player_id,player_display_name,position,team,season,week,receptions,targets,receiving_yards,rushing_tds,receiving_tds,opponent_team,wopr,receiving_epa,target_share,receiving_air_yards,air_yards_share,racr,scored_touchdown,total_tds,merge_name,redzone_target_share,redzone_trips,redzone_tds,redzone_td_rate,pass_rate,endzone_targets,endzone_target_share,spread_line,total_line,implied_total,inside_5_target_share,rec_touchdown_exp,rec_touchdown_exp_team,explosive_receiving_plays,passing_tds_allowed_to_WR,passing_tds_allowed_to_TE,passing_tds_allowed_to_LB,passing_tds_allowed_to_DB,explosive_receiving_plays_allowed,receiving_yards_allowed,receiving_epa_allowed,receiving_air_yards_allowed,depth_chart_rank,offense_snap_share,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,catch_percentage,avg_expected_yac,avg_yac_above_expectation,game_id,home_team,away_team,weekday,gametime,roof,surface,temp,wind,div_game
00-0034775,Christian Kirk,WR,JAX,2022,2,6,6,78,0,2,IND,0.4563451776649746,10.396582405781373,0.2,44,0.2233502538071066,1.7727272727272727,1,2,christian kirk,0.6666666666666666,3.0,2.0,0.6666666666666666,0.44776119402985076,0.0,0.0,3.0,43.5,20.25,1.0,0.71,1.06,2.0,2.0,0.0,0.0,0.0,2.0,235,17.55709814446109,197,1,0.9,7.535999999999999,3.536788385401273,7.0566666666666675,22.179151388161344,100.0,5.094975448039047,0.8483578852942859,2022_02_IND_JAX,JAX,IND,Sunday,13:00,outdoors,grass,0.0,0.0,1
00-0034777,DJ Chark,WR,DET,2022,2,0,4,0,0,0,WAS,0.38866571018651364,-5.210568675131071,0.11764705882352941,87,0.30313588850174217,0.0,0,0,dj chark,0.125,6.0,3.0,0.5,0.5862068965517241,2.0,0.058823529411764705,-1.0,48.0,24.5,0.3333333333333333,0.76,3.2600000000000002,0.0,3.0,0.0,0.0,0.0,4.0,256,5.9454354733217105,287,1,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_WAS_DET,DET,WAS,Sunday,13:00,dome,fieldturf,0.0,0.0,0
00-0034798,Durham Smythe,TE,MIA,2022,2,1,1,5,0,0,BAL,0.03773480662983425,0.2661305915680714,0.02,4,0.011049723756906077,1.25,0,0,durham smythe,0.1,6.0,4.0,0.6666666666666666,0.7352941176470589,0.0,0.0,3.5,44.0,20.25,0.0,0.17,3.28,0.0,5.0,1.0,0.0,0.0,5.0,469,28.426769364770735,362,2,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_MIA_BAL,BAL,MIA,Sunday,13:00,outdoors,grass,0.0,0.0,0
00-0034827,DJ Moore,WR,CAR,2022,2,3,6,43,0,1,NYG,0.5288288288288288,0.20257539441809058,0.2222222222222222,62,0.27927927927927926,0.6935483870967742,1,1,dj moore,0.16666666666666666,4.0,1.0,0.25,0.5576923076923077,1.0,0.034482758620689655,-1.0,43.5,22.25,0.0,0.44,0.77,1.0,1.0,0.0,0.0,0.0,1.0,145,-4.924404518675008,208,4,0.97,5.543333333333333,2.3617637980198194,12.159999999999997,34.02508977288625,50.0,3.219181735497235,-2.365848402163901,2022_02_CAR_NYG,NYG,CAR,Sunday,13:00,outdoors,fieldturf,0.0,0.0,0
00-0034829,Mike Gesicki,TE,MIA,2022,2,4,4,41,0,1,BAL,0.1780110497237569,6.925409625982866,0.08,30,0.08287292817679558,1.3666666666666667,1,1,mike gesicki,0.2,6.0,4.0,0.6666666666666666,0.7352941176470589,1.0,0.02,3.5,44.0,20.25,0.0,0.44,3.28,0.0,5.0,1.0,0.0,0.0,5.0,469,28.426769364770735,362,1,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_MIA_BAL,BAL,MIA,Sunday,13:00,outdoors,grass,0.0,0.0,0
00-0034830,Hayden Hurst,TE,CIN,2022,2,5,7,24,0,0,DAL,0.40796019900497515,0.5707639357663012,0.2,31,0.15422885572139303,0.7741935483870968,0,0,hayden hurst,0.0,1.0,1.0,1.0,0.5901639344262295,0.0,0.0,-7.0,42.0,24.5,0.0,0.06,0.6900000000000001,0.0,1.0,0.0,0.0,0.0,0.0,199,8.626312248034658,193,1,0.81,7.5575,4.125078227395567,3.5057142857142845,12.153328050713153,71.42857142857143,6.549971938456016,-3.0739719384560145,2022_02_CIN_DAL,DAL,CIN,Sunday,16:25,closed,matrixturf,0.0,0.0,0
00-0034854,KhaDarel Hodge,WR,ATL,2022,2,2,3,57,0,0,LA,0.30634146341463414,4.351372079749126,0.12,37,0.18048780487804877,1.5405405405405406,0,0,khadarel hodge,0.0,7.0,2.0,0.2857142857142857,0.49056603773584906,0.0,0.0,10.0,46.0,18.0,0.0,0.01,1.41,1.0,2.0,0.0,0.0,0.0,2.0,196,2.308997776238243,202,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_ATL_LA,LA,ATL,Sunday,16:05,dome,matrixturf,0.0,0.0,0
00-0034860,Dante Pettis,WR,CHI,2022,2,0,0,0,0,0,GB,0.0,0.0,0.0,0,0.0,0.0,0,0,dante pettis,0.0,2.0,1.0,0.5,0.2894736842105263,0.0,0.0,10.0,42.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70,-1.7311779854935594,121,3,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_CHI_GB,GB,CHI,Sunday,20:20,outdoors,grass,0.0,0.0,1
00-0034960,Jakobi Meyers,WR,NE,2022,2,9,13,95,0,0,PIT,0.8197067817952869,5.041139977725813,0.38235294117647056,115,0.3516819571865443,0.8260869565217391,0,0,jakobi meyers,0.0,4.0,1.0,0.25,0.5303030303030303,0.0,0.0,-3.0,40.0,21.5,0.0,0.07,0.62,1.0,1.0,0.0,0.0,0.0,3.0,252,7.0073470940166125,318,1,0.82,5.789999999999999,2.8381068202066726,9.07076923076923,38.70798319327731,69.23076923076923,2.6600158279104815,-0.07446027235492725,2022_02_NE_PIT,PIT,NE,Sunday,13:00,outdoors,grass,0.0,0.0,0
00-0034970,Irv Smith,TE,MIN,2022,2,5,8,36,0,1,PHI,0.43,0.5891239655029494,0.17777777777777778,63,0.23333333333333334,0.5714285714285714,1,1,irv smith,0.1,4.0,1.0,0.25,0.8070175438596491,0.0,0.0,2.5,49.5,23.5,1.0,0.55,2.3,0.0,0.0,1.0,0.0,0.0,0.0,221,-7.686124744825065,257,1,0.56,4.41,4.147490279962507,7.257499999999999,22.345379671323556,62.5,2.982674443679616,0.6733255563203842,2022_02_MIN_PHI,PHI,MIN,Monday,20:30,outdoors,grass,0.0,0.0,0
00-0034981,Foster Moreau,TE,LV,2022,2,3,4,30,0,0,ARI,0.19290194783757017,-0.1594205645378679,0.10256410256410256,13,0.055793991416309016,2.3076923076923075,0,0,foster moreau,0.0,4.0,2.0,0.5,0.65,0.0,0.0,-5.5,52.0,28.75,0.0,0.02,3.4,0.0,1.0,1.0,0.0,0.0,4.0,252,-1.3438713126407036,233,2,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_ARI_LV,LV,ARI,Sunday,16:25,dome,grass,0.0,0.0,0
00-0034983,Hunter Renfrow,WR,LV,2022,2,7,10,59,0,0,ARI,0.44169692967976226,-6.991189863811222,0.2564102564102564,19,0.0815450643776824,3.1052631578947367,0,0,hunter renfrow,0.2857142857142857,4.0,2.0,0.5,0.65,0.0,0.0,-5.5,52.0,28.75,0.0,0.29,3.4,1.0,1.0,1.0,0.0,0.0,4.0,252,-1.3438713126407036,233,1,0.69,6.85,3.5913864575207888,1.9659999999999997,8.423668537640859,70.0,7.069088874464604,-0.13051744589317416,2022_02_ARI_LV,LV,ARI,Sunday,16:25,dome,grass,0.0,0.0,0
00-0035021,Ashton Dulin,WR,IND,2022,2,5,7,79,0,0,JAX,0.5835533405172414,1.528922138211783,0.2413793103448276,81,0.31640625,0.9753086419753086,0,0,ashton dulin,0.0,2.0,0.0,0.0,0.6976744186046512,0.0,0.0,-3.0,43.5,23.25,0.0,0.09,1.62,1.0,0.0,0.0,0.0,0.0,2.0,195,-12.302835324953776,251,2,0.64,6.2942857142857145,1.6813013447327312,13.23857142857143,32.007045901979076,71.42857142857143,2.488949316824846,0.09105068317515297,2022_02_IND_JAX,JAX,IND,Sunday,13:00,outdoors,grass,0.0,0.0,1
00-0035140,Mecole Hardman,WR,KC,2022,2,3,4,49,0,0,LAC,0.3057878573115993,3.2690026133786887,0.11764705882352941,46,0.18473895582329317,1.065217391304348,0,0,mecole hardman,0.0,5.0,1.0,0.2,0.660377358490566,0.0,0.0,-4.0,52.5,28.25,0.0,0.03,2.14,1.0,1.0,0.0,0.0,0.0,3.0,235,7.369047292703888,243,2,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_LAC_KC,KC,LAC,Thursday,20:15,outdoors,grass,0.0,0.0,1
00-0035208,Olamide Zaccheaus,WR,ATL,2022,2,2,2,21,0,1,LA,0.17121951219512194,2.728483541402966,0.08,15,0.07317073170731707,1.4,1,1,olamide zaccheaus,0.125,7.0,2.0,0.2857142857142857,0.49056603773584906,0.0,0.0,10.0,46.0,18.0,0.0,0.12,1.41,0.0,2.0,0.0,0.0,0.0,2.0,196,2.308997776238243,202,1,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_ATL_LA,LA,ATL,Sunday,16:05,dome,matrixturf,0.0,0.0,0
00-0035215,Deonte Harty,WR,NO,2022,2,1,1,9,0,0,TB,0.049297752808988765,-1.6049376630107872,0.025,9,0.016853932584269662,1.0,0,0,deonte harty,0.0,3.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,2.5,43.5,20.5,0.0,0.0,1.73,0.0,1.0,0.0,0.0,0.0,2.0,236,-15.9366710954307,534,4,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_TB_NO,NO,TB,Sunday,13:00,dome,sportturf,0.0,0.0,1
00-0035216,Diontae Johnson,WR,PIT,2022,2,6,10,57,0,0,NE,0.7590600775193799,1.4673759668222628,0.3125,107,0.41472868217054265,0.5327102803738317,0,0,diontae johnson,0.3333333333333333,2.0,1.0,0.5,0.6,0.0,0.0,3.0,40.0,18.5,1.0,0.09,0.62,0.0,0.0,1.0,0.0,0.0,1.0,168,-1.2153104452146586,215,1,0.86,4.380999999999999,2.7427924801966976,10.192000000000002,39.605191575347796,60.0,1.2459707750625382,-0.6059707750625382,2022_02_NE_PIT,PIT,NE,Sunday,13:00,outdoors,grass,0.0,0.0,0
00-0035229,T.J. Hockenson,TE,DET,2022,2,3,7,26,0,0,WAS,0.43809182209469155,-2.2645380338071845,0.20588235294117646,53,0.18466898954703834,0.49056603773584906,0,0,tj hockenson,0.125,6.0,3.0,0.5,0.5862068965517241,0.0,0.0,-1.0,48.0,24.5,0.0,0.15,3.2600000000000002,0.0,3.0,0.0,0.0,0.0,4.0,256,5.9454354733217105,287,1,0.89,8.033333333333333,2.5077770543746234,6.841428571428571,16.312419102118668,42.857142857142854,3.02293665648358,-0.7929366564835809,2022_02_WAS_DET,DET,WAS,Sunday,13:00,dome,fieldturf,0.0,0.0,0
00-0035298,Scott Miller,WR,TB,2022,2,3,8,34,0,0,NO,0.6735089751013318,-1.807978632801678,0.24242424242424243,139,0.4426751592356688,0.2446043165467626,0,0,scott miller,0.0,3.0,0.0,0.0,0.53125,0.0,0.0,-2.5,43.5,23.0,0.0,0.15,0.78,1.0,1.0,0.0,0.0,0.0,3.0,190,4.409751005510401,306,2,0.43,6.1975,2.89602828305602,16.32375,44.92105534725327,37.5,2.8255101944483463,-0.7255101944483471,2022_02_TB_NO,NO,TB,Sunday,13:00,dome,sportturf,0.0,0.0,1
00-0035345,Chris Myarick,TE,NYG,2022,2,0,0,0,0,0,CAR,0.0,0.0,0.0,0,0.0,0.0,0,0,chris myarick,0.0,3.0,1.0,0.3333333333333333,0.5074626865671642,0.0,0.0,1.0,43.5,21.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,176,2.8441450147363128,198,2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_CAR_NYG,NYG,CAR,Sunday,13:00,outdoors,fieldturf,0.0,0.0,0
00-0035359,David Sills,WR,NYG,2022,2,3,4,37,0,0,CAR,0.2884950248756219,3.0772383540752344,0.125,29,0.14427860696517414,1.2758620689655173,0,0,david sills,0.16666666666666666,3.0,1.0,0.3333333333333333,0.5074626865671642,0.0,0.0,1.0,43.5,21.25,0.0,0.04,0.34,1.0,0.0,1.0,0.0,0.0,1.0,176,2.8441450147363128,198,3,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_CAR_NYG,NYG,CAR,Sunday,13:00,outdoors,fieldturf,0.0,0.0,0
00-0035406,Lil'Jordan Humphrey,WR,NE,2022,2,1,2,11,0,0,PIT,0.12248605864364093,0.2796008394798264,0.058823529411764705,16,0.04892966360856269,0.6875,0,0,liljordan humphrey,0.0,4.0,1.0,0.25,0.5303030303030303,0.0,0.0,-3.0,40.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,252,7.0073470940166125,318,4,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_NE_PIT,PIT,NE,Sunday,13:00,outdoors,grass,0.0,0.0,0
00-0035500,Greg Dortch,WR,ARI,2022,2,4,4,55,0,1,LV,0.1881534016285789,6.801498915767297,0.0851063829787234,21,0.08641975308641975,2.619047619047619,1,1,greg dortch,0.09090909090909091,4.0,3.0,0.75,0.6363636363636364,1.0,0.02040816326530612,5.5,52.0,23.25,0.2,0.43,4.22,1.0,1.0,0.0,0.0,0.0,3.0,277,-1.970226886842167,239,2,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_ARI_LV,LV,ARI,Sunday,16:25,dome,grass,0.0,0.0,0
00-0035510,Jeff Smith,WR,NYJ,2022,2,1,1,17,0,0,CLE,0.048060191518467854,3.8100264680106193,0.023255813953488372,8,0.018823529411764704,2.125,0,0,jeff smith,0.0,5.0,3.0,0.6,0.6923076923076923,0.0,0.0,6.5,38.5,16.0,0.0,0.01,1.81,0.0,3.0,0.0,0.0,0.0,2.0,324,22.87741861246743,409,2,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_NYJ_CLE,CLE,NYJ,Sunday,13:00,outdoors,grass,0.0,0.0,0
00-0035572,Parker Hesse,TE,ATL,2022,2,1,1,5,0,0,LA,0.07365853658536585,1.6262129691895097,0.04,4,0.01951219512195122,1.25,0,0,parker hesse,0.125,7.0,2.0,0.2857142857142857,0.49056603773584906,0.0,0.0,10.0,46.0,18.0,0.0,0.06,1.41,0.0,2.0,0.0,0.0,0.0,2.0,196,2.308997776238243,202,1,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_ATL_LA,LA,ATL,Sunday,16:05,dome,matrixturf,0.0,0.0,0
00-0035631,Drew Sample,TE,CIN,2022,2,1,1,-4,0,0,DAL,0.02892679459843639,-1.4851446909597144,0.02857142857142857,-4,-0.01990049751243781,0.0,0,0,drew sample,0.0,1.0,1.0,1.0,0.5901639344262295,0.0,0.0,-7.0,42.0,24.5,0.0,0.0,0.6900000000000001,0.0,1.0,0.0,0.0,0.0,0.0,199,8.626312248034658,193,2,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_CIN_DAL,DAL,CIN,Sunday,16:25,closed,matrixturf,0.0,0.0,0
00-0035639,Parris Campbell,WR,IND,2022,2,0,2,0,0,0,JAX,0.15813577586206895,-3.7775461448472925,0.06896551724137931,20,0.078125,0.0,0,0,parris campbell,0.16666666666666666,2.0,0.0,0.0,0.6976744186046512,0.0,0.0,-3.0,43.5,23.25,0.0,0.1,1.62,0.0,0.0,0.0,0.0,0.0,2.0,195,-12.302835324953776,251,1,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_IND_JAX,JAX,IND,Sunday,13:00,outdoors,grass,0.0,0.0,1
00-0035640,DK Metcalf,WR,SEA,2022,2,4,6,35,0,0,SF,0.5017647058823529,-5.3811793460918125,0.2,49,0.28823529411764703,0.7142857142857143,0,0,dk metcalf,1.0,2.0,0.0,0.0,0.6888888888888889,1.0,0.03333333333333333,8.5,39.5,15.5,0.0,0.37,0.49,0.0,0.0,0.0,0.0,0.0,1.0,197,-7.906785610859515,170,1,0.92,8.435,2.5136309909180885,8.975,32.28223727594269,66.66666666666666,0.6317746166661522,-0.4992746166661519,2022_02_SEA_SF,SF,SEA,Sunday,16:05,outdoors,grass,0.0,0.0,1
00-0035644,Noah Fant,TE,SEA,2022,2,2,2,11,0,0,SF,0.12470588235294118,-0.14090088551165536,0.06666666666666667,6,0.03529411764705882,1.8333333333333333,0,0,noah fant,0.0,2.0,0.0,0.0,0.6888888888888889,0.0,0.0,8.5,39.5,15.5,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,1.0,197,-7.906785610859515,170,2,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_SEA_SF,SF,SEA,Sunday,16:05,outdoors,grass,0.0,0.0,1
00-0035645,Gunner Olszewski,WR,PIT,2022,2,0,0,0,0,0,NE,0.0,0.0,0.0,0,0.0,0.0,0,0,gunner olszewski,0.0,2.0,1.0,0.5,0.6,0.0,0.0,3.0,40.0,18.5,0.0,0.0,0.62,0.0,0.0,1.0,0.0,0.0,1.0,168,-1.2153104452146586,215,2,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_NE_PIT,PIT,NE,Sunday,13:00,outdoors,grass,0.0,0.0,0
00-0035659,Terry McLaurin,WR,WAS,2022,2,4,8,75,0,0,DET,0.45489594742606787,1.6515921109821647,0.18181818181818182,108,0.26024096385542167,0.6944444444444444,0,0,terry mclaurin,0.09090909090909091,4.0,4.0,1.0,0.6865671641791045,0.0,0.0,1.0,48.0,23.5,0.0,0.06,2.44,1.0,2.0,1.0,0.0,0.0,4.0,337,13.570678491931409,410,1,0.89,4.34,1.7370557036226844,13.251249999999999,25.82397505541887,50.0,4.82008250021984,1.6399174997801582,2022_02_WAS_DET,DET,WAS,Sunday,13:00,dome,fieldturf,0.0,0.0,0
00-0035662,Marquise Brown,WR,ARI,2022,2,6,11,68,0,0,LV,0.6218457227913492,-4.512244849349372,0.23404255319148937,94,0.3868312757201646,0.723404255319149,0,0,marquise brown,0.18181818181818182,4.0,3.0,0.75,0.6363636363636364,0.0,0.0,5.5,52.0,23.25,0.2,1.02,4.22,1.0,1.0,0.0,0.0,0.0,3.0,277,-1.970226886842167,239,1,0.93,5.911818181818182,3.103495952843746,9.518181818181818,41.78973417418377,54.54545454545454,4.521397620051251,-0.3063976200512517,2022_02_ARI_LV,LV,ARI,Sunday,16:25,dome,grass,0.0,0.0,0
00-0035676,A.J. Brown,WR,PHI,2022,2,5,8,69,0,0,MIN,0.6578284815106215,5.309017843566835,0.25806451612903225,111,0.3867595818815331,0.6216216216216216,0,0,aj brown,0.0,5.0,1.0,0.2,0.47692307692307695,0.0,0.0,-2.5,49.5,26.0,0.0,0.15,0.54,1.0,1.0,0.0,0.0,0.0,3.0,333,15.0615006679194,287,1,0.88,6.665,3.1511901389363906,13.0875,40.86172579323264,62.5,5.131631083705815,1.5263689162941834,2022_02_MIN_PHI,PHI,MIN,Monday,20:30,outdoors,grass,0.0,0.0,0
00-0035689,Dawson Knox,TE,BUF,2022,2,4,5,41,0,0,TEN,0.2705971659919028,1.813190110202413,0.1282051282051282,34,0.1118421052631579,1.2058823529411764,0,0,dawson knox,0.1,7.0,3.0,0.42857142857142855,0.625,0.0,0.0,-10.0,47.5,28.75,0.0,0.17,3.15,0.0,3.0,1.0,0.0,0.0,3.0,317,16.10585353343447,310,1,0.69,4.744999999999999,3.0729714598255446,6.422,9.521691427215847,80.0,4.423989297150683,0.6160107028493167,2022_02_TEN_BUF,BUF,TEN,Monday,19:15,outdoors,a_turf,0.0,0.0,0
00-0035703,Miles Boykin,WR,PIT,2022,2,0,0,0,0,0,NE,0.0,0.0,0.0,0,0.0,0.0,0,0,miles boykin,0.0,2.0,1.0,0.5,0.6,0.0,0.0,3.0,40.0,18.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,168,-1.2153104452146586,215,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_NE_PIT,PIT,NE,Sunday,13:00,outdoors,grass,0.0,0.0,0
00-0035719,Deebo Samuel Sr.,WR,SF,2022,2,5,6,44,0,0,SEA,0.3711111111111111,1.8280735739390366,0.25,-1,-0.005555555555555556,0.0,0,0,deebo samuel,0.0,6.0,3.0,0.5,0.34782608695652173,0.0,0.0,-8.5,39.5,24.0,0.0,0.06,0.7999999999999999,0.0,0.0,1.0,0.0,0.0,2.0,184,2.665117472660457,180,1,0.78,5.5425,4.469815156102869,-0.15499999999999994,-0.5293715846994534,83.33333333333334,7.82968889982576,1.3083111001742402,2022_02_SEA_SF,SF,SEA,Sunday,16:05,outdoors,grass,0.0,0.0,1
00-0035771,Mitchell Wilcox,TE,CIN,2022,2,1,1,3,0,0,DAL,0.04633972992181947,-0.33854307036381215,0.02857142857142857,1,0.004975124378109453,3.0,0,0,mitchell wilcox,0.0,1.0,1.0,1.0,0.5901639344262295,0.0,0.0,-7.0,42.0,24.5,0.0,0.0,0.6900000000000001,0.0,1.0,0.0,0.0,0.0,0.0,199,8.626312248034658,193,3,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_CIN_DAL,DAL,CIN,Sunday,16:25,closed,matrixturf,0.0,0.0,0
00-0035864,Kendall Hinton,WR,DEN,2022,2,1,1,20,0,0,HOU,0.07639751552795031,1.902509831590578,0.03571428571428571,9,0.03260869565217391,2.2222222222222223,0,0,kendall hinton,0.0,3.0,0.0,0.0,0.5,0.0,0.0,-10.0,45.5,27.75,0.0,0.0,3.63,1.0,0.0,1.0,0.0,0.0,5.0,219,7.131742613775877,265,4,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_HOU_DEN,DEN,HOU,Sunday,16:25,outdoors,grass,0.0,0.0,0
00-0035876,Andre Baccellia,WR,ARI,2022,2,2,2,12,0,0,LV,0.08399439628754049,0.8742185368901119,0.0425531914893617,7,0.02880658436213992,1.7142857142857142,0,0,andre baccellia,0.0,4.0,3.0,0.75,0.6363636363636364,0.0,0.0,5.5,52.0,23.25,0.0,0.01,4.22,0.0,1.0,0.0,0.0,0.0,3.0,277,-1.970226886842167,239,4,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_ARI_LV,LV,ARI,Sunday,16:25,dome,grass,0.0,0.0,0
00-0035956,Giovanni Ricci,TE,CAR,2022,2,1,1,16,0,0,NYG,0.07132132132132132,1.673881774302572,0.037037037037037035,5,0.02252252252252252,3.2,0,0,giovanni ricci,0.0,4.0,1.0,0.25,0.5576923076923077,0.0,0.0,-1.0,43.5,22.25,0.0,0.0,0.77,0.0,1.0,0.0,0.0,0.0,1.0,145,-4.924404518675008,208,4,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_CAR_NYG,NYG,CAR,Sunday,13:00,outdoors,fieldturf,0.0,0.0,0
00-0036040,Juwan Johnson,TE,NO,2022,2,4,7,40,0,0,TB,0.3542602996254681,-2.3637177369673736,0.175,70,0.13108614232209737,0.5714285714285714,0,0,juwan johnson,0.16666666666666666,3.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.025,2.5,43.5,20.5,0.0,0.48,1.73,1.0,1.0,0.0,0.0,0.0,2.0,236,-15.9366710954307,534,2,0.78,4.795,1.878609086260576,9.817142857142857,13.735483999920046,57.14285714285714,1.6258293628279006,-0.31332936282790236,2022_02_TB_NO,NO,TB,Sunday,13:00,dome,sportturf,0.0,0.0,1
00-0036182,Nick Westbrook-Ikhine,WR,TEN,2022,2,1,4,13,0,0,BUF,0.49190404797601195,-9.877202845411375,0.17391304347826086,67,0.33004926108374383,0.19402985074626866,0,0,nick westbrookikhine,0.5,1.0,1.0,1.0,0.47058823529411764,0.0,0.0,10.0,47.5,18.75,0.0,0.19,0.66,0.0,0.0,0.0,0.0,0.0,0.0,123,-10.030698670831043,197,1,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_TEN_BUF,BUF,TEN,Monday,19:15,outdoors,a_turf,0.0,0.0,0
00-0036228,Dezmon Patmon,WR,IND,2022,2,2,6,24,0,0,JAX,0.5099542025862069,-7.643115597777069,0.20689655172413793,73,0.28515625,0.3287671232876712,0,0,dezmon patmon,0.16666666666666666,2.0,0.0,0.0,0.6976744186046512,1.0,0.03333333333333333,-3.0,43.5,23.25,0.0,0.27,1.62,0.0,0.0,0.0,0.0,0.0,2.0,195,-12.302835324953776,251,3,0.48,6.25,1.9798914403907002,14.091666666666667,29.20250060442787,33.33333333333333,3.059049922544091,0.9209500774559061,2022_02_IND_JAX,JAX,IND,Sunday,13:00,outdoors,grass,0.0,0.0,1
00-0036232,Harrison Bryant,TE,CLE,2022,2,3,4,45,0,0,NYJ,0.3420852359208523,1.0212364776890301,0.14814814814814814,25,0.17123287671232876,1.8,0,0,harrison bryant,0.2,5.0,4.0,0.8,0.421875,1.0,0.037037037037037035,-6.5,38.5,22.5,0.5,0.31,1.61,1.0,1.0,0.0,0.0,0.0,2.0,229,14.979426561541999,146,1,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_NYJ_CLE,CLE,NYJ,Sunday,13:00,outdoors,grass,0.0,0.0,0
00-0036233,Donovan Peoples-Jones,WR,CLE,2022,2,0,1,0,0,0,NYJ,0.08432267884322678,-0.920010709145572,0.037037037037037035,6,0.0410958904109589,0.0,0,0,donovan peoplesjones,0.2,5.0,4.0,0.8,0.421875,1.0,0.037037037037037035,-6.5,38.5,22.5,0.0,0.48,1.61,0.0,1.0,0.0,0.0,0.0,2.0,229,14.979426561541999,146,1,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_NYJ_CLE,CLE,NYJ,Sunday,13:00,outdoors,grass,0.0,0.0,0
00-0036250,Tyler Davis,TE,GB,2022,2,0,1,0,0,0,CHI,0.04489208633093525,-0.7996198332402855,0.04,-3,-0.02158273381294964,0.0,0,0,tyler davis,0.0,5.0,3.0,0.6,0.3968253968253968,0.0,0.0,-10.0,42.0,26.0,0.0,0.0,1.57,0.0,1.0,0.0,0.0,0.0,4.0,234,15.212568853673577,139,3,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_CHI_GB,GB,CHI,Sunday,20:20,outdoors,grass,0.0,0.0,1
00-0036259,Jauan Jennings,WR,SF,2022,2,1,2,4,0,0,SEA,0.125,0.7336101199616678,0.08333333333333333,0,0.0,0.0,0,0,jauan jennings,0.0,6.0,3.0,0.5,0.34782608695652173,0.0,0.0,-8.5,39.5,24.0,0.0,0.02,0.7999999999999999,0.0,0.0,1.0,0.0,0.0,2.0,184,2.665117472660457,180,2,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022_02_SEA_SF,SF,SEA,Sunday,16:05,outdoors,grass,0.0,0.0,1
00-0036261,Brandon Aiyuk,WR,SF,2022,2,5,8,63,0,0,SEA,0.815,-0.49417661635035026,0.3333333333333333,81,0.45,0.7777777777777778,0,0,brandon aiyuk,0.25,6.0,3.0,0.5,0.34782608695652173,0.0,0.0,-8.5,39.5,24.0,0.0,0.15,0.7999999999999999,1.0,0.0,1.0,0.0,0.0,2.0,184,2.665117472660457,180,1,0.88,6.2524999999999995,2.4723742018198522,10.286249999999999,46.84084699453552,62.5,6.843549020157843,-1.375549020157841,2022_02_SEA_SF,SF,SEA,Sunday,16:05,outdoors,grass,0.0,0.0,1
