Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Cade Otton,N/A,Detroit Lions,Tampa Bay Buccaneers,2024,2,2024-09-15T17:00:00Z,2.5,-105,2.5,-125,DraftKings
Chris Godwin,N/A,Detroit Lions,Tampa Bay Buccaneers,2024,2,2024-09-15T17:00:00Z,5.5,-110,5.5,-120,DraftKings
David Montgomery,N/A,Detroit Lions,Tampa Bay Buccaneers,2024,2,2024-09-15T17:00:00Z,1.5,115,1.5,-145,DraftKings
Jahmyr Gibbs,N/A,Detroit Lions,Tampa Bay Buccaneers,2024,2,2024-09-15T17:00:00Z,3.5,-120,3.5,-110,DraftKings
Jalen McMillan,N/A,Detroit Lions,Tampa Bay Buccaneers,2024,2,2024-09-15T17:00:00Z,2.5,-115,2.5,-115,DraftKings
Jameson Williams,N/A,Detroit Lions,Tampa Bay Buccaneers,2024,2,2024-09-15T17:00:00Z,3.5,100,3.5,-130,DraftKings
Mike Evans,N/A,Detroit Lions,Tampa Bay Buccaneers,2024,2,2024-09-15T17:00:00Z,4.5,-140,4.5,110,DraftKings
Rachaad White,N/A,Detroit Lions,Tampa Bay Buccaneers,2024,2,2024-09-15T17:00:00Z,3.5,-125,3.5,-105,DraftKings
Sam LaPorta,N/A,Detroit Lions,Tampa Bay Buccaneers,2024,2,2024-09-15T17:00:00Z,4.5,-160,4.5,125,DraftKings
Christian Watson,N/A,Green Bay Packers,Indianapolis Colts,2024,2,2024-09-15T17:00:00Z,2.5,105,2.5,-135,DraftKings
Dontayvion Wicks,N/A,Green Bay Packers,Indianapolis Colts,2024,2,2024-09-15T17:00:00Z,1.5,120,1.5,-155,DraftKings
Jayden Reed,N/A,Green Bay Packers,Indianapolis Colts,2024,2,2024-09-15T17:00:00Z,3.5,120,3.5,-155,DraftKings
Jonathan Taylor,N/A,Green Bay Packers,Indianapolis Colts,2024,2,2024-09-15T17:00:00Z,1.5,-165,1.5,125,DraftKings
Josh Jacobs,N/A,Green Bay Packers,Indianapolis Colts,2024,2,2024-09-15T17:00:00Z,2.5,100,2.5,-130,DraftKings
Michael Pittman Jr.,N/A,Green Bay Packers,Indianapolis Colts,2024,2,2024-09-15T17:00:00Z,5.5,125,5.5,-160,DraftKings
Romeo Doubs,N/A,Green Bay Packers,Indianapolis Colts,2024,2,2024-09-15T17:00:00Z,2.5,-115,2.5,-115,DraftKings
Tucker Kraft,N/A,Green Bay Packers,Indianapolis Colts,2024,2,2024-09-15T17:00:00Z,2.5,150,2.5,-200,DraftKings
Aaron Jones,N/A,Minnesota Vikings,San Francisco 49ers,2024,2,2024-09-15T17:00:00Z,2.5,-135,2.5,105,DraftKings
Brandon Aiyuk,N/A,Minnesota Vikings,San Francisco 49ers,2024,2,2024-09-15T17:00:00Z,3.5,-140,3.5,110,DraftKings
Deebo Samuel,N/A,Minnesota Vikings,San Francisco 49ers,2024,2,2024-09-15T17:00:00Z,4.5,100,4.5,-130,DraftKings
George Kittle,N/A,Minnesota Vikings,San Francisco 49ers,2024,2,2024-09-15T17:00:00Z,3.5,-130,3.5,100,DraftKings
Justin Jefferson,N/A,Minnesota Vikings,San Francisco 49ers,2024,2,2024-09-15T17:00:00Z,6.5,-105,6.5,-125,DraftKings
Ty Chandler,N/A,Minnesota Vikings,San Francisco 49ers,2024,2,2024-09-15T17:00:00Z,1.5,-155,1.5,120,DraftKings
DeMario Douglas,N/A,New England Patriots,Seattle Seahawks,2024,2,2024-09-15T17:00:00Z,3.5,-105,3.5,-125,DraftKings
DK Metcalf,N/A,New England Patriots,Seattle Seahawks,2024,2,2024-09-15T17:00:00Z,4.5,110,4.5,-140,DraftKings
Hunter Henry,N/A,New England Patriots,Seattle Seahawks,2024,2,2024-09-15T17:00:00Z,2.5,-145,2.5,115,DraftKings
Jaxon Smith-Njigba,N/A,New England Patriots,Seattle Seahawks,2024,2,2024-09-15T17:00:00Z,3.5,-160,3.5,125,DraftKings
K.J. Osborn,N/A,New England Patriots,Seattle Seahawks,2024,2,2024-09-15T17:00:00Z,2.5,110,2.5,-140,DraftKings
Noah Fant,N/A,New England Patriots,Seattle Seahawks,2024,2,2024-09-15T17:00:00Z,2.5,-130,2.5,100,DraftKings
Rhamondre Stevenson,N/A,New England Patriots,Seattle Seahawks,2024,2,2024-09-15T17:00:00Z,2.5,-140,2.5,110,DraftKings
Tyler Lockett,N/A,New England Patriots,Seattle Seahawks,2024,2,2024-09-15T17:00:00Z,3.5,-170,3.5,130,DraftKings
Tyquan Thornton,N/A,New England Patriots,Seattle Seahawks,2024,2,2024-09-15T17:00:00Z,2.5,140,2.5,-185,DraftKings
Austin Ekeler,N/A,Washington Commanders,New York Giants,2024,2,2024-09-15T17:00:00Z,2.5,-160,2.5,125,DraftKings
Brian Robinson Jr.,N/A,Washington Commanders,New York Giants,2024,2,2024-09-15T17:00:00Z,1.5,-165,1.5,125,DraftKings
Devin Singletary,N/A,Washington Commanders,New York Giants,2024,2,2024-09-15T17:00:00Z,2.5,-115,2.5,-115,DraftKings
Malik Nabers,N/A,Washington Commanders,New York Giants,2024,2,2024-09-15T17:00:00Z,5.5,115,5.5,-145,DraftKings
Terry McLaurin,N/A,Washington Commanders,New York Giants,2024,2,2024-09-15T17:00:00Z,3.5,-155,3.5,120,DraftKings
Theo Johnson,N/A,Washington Commanders,New York Giants,2024,2,2024-09-15T17:00:00Z,2.5,130,2.5,-170,DraftKings
Wan'Dale Robinson,N/A,Washington Commanders,New York Giants,2024,2,2024-09-15T17:00:00Z,4.5,115,4.5,-145,DraftKings
Zach Ertz,N/A,Washington Commanders,New York Giants,2024,2,2024-09-15T17:00:00Z,2.5,-165,2.5,125,DraftKings
Allen Lazard,N/A,Tennessee Titans,New York Jets,2024,2,2024-09-15T17:00:00Z,3.5,115,3.5,-145,DraftKings
Breece Hall,N/A,Tennessee Titans,New York Jets,2024,2,2024-09-15T17:00:00Z,4.5,110,4.5,-140,DraftKings
Calvin Ridley,N/A,Tennessee Titans,New York Jets,2024,2,2024-09-15T17:00:00Z,3.5,-145,3.5,115,DraftKings
Garrett Wilson,N/A,Tennessee Titans,New York Jets,2024,2,2024-09-15T17:00:00Z,5.5,-160,5.5,125,DraftKings
Tyler Boyd,N/A,Tennessee Titans,New York Jets,2024,2,2024-09-15T17:00:00Z,2.5,-130,2.5,100,DraftKings
Tyler Conklin,N/A,Tennessee Titans,New York Jets,2024,2,2024-09-15T17:00:00Z,3.5,130,3.5,-170,DraftKings
Colby Parkinson,N/A,Arizona Cardinals,Los Angeles Rams,2024,2,2024-09-15T20:05:00Z,3.5,130,3.5,-170,DraftKings
Cooper Kupp,N/A,Arizona Cardinals,Los Angeles Rams,2024,2,2024-09-15T20:05:00Z,7.5,-155,7.5,120,DraftKings
Demarcus Robinson,N/A,Arizona Cardinals,Los Angeles Rams,2024,2,2024-09-15T20:05:00Z,3.5,-130,3.5,100,DraftKings
Greg Dortch,N/A,Arizona Cardinals,Los Angeles Rams,2024,2,2024-09-15T20:05:00Z,3.5,130,3.5,-170,DraftKings
James Conner,N/A,Arizona Cardinals,Los Angeles Rams,2024,2,2024-09-15T20:05:00Z,2.5,-120,2.5,-110,DraftKings
Kyren Williams,N/A,Arizona Cardinals,Los Angeles Rams,2024,2,2024-09-15T20:05:00Z,2.5,-110,2.5,-120,DraftKings
Marvin Harrison Jr.,N/A,Arizona Cardinals,Los Angeles Rams,2024,2,2024-09-15T20:05:00Z,4.5,-145,4.5,115,DraftKings
Michael Wilson,N/A,Arizona Cardinals,Los Angeles Rams,2024,2,2024-09-15T20:05:00Z,2.5,-120,2.5,-110,DraftKings
Trey McBride,N/A,Arizona Cardinals,Los Angeles Rams,2024,2,2024-09-15T20:05:00Z,5.5,105,5.5,-135,DraftKings
Tyler Johnson,N/A,Arizona Cardinals,Los Angeles Rams,2024,2,2024-09-15T20:05:00Z,3.5,100,3.5,-130,DraftKings
Isiah Pacheco,N/A,Kansas City Chiefs,Cincinnati Bengals,2024,2,2024-09-15T20:25:00Z,2.5,-135,2.5,105,DraftKings
Ja'Marr Chase,N/A,Kansas City Chiefs,Cincinnati Bengals,2024,2,2024-09-15T20:25:00Z,6.5,-115,6.5,-115,DraftKings
Noah Gray,N/A,Kansas City Chiefs,Cincinnati Bengals,2024,2,2024-09-15T20:25:00Z,1.5,-115,1.5,-115,DraftKings
Rashee Rice,N/A,Kansas City Chiefs,Cincinnati Bengals,2024,2,2024-09-15T20:25:00Z,6.5,115,6.5,-145,DraftKings
Travis Kelce,N/A,Kansas City Chiefs,Cincinnati Bengals,2024,2,2024-09-15T20:25:00Z,5.5,115,5.5,-145,DraftKings
Xavier Worthy,N/A,Kansas City Chiefs,Cincinnati Bengals,2024,2,2024-09-15T20:25:00Z,3.5,130,3.5,-170,DraftKings
Greg Dulcich,N/A,Denver Broncos,Pittsburgh Steelers,2024,2,2024-09-15T20:25:00Z,2.5,-110,2.5,-120,DraftKings
Javonte Williams,N/A,Denver Broncos,Pittsburgh Steelers,2024,2,2024-09-15T20:25:00Z,2.5,-160,2.5,125,DraftKings
D'Andre Swift,N/A,Houston Texans,Chicago Bears,2024,2,2024-09-16T00:20:00Z,2.5,-105,2.5,-125,DraftKings
Dalton Schultz,N/A,Houston Texans,Chicago Bears,2024,2,2024-09-16T00:20:00Z,3.5,125,3.5,-165,DraftKings
Joe Mixon,N/A,Houston Texans,Chicago Bears,2024,2,2024-09-16T00:20:00Z,2.5,-110,2.5,-120,DraftKings
Nico Collins,N/A,Houston Texans,Chicago Bears,2024,2,2024-09-16T00:20:00Z,4.5,-145,4.5,115,DraftKings
Stefon Diggs,N/A,Houston Texans,Chicago Bears,2024,2,2024-09-16T00:20:00Z,4.5,-140,4.5,110,DraftKings
Tank Dell,N/A,Houston Texans,Chicago Bears,2024,2,2024-09-16T00:20:00Z,4.5,125,4.5,-165,DraftKings
AJ Brown,N/A,Philadelphia Eagles,Atlanta Falcons,2024,2,2024-09-17T00:15:00Z,5.5,-120,5.5,-110,DraftKings
Bijan Robinson,N/A,Philadelphia Eagles,Atlanta Falcons,2024,2,2024-09-17T00:15:00Z,4.5,-105,4.5,-125,DraftKings
Dallas Goedert,N/A,Philadelphia Eagles,Atlanta Falcons,2024,2,2024-09-17T00:15:00Z,3.5,-125,3.5,-105,DraftKings
Darnell Mooney,N/A,Philadelphia Eagles,Atlanta Falcons,2024,2,2024-09-17T00:15:00Z,3.5,120,3.5,-155,DraftKings
DeVonta Smith,N/A,Philadelphia Eagles,Atlanta Falcons,2024,2,2024-09-17T00:15:00Z,4.5,-155,4.5,120,DraftKings
Drake London,N/A,Philadelphia Eagles,Atlanta Falcons,2024,2,2024-09-17T00:15:00Z,4.5,-140,4.5,110,DraftKings
Kyle Pitts,N/A,Philadelphia Eagles,Atlanta Falcons,2024,2,2024-09-17T00:15:00Z,3.5,-130,3.5,100,DraftKings
Ray-Ray McCloud III,N/A,Philadelphia Eagles,Atlanta Falcons,2024,2,2024-09-17T00:15:00Z,2.5,125,2.5,-165,DraftKings
Saquon Barkley,N/A,Philadelphia Eagles,Atlanta Falcons,2024,2,2024-09-17T00:15:00Z,2.5,-125,2.5,-105,DraftKings
