game_id,commence_time,in_play,bookmaker,last_update,home_team,away_team,market,label,description,price,point,over/under
85c9b76cd6bd575b611cb4e8feb7a0b0,9/28/2025,FALSE,DraftKings,9/25/2025,Houston Texans,Tennessee Titans,spreads,Houston Texans,,-115,-7,38.5
85c9b76cd6bd575b611cb4e8feb7a0b0,9/28/2025,FALSE,DraftKings,9/25/2025,Houston Texans,Tennessee Titans,spreads,Tennessee Titans,,-105,7,38.5
894976986c24d52cf1d45f0e6bb0e90c,9/28/2025,FALSE,DraftKings,9/25/2025,Tampa Bay Buccaneers,Philadelphia Eagles,spreads,Philadelphia Eagles,,-105,-3.5,43.5
894976986c24d52cf1d45f0e6bb0e90c,9/28/2025,FALSE,DraftKings,9/25/2025,Tampa Bay Buccaneers,Philadelphia Eagles,spreads,Tampa Bay Buccaneers,,-115,3.5,43.5
d90e0de2d5fa2d57e8812f31775ad0ba,9/28/2025,FALSE,DraftKings,9/25/2025,Los Angeles Rams,Indianapolis Colts,spreads,Indianapolis Colts,,-105,3.5,49.5
d90e0de2d5fa2d57e8812f31775ad0ba,9/28/2025,FALSE,DraftKings,9/25/2025,Los Angeles Rams,Indianapolis Colts,spreads,Los Angeles Rams,,-115,-3.5,49.5
09f55b4a19a83eb951a9400a11123477,9/28/2025,FALSE,DraftKings,9/25/2025,San Francisco 49ers,Jacksonville Jaguars,spreads,Jacksonville Jaguars,,-118,3.5,47.5
09f55b4a19a83eb951a9400a11123477,9/28/2025,FALSE,DraftKings,9/25/2025,San Francisco 49ers,Jacksonville Jaguars,spreads,San Francisco 49ers,,-102,-3.5,47.5
051233db287b02fd3e7574955879ece2,9/28/2025,FALSE,DraftKings,9/25/2025,Kansas City Chiefs,Baltimore Ravens,spreads,Baltimore Ravens,,-120,-2.5,48.5
051233db287b02fd3e7574955879ece2,9/28/2025,FALSE,DraftKings,9/25/2025,Kansas City Chiefs,Baltimore Ravens,spreads,Kansas City Chiefs,,100,2.5,48.5
af6fbb0a2e996613bc393115276c60e2,9/28/2025,FALSE,DraftKings,9/25/2025,Las Vegas Raiders,Chicago Bears,spreads,Chicago Bears,,-120,1.5,47.5
af6fbb0a2e996613bc393115276c60e2,9/28/2025,FALSE,DraftKings,9/25/2025,Las Vegas Raiders,Chicago Bears,spreads,Las Vegas Raiders,,100,-1.5,47.5
de432abcc3bd8d42a582ae9f71388dcd,9/29/2025,FALSE,DraftKings,9/25/2025,Dallas Cowboys,Green Bay Packers,spreads,Dallas Cowboys,,-115,7,47.5
de432abcc3bd8d42a582ae9f71388dcd,9/29/2025,FALSE,DraftKings,9/25/2025,Dallas Cowboys,Green Bay Packers,spreads,Green Bay Packers,,-105,-7,47.5
bc76fb8d846588ed46297aaab4e83de9,9/29/2025,FALSE,DraftKings,9/25/2025,Miami Dolphins,New York Jets,spreads,Miami Dolphins,,-118,-2.5,45.5
bc76fb8d846588ed46297aaab4e83de9,9/29/2025,FALSE,DraftKings,9/25/2025,Miami Dolphins,New York Jets,spreads,New York Jets,,-102,2.5,45.5
8dcb2a6bf542ccb7e6bc58f83c8fc2ac,9/30/2025,FALSE,DraftKings,9/25/2025,Denver Broncos,Cincinnati Bengals,spreads,Cincinnati Bengals,,-115,7.5,44.5
8dcb2a6bf542ccb7e6bc58f83c8fc2ac,9/30/2025,FALSE,DraftKings,9/25/2025,Denver Broncos,Cincinnati Bengals,spreads,Denver Broncos,,-105,-7.5,44.5
