game_id,commence_time,in_play,bookmaker,last_update,home_team,away_team,market,label,description,price,point,over/under
553edb8bf2452482b37dde58e832a6fb,9/14/2025,FALSE,DraftKings,9/9/2025,Baltimore Ravens,Cleveland Browns,spreads,Cleveland Browns,,-110,11.5,45.5
cd0fd9335b5182d3bfed35ab8d5ab6fb,9/14/2025,FALSE,DraftKings,9/9/2025,New York Jets,Buffalo Bills,spreads,Buffalo Bills,,-105,-7,46.5
cd0fd9335b5182d3bfed35ab8d5ab6fb,9/14/2025,FALSE,DraftKings,9/9/2025,New York Jets,Buffalo Bills,spreads,New York Jets,,-115,7,46.5
0e6f68b30237afc04d1517a193213a65,9/14/2025,FALSE,DraftKings,9/9/2025,Tennessee Titans,Los Angeles Rams,spreads,Los Angeles Rams,,-112,-5.5,41.5
0e6f68b30237afc04d1517a193213a65,9/14/2025,FALSE,DraftKings,9/9/2025,Tennessee Titans,Los Angeles Rams,spreads,Tennessee Titans,,-108,5.5,41.5
866d7405986fb4d14897cdb6c0aa5926,9/14/2025,FALSE,DraftKings,9/9/2025,New Orleans Saints,San Francisco 49ers,spreads,New Orleans Saints,,-110,4.5,42.5
866d7405986fb4d14897cdb6c0aa5926,9/14/2025,FALSE,DraftKings,9/9/2025,New Orleans Saints,San Francisco 49ers,spreads,San Francisco 49ers,,-110,-4.5,42.5
82f9fd7001598d5cf9c1bdd57c66cae4,9/14/2025,FALSE,DraftKings,9/9/2025,Pittsburgh Steelers,Seattle Seahawks,spreads,Pittsburgh Steelers,,-105,-3,40.5
82f9fd7001598d5cf9c1bdd57c66cae4,9/14/2025,FALSE,DraftKings,9/9/2025,Pittsburgh Steelers,Seattle Seahawks,spreads,Seattle Seahawks,,-115,3,40.5
7e2ad5ef04493526707e0868f7b70c47,9/14/2025,FALSE,DraftKings,9/9/2025,Arizona Cardinals,Carolina Panthers,spreads,Arizona Cardinals,,-112,-6.5,44.5
7e2ad5ef04493526707e0868f7b70c47,9/14/2025,FALSE,DraftKings,9/9/2025,Arizona Cardinals,Carolina Panthers,spreads,Carolina Panthers,,-108,6.5,44.5
e217b38ef8bc6e98d3512cb42b90782e,9/14/2025,FALSE,DraftKings,9/9/2025,Indianapolis Colts,Denver Broncos,spreads,Denver Broncos,,-110,-2.5,42.5
e217b38ef8bc6e98d3512cb42b90782e,9/14/2025,FALSE,DraftKings,9/9/2025,Indianapolis Colts,Denver Broncos,spreads,Indianapolis Colts,,-110,2.5,42.5
bbec8d71145954cff67915c9b006bb6e,9/14/2025,FALSE,DraftKings,9/9/2025,Kansas City Chiefs,Philadelphia Eagles,spreads,Kansas City Chiefs,,-112,1.5,46.5
bbec8d71145954cff67915c9b006bb6e,9/14/2025,FALSE,DraftKings,9/9/2025,Kansas City Chiefs,Philadelphia Eagles,spreads,Philadelphia Eagles,,-108,-1.5,46.5
37d09ce5d357536d0e58dd4ba0ab4106,9/15/2025,FALSE,DraftKings,9/9/2025,Minnesota Vikings,Atlanta Falcons,spreads,Atlanta Falcons,,-110,4.5,44.5
37d09ce5d357536d0e58dd4ba0ab4106,9/15/2025,FALSE,DraftKings,9/9/2025,Minnesota Vikings,Atlanta Falcons,spreads,Minnesota Vikings,,-110,-4.5,44.5
7d9a04f411031528d9c1d2df7b9a0453,9/15/2025,FALSE,DraftKings,9/9/2025,Houston Texans,Tampa Bay Buccaneers,spreads,Houston Texans,,-110,-2.5,42.5
7d9a04f411031528d9c1d2df7b9a0453,9/15/2025,FALSE,DraftKings,9/9/2025,Houston Texans,Tampa Bay Buccaneers,spreads,Tampa Bay Buccaneers,,-110,2.5,42.5
bebae12f59f19bd877df7ac3cab05263,9/16/2025,FALSE,DraftKings,9/9/2025,Las Vegas Raiders,Los Angeles Chargers,spreads,Las Vegas Raiders,,-118,3.5,46.5
bebae12f59f19bd877df7ac3cab05263,9/16/2025,FALSE,DraftKings,9/9/2025,Las Vegas Raiders,Los Angeles Chargers,spreads,Los Angeles Chargers,,-102,-3.5,46.5
