Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Terry McLaurin,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,4.5,-140,4.5,110,DraftKings
Tony Pollard,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,3.5,135,3.5,-175,DraftKings
Brandon Aiyuk,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,4.5,110,4.5,-140,DraftKings
Christian McCaffrey,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,4.5,120,4.5,-150,DraftKings
Colby Parkinson,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,0.5,-190,0.5,145,DraftKings
Deebo Samuel,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,3.5,-150,3.5,120,DraftKings
DK Metcalf,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,4.5,-130,4.5,100,DraftKings
George Kittle,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,4.5,105,4.5,-135,DraftKings
Jake Bobo,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,1.5,165,1.5,-215,DraftKings
Jauan Jennings,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,1.5,124,1.5,-160,DraftKings
Jaxon Smith-Njigba,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,3.5,-130,3.5,100,DraftKings
Noah Fant,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,1.5,-160,1.5,124,DraftKings
Tyler Lockett,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,4.5,-130,4.5,100,DraftKings
Will Dissly,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,1.5,175,1.5,-230,DraftKings
Zach Charbonnet,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,3.5,105,3.5,-135,DraftKings
Allen Lazard,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,1.5,-140,1.5,110,DraftKings
Breece Hall,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,3.5,-120,3.5,-110,DraftKings
Garrett Wilson,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,4.5,-150,4.5,120,DraftKings
Jaylen Waddle,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,4.5,-125,4.5,-105,DraftKings
Raheem Mostert,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,2.5,124,2.5,-160,DraftKings
Tyler Conklin,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,2.5,-166,2.5,130,DraftKings
Tyreek Hill,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,5.5,-166,5.5,130,DraftKings
Xavier Gipson,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,1.5,-180,1.5,140,DraftKings
Jaylen Warren,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,2.5,-130,2.5,100,DraftKings
Najee Harris,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,1.5,-120,1.5,-110,DraftKings
Calvin Ridley,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,4.5,105,4.5,-135,DraftKings
Christian Kirk,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,4.5,-150,4.5,120,DraftKings
Dalton Schultz,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,3.5,-120,3.5,-110,DraftKings
Evan Engram,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,4.5,-150,4.5,120,DraftKings
Nico Collins,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,4.5,105,4.5,-135,DraftKings
Tank Dell,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,4.5,-160,4.5,124,DraftKings
Travis Etienne Jr.,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,3.5,124,3.5,-160,DraftKings
Alec Pierce,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,2.5,135,2.5,-175,DraftKings
Cade Otton,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,3.5,-130,3.5,100,DraftKings
Chris Godwin,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,5.5,114,5.5,-145,DraftKings
Jonathan Taylor,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,3.5,130,3.5,-166,DraftKings
Josh Downs,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,3.5,-175,3.5,135,DraftKings
Michael Pittman Jr.,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,5.5,-160,5.5,124,DraftKings
Mike Evans,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,4.5,-130,4.5,100,DraftKings
Rachaad White,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,4.5,130,4.5,-166,DraftKings
Trey Palmer,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,2.5,-130,2.5,100,DraftKings
Demario Douglas,N/A,New York Giants,New England Patriots,2023,12,2023-11-26T18:01:00Z,4.5,120,4.5,-150,DraftKings
Hunter Henry,N/A,New York Giants,New England Patriots,2023,12,2023-11-26T18:01:00Z,2.5,-145,2.5,114,DraftKings
Mike Gesicki,N/A,New York Giants,New England Patriots,2023,12,2023-11-26T18:01:00Z,1.5,-145,1.5,114,DraftKings
Rhamondre Stevenson,N/A,New York Giants,New England Patriots,2023,12,2023-11-26T18:01:00Z,2.5,-166,2.5,130,DraftKings
Saquon Barkley,N/A,New York Giants,New England Patriots,2023,12,2023-11-26T18:01:00Z,3.5,100,3.5,-130,DraftKings
A.J. Brown,N/A,Philadelphia Eagles,Buffalo Bills,2023,12,2023-11-26T21:26:00Z,6.5,105,6.5,-135,DraftKings
D'Andre Swift,N/A,Philadelphia Eagles,Buffalo Bills,2023,12,2023-11-26T21:26:00Z,2.5,-120,2.5,-110,DraftKings
Dalton Kincaid,N/A,Philadelphia Eagles,Buffalo Bills,2023,12,2023-11-26T21:26:00Z,5.5,124,5.5,-160,DraftKings
DeVonta Smith,N/A,Philadelphia Eagles,Buffalo Bills,2023,12,2023-11-26T21:26:00Z,4.5,-140,4.5,110,DraftKings
Gabriel Davis,N/A,Philadelphia Eagles,Buffalo Bills,2023,12,2023-11-26T21:26:00Z,2.5,-145,2.5,114,DraftKings
James Cook,N/A,Philadelphia Eagles,Buffalo Bills,2023,12,2023-11-26T21:26:00Z,2.5,110,2.5,-140,DraftKings
Stefon Diggs,N/A,Philadelphia Eagles,Buffalo Bills,2023,12,2023-11-26T21:26:00Z,6.5,100,6.5,-130,DraftKings
Cole Kmet,N/A,Minnesota Vikings,Chicago Bears,2023,12,2023-11-28T01:16:00Z,3.5,-140,3.5,110,DraftKings
D.J. Moore,N/A,Minnesota Vikings,Chicago Bears,2023,12,2023-11-28T01:16:00Z,4.5,-115,4.5,-115,DraftKings
Darnell Mooney,N/A,Minnesota Vikings,Chicago Bears,2023,12,2023-11-28T01:16:00Z,2.5,114,2.5,-145,DraftKings
Jordan Addison,N/A,Minnesota Vikings,Chicago Bears,2023,12,2023-11-28T01:16:00Z,3.5,-125,3.5,-105,DraftKings
Ty Chandler,N/A,Minnesota Vikings,Chicago Bears,2023,12,2023-11-28T01:16:00Z,1.5,-120,1.5,-110,DraftKings
