Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Adam Trautman,N/A,Denver Broncos,Kansas City Chiefs,2023,8,2023-10-29T20:26:00Z,1.5,-140,1.5,110,DraftKings
Courtland Sutton,N/A,Denver Broncos,Kansas City Chiefs,2023,8,2023-10-29T20:26:00Z,3.5,-145,3.5,114,DraftKings
Isiah Pacheco,N/A,Denver Broncos,Kansas City Chiefs,2023,8,2023-10-29T20:26:00Z,2.5,-120,2.5,-110,DraftKings
Javonte Williams,N/A,Denver Broncos,Kansas City Chiefs,2023,8,2023-10-29T20:26:00Z,2.5,120,2.5,-150,DraftKings
Jerry Jeudy,N/A,Denver Broncos,Kansas City Chiefs,2023,8,2023-10-29T20:26:00Z,3.5,-150,3.5,120,DraftKings
Marquez Valdes-Scantling,N/A,Denver Broncos,Kansas City Chiefs,2023,8,2023-10-29T20:26:00Z,1.5,-105,1.5,-125,DraftKings
Rashee Rice,N/A,Denver Broncos,Kansas City Chiefs,2023,8,2023-10-29T20:26:00Z,3.5,-160,3.5,124,DraftKings
Skyy Moore,N/A,Denver Broncos,Kansas City Chiefs,2023,8,2023-10-29T20:26:00Z,1.5,-195,1.5,150,DraftKings
Travis Kelce,N/A,Denver Broncos,Kansas City Chiefs,2023,8,2023-10-29T20:26:00Z,6.5,-140,6.5,110,DraftKings
Cole Kmet,N/A,Los Angeles Chargers,Chicago Bears,2023,8,2023-10-30T00:21:00Z,3.5,124,3.5,-160,DraftKings
D.J. Moore,N/A,Los Angeles Chargers,Chicago Bears,2023,8,2023-10-30T00:21:00Z,4.5,-145,4.5,114,DraftKings
Amon-Ra St. Brown,N/A,Detroit Lions,Las Vegas Raiders,2023,8,2023-10-31T00:15:00Z,7.5,114,7.5,-145,DraftKings
Jahmyr Gibbs,N/A,Detroit Lions,Las Vegas Raiders,2023,8,2023-10-31T00:15:00Z,3.5,-160,3.5,124,DraftKings
Jakobi Meyers,N/A,Detroit Lions,Las Vegas Raiders,2023,8,2023-10-31T00:15:00Z,4.5,-145,4.5,114,DraftKings
Jameson Williams,N/A,Detroit Lions,Las Vegas Raiders,2023,8,2023-10-31T00:15:00Z,2.5,135,2.5,-175,DraftKings
Josh Jacobs,N/A,Detroit Lions,Las Vegas Raiders,2023,8,2023-10-31T00:15:00Z,3.5,-110,3.5,-120,DraftKings
Josh Reynolds,N/A,Detroit Lions,Las Vegas Raiders,2023,8,2023-10-31T00:15:00Z,2.5,100,2.5,-130,DraftKings
Sam LaPorta,N/A,Detroit Lions,Las Vegas Raiders,2023,8,2023-10-31T00:15:00Z,3.5,-166,3.5,130,DraftKings
