player_id,player_display_name_x,position,recent_team,season,week,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,opponent_team,wopr,rushing_epa,receiving_epa,target_share,receiving_air_yards,air_yards_share,racr,scored_touchdown,redzone_carry_share,redzone_target_share,redzone_trips,redzone_tds,redzone_td_rate,endzone_targets,endzone_target_share,team,spread_line,total_line,implied_total,inside_5_carry_share,inside_5_target_share,rushing_tds_allowed_to_DB,rushing_tds_allowed_to_QB,rushing_tds_allowed_to_RB,rushing_tds_allowed_to_TE,rushing_tds_allowed_to_WR,passing_tds_allowed_to_DB,passing_tds_allowed_to_DL,passing_tds_allowed_to_LB,passing_tds_allowed_to_OL,passing_tds_allowed_to_QB,passing_tds_allowed_to_RB,passing_tds_allowed_to_TE,passing_tds_allowed_to_WR,depth_chart_rank,offense_snap_share,player_display_name_y,rush_yards_over_expected_per_att,rush_pct_over_expected,avg_time_to_los,percent_attempts_gte_eight_defenders,player_display_name,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,catch_percentage,avg_expected_yac,avg_yac_above_expectation,avg_carries,avg_rushing_yards,avg_receptions,avg_receiving_yards,avg_wopr,avg_rushing_epa,avg_receiving_epa,avg_target_share,avg_receiving_air_yards,avg_racr,avg_scored_touchdown,avg_redzone_carry_share,avg_redzone_target_share,avg_endzone_targets,avg_endzone_target_share,avg_inside_5_carry_share,avg_inside_5_target_share,avg_offense_snap_share,avg_rush_yards_over_expected_per_att,avg_rush_pct_over_expected,avg_avg_time_to_los,avg_percent_attempts_gte_eight_defenders,avg_avg_cushion,avg_avg_separation,avg_avg_intended_air_yards,avg_percent_share_of_intended_air_yards,avg_catch_percentage,avg_avg_expected_yac,avg_avg_yac_above_expectation,team_continuity,rush_matchup_value,pass_matchup_value,position_encoded,opponent_encoded
00-0036893,Najee Harris,RB,PIT,2024,14,16,53.0,1,0,0,0.0,0,CLE,0.0,-1.0394326,0.0,0.0,0.0,0.0,0.0,1,0.6666667,0.0,5.0,3.0,0.312542007605374,0.0,0.0,PIT,-6.0,43.0,24.5,0.5,0.0,0.0,0.0518444753598428,0.9507620782597744,3.4396364150785215e-27,0.0068556827858986,0.0,0.0,0.0,0.0,0.0,0.0005255360070819,0.033494486735019,0.685977664015049,1,0.42,Najee Harris,0.0667395217120683,0.4375,3.2216666666666662,75.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.932622022214606,65.70037123021538,3.717948986511147,31.075604399344137,0.1526568676105826,-0.85205501978234,2.396121214793118,0.1221056520735482,-8.544798095485595,-2.347980171262602,0.5361664016162939,0.6314367330921901,0.0808507126699454,7.253030313246364e-11,1.8099205400141924e-12,0.5009642773000342,3.5777833544573703e-10,0.4982309537493748,0.3817198138205064,0.3902320849962029,2.772593925921129,32.57477796274095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6003461006442931,4.248996070629002e-05,1,7
00-0036893,Najee Harris,RB,PIT,2024,15,6,14.0,0,1,1,7.0,0,PHI,0.04324065,-1.7503452,-1.5670601,0.04761905,-6.0,-0.040268455,-1.1666666,0,0.25,0.2,2.0,1.0,0.4275252045632244,0.0,0.0,PIT,5.5,43.0,18.75,0.0,0.0,0.0,0.4849050053675395,0.0976703570635382,1.1681477253267874e-12,1.9471793740920603e-06,0.0,0.0,0.0,0.0,0.0,0.4000243743896008,0.0943798142745274,0.1738964100826781,1,0.33,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.559573213328765,60.62022273812924,2.230769391906688,18.64536263960648,0.0915941205663496,-0.9270060698070262,1.4376727288758706,0.0732633912441289,-5.126878857291356,-1.408788102757561,0.7216998409697765,0.6455287144692667,0.0485104276019672,4.3518181879478175e-11,1.0859523240085151e-12,0.5005785663800205,2.146670012674422e-10,0.4669385722496249,0.2557276969771311,0.4091392509977218,2.9522230222193446,49.54486677764458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0630490200369801,0.0194053534528489,1,25
00-0036893,Najee Harris,RB,PIT,2024,16,9,42.0,0,0,1,0.0,0,BAL,0.032944832,0.059241217,-0.51174605,0.03846154,-7.0,-0.035353534,-0.0,0,0.0,0.0,2.0,2.0,0.4565151227379347,0.0,0.0,PIT,7.0,44.0,18.5,0.0,0.0,0.0,0.0025365571711227,0.301568813071614,0.0,2.43743896004198e-05,0.0,0.0,0.0,7.037809629219212e-15,8.911663025895791e-10,0.0989143360490682,0.05353994515984,0.4718636264206088,1,0.28,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.335743927997258,41.97213364287754,1.738461635144013,13.98721758376389,0.0722527329351314,-1.2563417339252316,0.2357795921442476,0.0630056541488859,-5.476127314374814,-1.3119395124266315,0.4330199045818658,0.4873172286815601,0.1091062577532732,2.611090912768691e-11,6.515713944051091e-13,0.3003471398280122,1.2880020076046531e-10,0.412163143349775,0.1534366181862786,0.245483550598633,1.7713338133316068,29.726920066586747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1469596782428464,0.0107921730444635,1,2
00-0036893,Najee Harris,RB,PIT,2024,17,13,74.0,0,2,4,7.0,0,KC,0.14847775,1.3413223,-2.7003996,0.114285715,-8.0,-0.032786883,-0.875,0,0.0,0.125,4.0,1.0,0.673909073642761,0.0,0.0,PIT,2.0,46.0,22.0,0.0,0.0,0.0,0.1118478866654546,0.0359477595871958,2.0478707127572828e-26,5.4188859907589465e-24,0.0,0.0,0.0,0.0,0.0,0.0904332536553307,0.5208114007774386,0.7164019039317411,1,0.45,Najee Harris,0.6272715219259405,0.4615384615384615,2.589230769230769,7.6923076923076925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.001446356798356,41.98328018572653,1.0430769810864076,8.392330550258333,0.0565295725599413,-0.7301085537032415,-0.0632306642843743,0.0531880084470685,-6.085676388624889,-0.7871637074559789,0.2598119427491195,0.292390337208936,0.0654637546519639,1.5666545476612142e-11,3.909428366430654e-13,0.1802082838968073,7.728012045627918e-11,0.359297886009865,0.0920619709117672,0.1472901303591798,1.062800287998964,17.836152039952047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0105107775476059,0.0059201003296713,1,15
00-0036893,Najee Harris,RB,PIT,2024,18,12,36.0,1,4,5,20.0,0,CIN,0.24502845,-1.882863,0.42038265,0.1724138,-4.0,-0.019417476,-5.0,1,0.8333333,0.0,2.0,2.0,0.5043454441856566,0.0,0.0,PIT,2.5,48.5,23.0,1.0,0.0,0.0,0.0180410234922781,0.985134111974736,1.2192493479207603e-24,0.2400000000149682,0.0,0.0,0.0,8.84295678882931e-08,0.0,0.051887494970941,0.4658799326734065,1.3837962434539812,1,0.49,Najee Harris,-0.9478040406621778,0.4166666666666667,2.7923,8.333333333333332,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.800867814079016,54.789968111435925,1.4258461886518448,7.835398330155,0.0933088427505186,0.0984637889053746,-1.118098253459541,0.0776270910379753,-6.851405833174933,-0.8222982244735874,0.1558871656494717,0.1754342023253615,0.0892782527911783,9.399927285967286e-12,2.3456570198583924e-13,0.1081249703380844,4.6368072273767504e-11,0.3955787316059191,0.3061457913174366,0.2729894628308926,1.6733724804916867,13.778614300894306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1728262171177912,0.0046324248927166,1,6
00-0036906,Khalil Herbert,RB,CHI,2024,1,2,4.0,0,0,0,0.0,0,TEN,0.0,0.8460774,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.4019448212241009,0.0,0.0,CHI,-4.0,44.5,24.25,0.0,0.0,0.0,0.0209455111641331,0.5520698976132246,0.0,0.0,0.0,0.4000000000032403,0.0,1.2192493479207657e-24,0.0,0.4311284103539862,0.0010647609834872,0.7531685506382897,2,0.11,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.205586042436653,4.422227515964733,0.388943918655549,3.971617777030541,0.0321498884660945,-0.4562071725277383,0.3245294439863816,0.0154150722600142,2.7239934379205697,0.1906522767156082,0.0389252284109762,0.1335395575480603,0.0156815395551916,2.6518227995808254e-15,6.617356258216218e-17,0.0002185772363368,0.003359232000013,0.4643133970432195,-9.189019879476882e-05,0.0001553774919183,0.0009972357813305,0.0054543818134467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0737231698628729,0.0067607572203329,1,30
00-0036906,Khalil Herbert,RB,CHI,2024,2,2,3.0,1,2,2,4.0,0,HOU,0.08259013,4.354748,-1.1546255,0.05882353,-2.0,-0.008064516,-2.0,1,0.5,0.0,1.0,1.0,0.2411668927344605,0.0,0.0,CHI,6.0,45.5,19.75,1.0,0.0,0.0,0.0211834372008682,1.0764522560092666,1.9100786663871305e-08,6.884385828256436e-05,0.0,0.0,0.0,0.0,0.0,8.554325946135735e-05,0.0074077851847608,0.6925319733720512,2,0.09,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.523351625461992,4.25333650957884,0.2333663511933294,2.3829706662183248,0.0192899330796567,0.064706649509175,0.194717666391829,0.0092490433560085,1.6343960627523415,0.1143913660293649,0.0233551370465857,0.0801237345288362,0.0094089237331149,1.5910936797484949e-15,3.97041375492973e-17,0.000131146341802,0.0020155392000078,0.3225880382259317,-5.513411927686128e-05,9.322649515099924e-05,0.0005983414687983,0.003272629088068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0862493747934533,8.048700041539769e-07,1,12
00-0036906,Khalil Herbert,RB,CHI,2024,3,4,9.0,0,0,0,0.0,0,IND,0.0,-1.7377377,0.0,0.0,0.0,0.0,0.0,0,0.42857143,0.09090909,3.0,2.0,0.5447001356406764,0.0,0.0,CHI,1.5,43.5,21.0,0.6,0.5,0.0,0.4994022435121373,0.4314162343394343,9.595537489274682e-26,1.6047967658190328e-29,0.0,0.0,0.0,0.0,0.0,0.4001235738679438,1.2071436808857838,0.2656286871296894,2,0.1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7140109752771957,3.7520019057473033,0.940019810715998,3.029782399730995,0.0446100130284886,1.7807230985922244,-0.3450196141694193,0.0290788378659649,0.1806376376514047,-0.7313651803823813,0.4140130822279516,0.2480742407173017,0.0056453542398689,9.546562078490969e-16,2.3822482529578378e-17,0.4000786878050814,0.0012093235200047,0.229552822935559,-3.308047156611677e-05,5.593589709059954e-05,0.000359004881279,0.0019635774528408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1070232547668727,0.0022588393142069,1,13
00-0036906,Khalil Herbert,RB,CIN,2024,13,1,14.0,0,0,0,0.0,0,PIT,0.0,0.9370339,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,4.0,0.4213187003265384,0.0,0.0,CIN,-3.0,46.0,24.5,0.0,0.0,0.0,0.0335470214713377,0.2170927107444192,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,1.3072053392848437e-42,0.0179453992525108,0.0937601634659888,1.2820749585788975,99,0.1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6284065851663176,5.851201143448384,0.5640118864295988,1.8178694398385968,0.0267660078170931,0.3733387968994749,-0.2070117685016516,0.0174473027195789,0.1083825825908428,-0.4388191082294287,0.2484078493367709,0.3202731175619424,0.0397508499912785,5.727937247094581e-16,1.4293489517747028e-17,0.480047222219792,0.2007255941120029,0.1777316937613354,-1.984828293967006e-05,3.356153825435972e-05,0.0002154029287674,0.0011781464717045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0695289592700881,0.0007133448737201,1,26
00-0036906,Khalil Herbert,RB,CIN,2024,14,2,4.0,0,1,1,7.0,0,DAL,0.029755516,-1.0670189,0.35169572,0.023255814,-2.0,-0.0073260074,-3.5,0,0.0,0.0,5.0,2.0,0.5727912201959232,0.0,0.0,CIN,-4.5,50.5,27.5,0.0,0.0,0.0,0.4001887636269727,0.4979104156323267,1.1372115211973403e-06,1.592521654266809e-27,0.0,0.0,0.0,0.0,0.0,0.2401183214360022,0.97007855086132,1.1611124563476585,99,0.1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9770439510997904,9.110720686069032,0.3384071318577592,1.090721663903158,0.0160596046902559,0.5988168348108277,-0.1242070611009909,0.0104683816317473,0.0650295495545057,-0.2632914649376572,0.1490447096020625,0.1921638705371654,0.0238505099947671,3.4367623482567484e-16,8.576093710648216e-18,0.2880283333318752,0.1204353564672017,0.1466390162568012,-1.1908969763802036e-05,2.013692295261583e-05,0.0001292417572604,0.0007068878830227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0956803926486766,0.005726944425336,1,8
00-0036906,Khalil Herbert,RB,CIN,2024,15,1,4.0,0,0,0,0.0,0,TEN,0.0,0.28363043,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,3.0,0.503674732117554,0.0,0.0,CIN,-6.0,46.0,26.0,0.0,0.0,0.0,0.0125673066984799,0.3312419385679347,0.0,0.0,0.0,0.2400000000019441,0.0,7.315496087524591e-25,0.0,0.2586770462123917,0.0006388565900923,0.4519011303829738,99,0.04,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9862263706598744,7.0664324116414186,0.6030442791146556,3.454432998341896,0.0215379692052496,-0.0675174457291041,0.0661540498918346,0.0155833545257899,-0.7609822702672969,-1.557974878962595,0.0894268257612375,0.1152983223222992,0.0143103059968602,2.0620574089540486e-16,5.145656226388929e-18,0.1728169999991251,0.072261213880321,0.1279834097540807,-7.14538185828122e-06,1.20821537715695e-05,7.754505435626411e-05,0.0004241327298136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0381916397996689,0.0037017476856632,1,30
00-0036906,Khalil Herbert,RB,CIN,2024,17,4,23.0,0,0,0,0.0,0,DEN,0.0,-0.9681809,0.0,0.0,0.0,0.0,0.0,0,0.11111111,0.0,7.0,4.0,0.5022048392705324,0.0,0.0,CIN,-3.0,50.5,26.75,0.0,0.0,0.0,0.242418747710705,0.1144889010059832,2.309903056312188e-10,1.3275971761449056e-46,0.0,0.0,0.0,0.0,0.0,0.4000981486385801,0.8440953833145701,1.4066047711150906,99,0.2,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5917358223959248,5.839859446984852,0.3618265674687934,2.0726597990051374,0.0129227815231497,0.0729417048418954,0.0396924299351008,0.0093500127154739,-0.4565893621603781,-0.9347849273775568,0.0536560954567425,0.0691789933933795,0.0085861835981161,1.2372344453724292e-16,3.087393735833358e-18,0.103690199999475,0.0433567283281926,0.0927900458524484,-4.287229114968732e-06,7.249292262941698e-06,4.652703261375846e-05,0.0002544796378881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0079202269263082,0.0034353161614772,1,9
00-0036906,Khalil Herbert,RB,CIN,2024,18,20,69.0,0,7,8,14.0,0,PIT,0.1904992,-0.59480184,-3.1884584,0.17391305,-19.0,-0.1005291,-0.7368421,0,1.0,0.27272728,4.0,1.0,0.529894332133748,0.0,0.0,CIN,-2.5,48.5,25.5,0.0,0.0,0.0,0.0201282128828026,0.5302556264466516,0.0,0.24,0.0,0.0,0.0,0.0,7.843232035709062e-43,0.0107672395515064,0.0562560980795933,1.969244975147339,99,0.95,Khalil Herbert,-1.421274032587703,0.15,2.411,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.555041493437556,12.703915668190914,0.217095940481276,1.2435958794030824,0.0077536689138898,-0.3435073350355367,0.0238154579610604,0.0056100076292843,-0.2739536172962268,-0.560870956426534,0.0321936572740455,0.0859518408116091,0.0051517101588697,7.423406672234575e-17,1.8524362415000144e-18,0.062214119999685,0.0260140369969155,0.1356740275114691,-2.572337468981239e-06,4.349575357765018e-06,2.7916219568255072e-05,0.0001526877827329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0455764471938026,5.546969738047962e-05,1,26
00-0036919,Kenneth Gainwell,RB,PHI,2024,1,1,2.0,0,1,1,10.0,0,GB,0.038761176,-0.20392253,1.5395631,0.03448276,-4.0,-0.018518519,-2.5,0,0.0,0.0,7.0,3.0,0.4772179490577789,0.0,0.0,PHI,-2.0,49.5,25.75,0.0,0.0,0.0,0.018662440176398,2.035506249881641,2.4754619516377194e-09,3.3361499869090844e-08,0.0,0.0,0.0,0.0,0.0,0.1480750156549206,0.2400787770980892,1.1854368948420524,2,0.2,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3812880159178225,2.258889889415115,0.7577768281990945,5.654437209349431,0.101482799567048,-0.4536864995773304,-0.2387904142111422,0.0552715346434161,5.005202420031427,-0.0739055559166142,0.0533420272737778,0.0351141690849064,0.0087232675328917,3.4634646169977613e-18,8.642726528342463e-20,0.0029026619827053,0.001213710910128,0.3077188074275752,-0.0442074275245848,0.0046658029337878,0.0749930464591401,0.1555271238011911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0714751106317277,0.0012916979764949,1,11
00-0036919,Kenneth Gainwell,RB,PHI,2024,2,2,6.0,0,0,0,0.0,0,ATL,0.0,-0.6876286,0.0,0.0,0.0,0.0,0.0,0,0.15384616,0.0,5.0,2.0,0.4577593408632388,0.0,0.0,PHI,-5.5,46.5,26.0,0.0,0.0,0.0,0.2275709203746191,0.8636879632113112,6.516490397427821e-14,4.2085661962931037e-07,0.0,0.0,0.0,0.0,0.0,0.0005511084016438,0.5020092116543811,1.267792712216712,2,0.1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2287728095506936,2.1553339336490693,0.8546660969194568,7.392662325609661,0.0763941502077962,-0.3537809097657006,0.4725509753960443,0.0469560241829422,1.4031214520188553,-1.044343333549969,0.0320052163642667,0.0210685014509438,0.005233960519735,2.0780787701986565e-18,5.185635917005477e-20,0.0017415971896231,0.0007282265460768,0.2646312844565451,-0.0265244565147509,0.0027994817602727,0.0449958278754841,0.0933162742807146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0181966111060802,2.884479616297999e-06,1,1
00-0036919,Kenneth Gainwell,RB,PHI,2024,3,0,0.0,0,2,3,12.0,0,NO,0.15472972,0.0,-1.7624886,0.083333336,11.0,0.042471044,1.0909091,0,0.0,0.0,4.0,1.0,0.4346556045179433,0.0,0.0,PHI,2.5,49.5,23.5,0.0,0.0,0.0,0.1301194138570983,0.3179577562042549,0.0,0.0181129750203729,0.0,0.0,0.0,0.0,0.0,0.165081047049494,0.0002031149943198,1.1239385686933383,2,0.19,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5372636857304165,3.6932003601894414,0.512799658151674,4.435597395365796,0.0458364901246777,-0.4873199965887906,0.2835305852376266,0.0281736145097653,0.841872871211313,-0.6266060001299814,0.01920312981856,0.0741795647015142,0.003140376311841,1.2468472621191938e-18,3.111381550203286e-20,0.0010449583137739,0.0004369359276461,0.1987787706739271,-0.0159146739088505,0.0016796890561636,0.0269974967252904,0.0559897645684288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0235859679487018,0.0005184166096881,1,22
00-0036919,Kenneth Gainwell,RB,PHI,2024,4,2,9.0,0,0,1,0.0,0,TB,0.057257734,0.6771329,-0.19885945,0.03448276,2.0,0.007905139,0.0,0,0.16666667,0.0,3.0,2.0,0.3607933627107659,0.0,0.0,PHI,-1.0,42.5,21.75,0.2,0.0,0.0004263010526823,1.0913895165713634,0.0068743289820895,1.8953525353541773e-06,5.13311790720473e-10,0.0,0.0,0.0,0.144,4.1901301423776593e-13,0.0351406808743335,0.3005360844649727,0.5665133738063233,2,0.44,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9223582114382496,2.2159202161136653,1.1076797948910049,7.461358437219479,0.0893937836469502,-0.2923919979532743,-0.5348770902941918,0.0502375030326033,4.905123722726789,0.0604000492902975,0.011521877891136,0.0445077388209085,0.0018842257871046,7.481083572715164e-19,1.8668289301219714e-20,0.0006269749882643,0.0002621615565876,0.1952672624043562,-0.0095488043453103,0.0010078134336981,0.0161984980351742,0.0335938587410572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0003059608389038,6.62129770798329e-05,1,29
00-0036919,Kenneth Gainwell,RB,PHI,2024,6,3,23.0,0,0,1,0.0,0,CLE,0.048214287,1.6102717,-0.5868689,0.041666668,-5.0,-0.020408163,-0.0,0,0.0,0.0,3.0,0.0,0.4831426842931263,0.0,0.0,PHI,-8.5,42.0,25.25,0.0,0.0,0.0,0.0025333869524598,0.0874401156810149,1.2575855709737268e-31,2.506546248005776e-07,0.0,0.0,0.0,0.0,0.0,0.069487184654429,0.2455484896077716,1.5551951187062538,2,0.21,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35341492686295,4.9295521296682,0.6646078769346028,4.476815062331688,0.0765393638838107,0.0954179630398641,-0.4004700354570326,0.0439356052164545,3.7430742336360736,0.0362400295741785,0.0069131267346816,0.0933713119460332,0.0011305354722627,4.488650143629097e-19,1.1200973580731828e-20,0.0803761861850515,0.0001572969339526,0.2931603574426137,-0.0057292826071861,0.0006046880602189,0.0097190988211045,0.0201563152446343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0081643983178492,7.855772711950489e-05,1,7
00-0036919,Kenneth Gainwell,RB,PHI,2024,7,13,56.0,0,1,1,11.0,0,NYG,0.13514286,-0.6406868,1.4304328,0.071428575,4.0,0.04,2.75,0,0.3846154,0.0,4.0,3.0,0.2898856105758757,0.0,0.0,PHI,-3.0,42.0,22.5,0.25,0.0,0.0,0.379267971928974,0.7801282914815159,5.614485602932857e-15,1.1525008631304662e-20,0.0,0.0,0.0,0.0542586470399999,2.0164155046298305e-22,2.456409296966082e-07,3.940451908548303e-07,0.905995994978214,2,0.36,Kenneth Gainwell,-0.2148026813205074,0.3846153846153846,2.6949166666666664,7.6923076923076925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.012048956117771,12.157731277800924,0.3987647261607616,2.6860890373990123,0.0652093329565986,0.7013594547343192,-0.4750295741459237,0.0430280302932447,0.2458445401816431,0.0217440177445071,0.0041478760408089,0.0560227871676199,0.0006783212833576,2.693190086177458e-19,6.720584148439097e-21,0.0482257117110309,9.43781603715604e-05,0.2598962144655682,-0.0034375695643117,0.0003628128361313,0.0058314592926627,0.0120937891467806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0437049612371079,1.6662347067697169e-10,1,23
00-0036919,Kenneth Gainwell,RB,PHI,2024,8,5,19.0,0,0,1,0.0,0,CIN,0.0672807,-0.23290487,-1.7586769,0.05263158,-3.0,-0.016666668,-0.0,0,0.09090909,0.0,6.0,3.0,0.4739313663455255,0.0,0.0,PHI,2.5,47.5,22.5,0.0,0.0,0.0,1.2001818119502845,0.5907263460997115,1.2287224276543646e-26,0.0024186470401508,0.0,0.0,0.0,8.911663025895791e-10,0.0,0.0316269064005186,0.4252733003339831,0.7537854778674714,2,0.15,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.407229373670665,29.69463876668056,0.6392588356964571,6.011653422439409,0.0931827448926726,0.1645409488339385,0.2871553741037546,0.0543882480246178,1.7475067241089863,1.1130464106467046,0.0024887256244853,0.1874598288977094,0.0004069927700145,1.615914051706475e-19,4.0323504890634575e-21,0.1289354270266186,5.662689622293623e-05,0.299937728679341,-0.08798361426679,0.1540638415478327,1.0814655422422648,3.0841793504111465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.110737459765221,1.2871922242939423e-05,1,6
00-0036919,Kenneth Gainwell,RB,PHI,2024,9,5,9.0,0,1,1,1.0,0,JAX,0.06823463,-2.9281726,-0.53593767,0.04347826,1.0,0.004310345,1.0,0,0.0,0.0,5.0,3.0,0.4843588198073152,0.0,0.0,PHI,-7.5,46.0,26.75,0.0,0.0,0.0,0.5698814689931416,1.5324850785882982,2.845501492080132e-45,1.1995183965320976e-08,0.0,3.4131178545954576e-26,0.0,3.360692507716395e-22,0.0,0.0864677186747972,0.5656494080930948,0.6597888206722692,2,0.28,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.844337624202399,25.416783260008337,0.3835553014178742,3.606992053463645,0.0828219278527712,0.0055626227652526,-0.5311775301611605,0.0536855805505724,-0.1514959655346086,0.6678278463880227,0.0014932353746912,0.1488395347859828,0.0002441956620087,9.695484310238848e-20,2.4194102934380738e-21,0.0773612562159711,3.3976137733761734e-05,0.2399626372076046,-0.052790168560074,0.0924383049286996,0.6488793253453587,1.8505076102466875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2280943661635426,2.1115041804179086e-05,1,14
00-0036919,Kenneth Gainwell,RB,PHI,2024,10,7,30.0,0,1,1,9.0,0,DAL,0.078125,-2.5968304,0.6723853,0.05,1.0,0.004464286,9.0,0,0.44444445,0.0,7.0,4.0,0.5306152918843893,0.0,0.0,PHI,-7.0,44.5,25.75,0.0,0.0,0.0,0.4126171009125921,0.4008546537356967,3.2081986893229225e-10,4.492678616690305e-31,0.0,0.0,0.0,0.0,0.0,0.0189182140113868,0.0907720182381085,1.075075475386912,2,0.32,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.50660257452144,18.850069956005,0.6301331808507247,2.564195232078187,0.076987008683289,-1.1679314616802043,-0.5330815848538986,0.0496026530021078,0.309102420679235,0.8006967078328138,0.0008959412248147,0.0893037208715897,0.0001465173972052,5.817290586143307e-20,1.4516461760628448e-21,0.0464167537295826,2.038568264025704e-05,0.2559775823245628,-0.0316741011360444,0.0554629829572197,0.3893275952072152,1.1103045661480124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0357978121072904,2.771847476720377e-06,1,8
00-0036919,Kenneth Gainwell,RB,PHI,2024,11,4,43.0,0,1,1,6.0,0,WAS,0.07304348,1.9628983,-0.73219526,0.04,3.0,0.01863354,2.0,0,0.125,0.0,5.0,1.0,0.5469406037020622,0.0,0.0,PHI,-4.0,49.5,26.75,0.0,0.0,0.0,0.2209373558363588,0.8160916442592092,0.0,4.641840282249818e-26,0.0,0.0,0.0,9.263284947153452e-20,0.0,5.231205724472976e-06,0.2346628837848268,2.488958438655805,2,0.18,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.103961544712865,23.310041973603003,0.778079908510435,5.138517139246914,0.0774422052099734,-1.73949102422492,-0.0508948407667701,0.0497615920992879,0.5854614524075411,4.080418024699689,0.0005375647348888,0.2313600116252793,8.791043832315253e-05,3.4903743516859837e-20,8.709877056377066e-22,0.0278500522377496,1.2231409584154225e-05,0.2815865493947377,-0.0190044606816266,0.0332777897743318,0.2335965571243291,0.6661827396888074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1888109723031039,4.5987758819700397e-10,1,31
