player_id,player_display_name,position,recent_team,season,week,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,opponent_team,wopr,rushing_epa,receiving_epa,target_share,receiving_air_yards,air_yards_share,racr,scored_touchdown,redzone_carry_share,redzone_target_share,endzone_targets,endzone_target_share,team_x,spread_line,total_line,implied_total,inside_5_carry_share,inside_5_target_share,depth_chart_rank,team_y,offense_snap_share,rush_yards_over_expected_per_att,rush_pct_over_expected,avg_time_to_los,percent_attempts_gte_eight_defenders,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,catch_percentage,avg_expected_yac,avg_yac_above_expectation,avg_carries,avg_rushing_yards,avg_receptions,avg_receiving_yards,avg_wopr,avg_rushing_epa,avg_receiving_epa,avg_target_share,avg_receiving_air_yards,avg_racr,avg_scored_touchdown,avg_redzone_carry_share,avg_redzone_target_share,avg_endzone_targets,avg_endzone_target_share,avg_inside_5_carry_share,avg_inside_5_target_share,avg_offense_snap_share,avg_rush_yards_over_expected_per_att,avg_rush_pct_over_expected,avg_avg_time_to_los,avg_percent_attempts_gte_eight_defenders,avg_avg_cushion,avg_avg_separation,avg_avg_intended_air_yards,avg_percent_share_of_intended_air_yards,avg_catch_percentage,avg_avg_expected_yac,avg_avg_yac_above_expectation,team_continuity,rushing_tds_allowed_to_DB,rushing_tds_allowed_to_QB,rushing_tds_allowed_to_RB,rushing_tds_allowed_to_TE,rushing_tds_allowed_to_WR,passing_tds_allowed_to_DB,passing_tds_allowed_to_DL,passing_tds_allowed_to_LB,passing_tds_allowed_to_OL,passing_tds_allowed_to_QB,passing_tds_allowed_to_RB,passing_tds_allowed_to_TE,passing_tds_allowed_to_WR
00-0037487,Deven Thompkins,WR,CAR,2024,14,0,0.0,0,1,1,7.0,0,PHI,0.056961395,0.0,0.51643,0.030303031,6.0,0.016438356,1.1666666,0,0.0,0.0,0.0,0.0,CAR,14.0,45.0,15.5,0.0,0.0,4,CAR,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25300197276968844,1.0233031764905907,1.7274500703324192,6.106742961039634,0.07496592890768115,0.04626463062422412,-0.6952509603012207,0.05949290813034173,-5.511180598177414,0.06363448555485679,0.004032974644120841,0.04053028873318287,0.0377638818135642,0.06106708298611193,0.0016546085279569194,0.0,0.0006721624607188087,0.14504599770142276,0.0,0.0,0.0,0.0,0.0024774724557820073,0.0013228342670670557,0.0040257475535585745,0.01943449443867789,0.023229933950136037,0.0027899443716991167,0.0010111987579790806,1,0.0,0.11047996688313186,0.4247727974644025,8.842956788829325e-08,0.0015200320733027017,0.0,0.0,0.0,0.0,0.0,0.0010448951483549964,0.9440488403892978,0.5388766488947256
00-0037666,Jalen Tolbert,WR,DAL,2024,14,0,0.0,0,0,3,0.0,0,CIN,0.20224284,0.0,-3.1539218,0.09677419,19.0,0.08154506,0.0,0,0.0,0.2,0.0,0.0,DAL,4.5,50.5,23.0,0.0,0.0,1,DAL,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2806229628932435,30.62460996075962,0.31258007724537007,0.0,0.765757189581056,0.11850424783363366,48.198181985368116,0.6696767337063129,0.30795417115628854,0.0,0.18139695331209132,0.3734493242533076,0.010266436066236779,0.0,0.024375143181324284,0.8321710734048585,0.0,0.0,0.0,0.0,2.5846854645574937,0.7201331962003138,3.6715834122108766,7.274869900391452,16.219414653331015,0.5620510769429071,-0.14625629534642645,1,0.0,0.15964245166578686,1.188280940482338,4.25549435694865e-17,0.00031345755293884446,0.0,0.0,0.0,0.006449725439999999,0.0,0.000527712161790909,0.9352805951766472,1.5578129118362494
00-0037740,Garrett Wilson,WR,NYJ,2024,14,0,0.0,0,7,10,114.0,0,MIA,0.6587599,0.0,8.958832,0.25641027,103.0,0.39163497,1.1067961,0,0.0,0.25,0.0,0.0,NYJ,6.5,45.0,19.25,0.0,0.0,1,NYJ,0.99,0.0,0.0,0.0,0.0,6.062,4.24595249243123,9.262,37.009510109486136,70.0,6.594291256217799,1.3757087437822006,0.0033726542684984345,0.009433286900049468,5.248884848515689,46.022223314224085,0.6623201359092519,0.0003586539957834568,-3.8452898821823975,0.26274353873079587,85.05925930270847,0.5996428435593643,0.12033220436958868,3.094327439740143e-10,0.19190849815616098,1.1432542984179643,0.03091576720009173,0.0,0.032953053048574994,0.9785913861594693,0.0,0.0,0.0,0.0,5.301173305911898,3.05444012912436,9.501264732443936,38.736250030998306,59.84965959735133,4.401015378705669,-0.35123387385380855,1,0.0,0.00014206386608281804,0.4900325009909768,0.0,3.2636021012221144e-10,0.0,0.0,0.0,0.0,0.0,0.19931821545264458,0.43828404962551815,0.9217741929095998
00-0037741,Jahan Dotson,WR,PHI,2024,14,0,0.0,0,1,2,5.0,0,CAR,0.22664474,0.0,-1.5685029,0.10526316,11.0,0.09821428,0.45454547,0,0.0,0.0,0.0,0.0,PHI,-14.0,45.0,29.5,0.0,0.0,1,PHI,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018662412376585266,0.2426112257940634,0.9864533866359889,9.559025378627528,0.12181944562803343,0.014036337378791328,0.18128998292447418,0.0614769394581518,7.941634076584471,1.7766430460158247,0.0001087808379868111,0.0,0.0010679868403475437,0.021648898650794904,0.0008474752408127009,0.0,0.0004616571717535471,0.5910239752674268,0.0,0.0,0.0,0.0,0.002751662907712938,0.0008821717226894729,0.002672405596313758,0.006154498805055479,0.02022548041435774,0.0005751598144488125,-0.00021957272491260292,1,0.0,0.28256074668564884,0.6891529421071885,0.08640526486815793,6.770720065880363e-05,0.0,0.0,9.191867811009086e-18,0.0,0.0,0.05875872169597378,0.7353315468720536,0.7046091464092102
00-0037744,Trey McBride,TE,ARI,2024,14,0,0.0,0,7,14,70.0,0,SEA,0.70868254,0.0,1.8738714,0.36842105,35.0,0.22292994,2.0,0,0.0,0.5714286,3.0,0.07894736842105263,ARI,-3.0,45.5,24.25,0.0,0.5,1,ARI,0.94,0.0,0.0,0.0,0.0,4.47,2.7904540546822214,4.517142857142858,31.43609882189193,50.0,4.61120967304244,1.2230760412432744,0.08640000053469979,0.17280000106939958,9.429284712118607,94.65179778333047,0.6230335765507965,0.05193126786899212,5.047645266006993,0.3035932699478293,54.11066297440901,1.8612222255040416,0.08805403477913983,0.00960000013093666,0.346177890058855,0.4850034364672381,0.017295737649079886,0.043200000267349895,0.4721031470371562,0.9102782782664868,0.0,0.0,0.0,0.0,4.324341221140294,3.720118132301673,5.171578575025198,22.439352766751863,80.92150058760389,3.9170174131045155,0.9167276267299965,1,0.0,0.1458305493375457,0.17909159699115154,9.625501136078231e-10,0.00015361589204207807,0.0,0.0,0.0,1.4968171804903025e-11,0.006718463999999997,0.40002931031155897,0.09053485930674719,0.8569999853949628
00-0037805,Jeremy Ruckert,TE,NYJ,2024,14,0,0.0,0,0,1,0.0,0,MIA,0.078385495,0.0,-0.47212064,0.025641026,15.0,0.05703422,0.0,0,0.0,0.0,0.0,0.0,NYJ,6.5,45.0,19.25,0.0,0.0,2,NYJ,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.313452537072833,6.918310739449117,0.11591682391809491,0.0,-0.05137246381955021,0.060907751894916776,9.365844328655644,2.152548176147535,0.0,0.0,0.05844088817961864,0.0064497259533118296,0.00021499086511039435,0.0,0.0,0.30175520929646277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.00014206386608281804,0.4900325009909768,0.0,3.2636021012221144e-10,0.0,0.0,0.0,0.0,0.0,0.19931821545264458,0.43828404962551815,0.9217741929095998
00-0037809,Chigoziem Okonkwo,TE,TEN,2024,14,0,0.0,0,3,4,8.0,0,JAX,0.27755848,0.0,0.51916105,0.125,22.0,0.12865497,0.36363637,0,0.0,0.0,0.0,0.0,TEN,-3.0,40.5,21.75,0.0,0.0,1,TEN,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.302255687154174e-05,0.00015666329408581885,2.1721319691279017,35.193740835970324,0.2327128112027199,-2.6973741228848022e-05,0.8914778498810775,0.11694036923062617,27.872951567270718,3.3731926702692516,0.24176481159815974,0.0,0.025135602617170894,0.4609281655539238,0.012781136227097572,0.0,0.02605061331160215,0.6747232358916018,0.0,0.0,0.0,0.0,2.52765017357854,1.7095767591650817,3.639164126497279,5.4282986634682056,21.288330172054604,0.8180061892689748,0.18065676940821224,1,0.0,0.08893438461487078,1.3519483256669427,5.264868153690682e-06,0.006733088636786498,0.0,2.437438960041982e-05,0.0,8.980903082941814e-12,0.0,0.12913887996816786,0.7448230115246525,0.9152774998505403
00-0037834,Brock Purdy,QB,SF,2024,14,5,11.0,0,0,0,0.0,0,CHI,0.0,0.060688786,0.0,0.0,0.0,0.0,0.0,0,0.22222222,0.0,0.0,0.0,SF,-3.0,43.5,23.25,0.25,0.0,1,SF,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0188405982592945,21.580765217937763,0.0,0.0,0.0,1.198713398992297,0.0,0.0,0.0,0.0,0.37824435309152704,0.09871528406287139,0.0,0.0,0.0,0.063937934377012,0.0,0.9995223170163764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.14452258539415122,0.5193370652233513,0.05183999999999999,1.914236491888495e-08,0.0,0.0,0.0,0.0,1.462463376029445e-05,0.0008474976799100246,0.8017478062372624,0.7837362828291176
00-0037837,Calvin Austin,WR,PIT,2024,14,0,0.0,0,1,4,4.0,0,CLE,0.4140625,0.0,-2.1137831,0.16666667,45.0,0.234375,0.08888889,0,0.0,0.16666667,0.0,0.0,PIT,-6.0,43.0,24.5,0.0,0.0,1,PIT,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020923428318832607,0.016914877634916795,2.0987580741368896,37.08478738395552,0.27415514936857127,0.0019993263303002087,3.036477776803899,0.09847168149613712,43.65243732084951,0.8343071309790657,0.6963726299727355,8.358844450390969e-05,0.03331169311823315,0.7822710813047234,0.023758888062916695,0.0,0.04320000016040993,0.38661257670641763,0.0,0.0,0.0,0.0,0.6272830926969811,0.17875172457023622,1.3775904311102425,2.913446621108361,3.948986201560581,0.2786516421502911,0.28210759513797723,1,0.0,0.4320493578919506,1.3072841796035366,0.4320000530577408,0.013442193595345405,0.0,0.0,0.0,0.0,0.0,0.0017084955948529423,0.19661012526639973,1.2752865302684186
00-0037840,Kyren Williams,RB,LA,2024,14,29,87.0,2,2,2,10.0,0,BUF,0.10755396,-3.8746402,-0.38760895,0.06666667,3.0,0.010791367,3.3333333,1,0.46153846,0.0,0.0,0.0,0,0.0,0.0,0.0,0.25,0.0,1,LA,0.83,-0.39101285873936725,0.35714285714285715,2.758461538461538,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11691678671807,87.1274980768783,1.104283913898771,7.568283868973625,0.06627196424618059,-0.5460147514516589,-0.09104186858266915,0.0415189438385046,0.6777636477148294,0.6364444178731739,0.7175341336318248,0.8348114905819052,0.018317830289099495,0.03148516747049257,0.0009263740551434733,0.7298946059145489,0.016470435371722793,0.8066725189472084,1.2220215864870083,0.47762668783362594,2.736829750784815,26.729640695935146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.007689761707389303,0.5591391399308221,0.0,0.00018807399383039992,1.9100786663871348e-08,0.0,0.0,0.0,0.0,0.24632057621873185,0.4840655925377465,0.5527156713204886
00-0038041,Jake Ferguson,TE,DAL,2024,14,0,0.0,0,3,6,32.0,0,CIN,0.41049427,0.0,-1.1574713,0.19354838,40.0,0.17167382,0.8,0,0.0,0.0,0.0,0.0,DAL,4.5,50.5,23.0,0.0,0.0,1,DAL,0.77,0.0,0.0,0.0,0.0,8.405,2.479404258315042,4.926666666666667,13.124361763530617,50.0,3.1554421776974473,2.1078911556358855,0.0,0.0,3.4971867941897163,27.738906805560532,0.20273931201946355,0.0,-1.3654457985149668,0.11797764028399534,11.192933770776222,2.114127777781945,0.0004481003168556348,0.0,0.03681812242199611,0.00807128116988501,0.00024345243952656931,0.0,0.00033898695357801174,0.4938615981079845,0.0,0.0,0.0,0.0,3.3773451597964805,2.0147271413850176,1.3754366364419042,3.8501992117358146,42.07881821246869,2.9587441979639477,0.27728771127249385,1,0.0,0.15964245166578686,1.188280940482338,4.25549435694865e-17,0.00031345755293884446,0.0,0.0,0.0,0.006449725439999999,0.0,0.000527712161790909,0.9352805951766472,1.5578129118362494
00-0038098,Pierre Strong,RB,CLE,2024,14,0,0.0,0,2,2,9.0,0,PIT,0.08108108,0.0,-0.10202476,0.054054055,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,CLE,6.0,43.0,18.5,0.0,0.0,3,CLE,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1561465403415583,7.379924921506121,0.37869477014140945,3.4524213429045183,0.02614624963831423,-0.7036409907245479,-0.025275278519930455,0.01910783955561235,-1.1832076230795812,-0.6095656365084265,1.778360521176814e-05,0.0005811283526190336,0.028800082308616973,0.0,0.0,2.7397975110308737e-05,0.0,0.18848019213781475,0.004848843944490173,0.0019872734305116896,0.020515536412164904,0.003385341513570629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.24000000000658606,1.3922215917209229,0.0,2.539414200091586e-13,0.0,0.0,0.0,0.0,1.9249192135934953e-10,0.011504193841620798,0.04066784567045018,1.3856699854439625
00-0038115,Daniel Bellinger,TE,NYG,2024,14,0,0.0,0,5,7,45.0,0,NO,0.26999527,0.0,2.0296159,0.1521739,22.0,0.059620596,2.0454545,0,0.0,0.0,0.0,0.0,NYG,5.5,41.0,17.75,0.0,0.0,1,NYG,0.78,0.0,0.0,0.0,0.0,10.108,3.1927675478674034,5.5514285714285725,9.391237100944926,71.42857142857143,2.435521034134001,1.5524789658659972,3.158924125342828e-06,6.317848250685656e-06,1.48577307291782,15.800916873356227,0.10497818578774509,4.064179875946448e-06,0.7845684376871447,0.050204785291174045,9.414857617762921,2.370089087024021,9.106125278654926e-06,3.948655156678535e-07,0.0396324724563117,5.264873542238046e-06,1.9499531637918689e-07,7.89731031335707e-07,6.770670707610657e-05,0.29524995107948754,0.0,0.0,0.0,0.0,0.32713564643920123,0.26964938254990983,0.2966562660774774,0.6353921104000607,4.14928417386548,0.1918443241916191,0.04619844195676174,1,0.0,0.0014763027030682252,1.0318979337899523,0.0,0.011265182832263493,0.0,0.0,0.0,0.0,0.0,0.019573756746393094,0.019667535720973104,1.5115836040158137
00-0038117,Wan'Dale Robinson,WR,NYG,2024,14,0,0.0,0,4,11,38.0,0,NO,0.51425123,0.0,-2.1363726,0.23913044,82.0,0.22222222,0.46341464,0,0.0,0.16666667,1.0,0.02040816326530612,NYG,5.5,41.0,17.75,0.0,0.0,1,NYG,0.99,0.0,0.0,0.0,0.0,4.833333333333333,2.446137277969108,9.438181818181818,25.090021508494647,36.36363636363637,3.9104394712796733,0.424560528720324,0.2534829924122207,0.08194774803028339,3.7115973233859654,26.450792289224943,0.2840087425126142,-0.8466757355908778,0.4430557841665335,0.14534327659539356,20.3199117678232,1.9019281222243893,0.014153193167983786,8.774780805918594e-07,0.03673142419697457,0.0014658129277557014,3.5056399961311355e-05,0.0,1.3264435816646886e-08,0.7649025920433679,0.0,0.0,0.0,0.0,3.5382913373153917,2.153434178572474,2.710616225058573,8.262470921067251,42.94328587597127,1.9459699954425769,0.19211413828436097,1,0.0,0.0014763027030682252,1.0318979337899523,0.0,0.011265182832263493,0.0,0.0,0.0,0.0,0.0,0.019573756746393094,0.019667535720973104,1.5115836040158137
00-0038122,Desmond Ridder,QB,LV,2024,14,2,3.0,0,0,0,0.0,0,TB,0.0,-1.4516833,0.0,0.0,0.0,0.0,0.0,0,0.11111111,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,LV,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.502790064232263,2.697333303243323,0.00011284687181449687,-0.0006770812308869811,1.8807812949986654e-06,-1.2933176396992232,-0.00017100226327450215,6.269270703070644e-06,-0.0006770812308869811,0.0,0.04130080398192875,0.012310547106784584,0.0,0.0,0.0,0.0024349500484459707,0.0,0.4270268458219317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.2081986893224923e-10,0.4138149218432796,0.3532930471422708,1.9249192135934953e-10,1.7485994008249065e-07,0.0,0.0,0.0,6.983550237295548e-13,0.0005224392211119979,0.20047264136586346,0.3112724766990034,0.8713223573710329
00-0038124,Christian Watson,WR,GB,2024,14,0,0.0,0,4,7,114.0,0,DET,0.8968305,0.0,-0.24076535,0.36842105,89.0,0.49171272,1.2808989,0,0.0,0.25,0.0,0.0,GB,3.5,52.5,24.5,0.0,0.0,1,GB,0.92,0.0,0.0,0.0,0.0,3.2100000000000004,2.416812913592438,13.274285714285712,51.99485199485196,57.14285714285714,10.461139284810884,1.656360715189118,0.276933039434716,0.8728382488342488,1.983890853577355,56.040418322288886,0.5463558211712959,-0.06279463913346867,3.271444958498043,0.15872161902657547,95.44056111568648,0.5758897903273485,0.027481614134797824,1.1693577095962734e-05,0.04084054150989559,0.17984701669567313,0.005371530232986997,0.0,0.08920817376725121,0.7560149015948291,0.0,0.0,0.0,0.0,0.6825846861122269,0.34118926453023557,2.44452341255537,4.8801995249904975,7.727851629777321,0.35770337921906037,-0.15119226527045934,1,0.0,0.0338977433923786,0.17901183980926091,6.770663777898652e-05,0.00011284440597804527,0.0,0.0,0.0,0.0,0.0,4.212783804702891e-12,0.006839635775811142,1.347957065460011
00-0038129,Cade Otton,TE,TB,2024,14,0,0.0,0,3,4,70.0,0,LV,0.359447,0.0,1.3386476,0.14285715,45.0,0.20737328,1.5555556,0,0.0,0.33333334,1.0,0.034482758620689655,TB,-6.5,47.0,26.75,0.0,0.0,1,TB,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024186470411639246,-0.009674588164655698,4.111837464720372,35.571463343044414,0.3918067330404078,-0.0031824804555549415,-1.0307421497554365,0.2027840798288113,24.912130672858066,1.7849998208263231,0.15703179043523205,0.0,0.24509006452363483,0.7289736997215434,0.020759499075895103,0.0,0.22959473890732246,0.9121796023575659,0.0,0.0,0.0,0.0,4.352815991088458,2.1692049313280095,1.9678119265359382,8.840328133428846,46.744653233674605,3.1454097809564403,0.029790571144894317,1,0.0,0.04852451727581017,0.2864822078210899,0.0,1.4738262489215797e-07,0.0,0.0,0.0,0.0,0.0,0.10167456336436752,0.6057684203837801,1.187834227416255
00-0038393,Dontayvion Wicks,WR,GB,2024,14,0,0.0,0,4,5,49.0,0,DET,0.5958418,0.0,1.6971872,0.2631579,52.0,0.2872928,0.9423077,0,0.0,0.25,0.0,0.0,GB,3.5,52.5,24.5,0.0,0.0,2,GB,0.78,0.0,0.0,0.0,0.0,4.959999999999999,2.874106459685416,9.686,27.09977057803144,80.0,4.997664543351295,2.217335456648705,8.774789237063411e-06,8.774789237063411e-06,2.128239907764443,21.15954161153115,0.2904296807909873,-3.2980429067124183e-06,-0.2536505027539143,0.1264353593106038,34.56801270687815,0.582006272450719,0.0416354315600244,0.0,0.07518003338055616,0.1639122739085549,0.004266053703855796,0.0,0.20933141424868643,0.5962432315895905,0.0,0.0,0.0,0.0,3.493262221560131,1.1653124999593645,3.22990337065716,8.435056317434732,34.245522507512526,0.6868349809484756,0.890494611281316,1,0.0,0.0338977433923786,0.17901183980926091,6.770663777898652e-05,0.00011284440597804527,0.0,0.0,0.0,0.0,0.0,4.212783804702891e-12,0.006839635775811142,1.347957065460011
00-0038416,Tyson Bagent,QB,CHI,2024,14,0,0.0,0,0,0,0.0,0,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,CHI,3.0,43.5,20.25,0.0,0.0,2,CHI,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9230161447496648,6.5692011904448355,0.0,0.0,0.0,0.6979678807207993,0.0,0.0,0.0,0.0,0.07253285575074403,0.04391082256915443,0.0,0.0,0.0,0.05475519608715358,0.0,0.3605646711791199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.5872398615924418,1.8933509908045565,0.0,0.0311040017823326,0.0,0.0,0.0,0.0,0.0,0.09043148779640636,0.2582171894119926,1.1732193189678626
00-0038542,Bijan Robinson,RB,ATL,2024,14,22,92.0,1,2,2,9.0,0,MIN,0.07386459,6.5173794e-05,-0.21762168,0.054054055,-3.0,-0.010309278,-3.0,1,0.8888889,0.16666667,0.0,0.0,ATL,6.0,46.5,20.25,1.0,0.0,1,ATL,0.85,0.4968548853518912,0.42857142857142855,2.822736842105263,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.740914381382723,83.00975785653621,5.005458400370547,33.52669057301128,0.22937743381422848,0.14215752507829343,0.9688687120988349,0.15977720853514008,-2.3480736431058804,-0.20016384896891457,0.6506971896270765,0.6902061701817458,0.07675430563549451,0.0011841700270991823,3.5107903445768454e-05,0.4774240095876599,0.0008240430269822133,0.7333122480362565,0.0028415754374894074,0.41377099814295026,2.8049991104234246,9.17410097862419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.08692650569496774,0.28263583312564894,1.9249445497081605e-10,1.4738494099723448e-07,0.0,0.0,0.0,0.0,0.0,0.035140383704259946,0.01002595339224726,1.200417106175795
00-0038543,Jaxon Smith-Njigba,WR,SEA,2024,14,1,4.0,0,5,5,82.0,1,ARI,0.49049568,-0.7684494,7.230328,0.1724138,53.0,0.33125,1.5471698,1,0.0,0.25,1.0,0.03333333333333333,SEA,3.0,45.5,21.25,0.0,0.0,1,SEA,0.97,0.0,0.0,0.0,0.0,6.97,5.421354349388623,11.89,35.88892242680352,100.0,4.5321523999542475,1.2738476000457526,0.5440002004404277,3.1520011613754195,5.732024294561074,85.53366742227281,0.5523187202790129,0.209474643403538,6.180740774769829,0.2281657925688199,69.06368960268225,2.2716269171452557,0.33831649019843724,0.0,0.1784627445366303,0.6486916960459939,0.019177707649517293,0.0,0.2587620283479766,0.7729447960993229,0.0,0.0,0.0,0.0,3.9110106058688507,1.9477770925414213,4.316132139643639,17.032661466224962,46.712686992215914,3.6718128159992642,0.567027285177963,1,0.0,0.009960465891913154,0.13096786828966195,0.0,9.54214005441892e-08,0.0,0.0,5.388541849765088e-12,0.0,8.911664207977568e-10,0.4523542480173594,0.4131038186896921,0.3348366154281114
00-0038544,Quentin Johnston,WR,LAC,2024,14,0,0.0,0,5,7,48.0,1,KC,0.5306308,0.0,6.4891586,0.2413793,72.0,0.24080268,0.6666667,1,0.0,0.5,1.0,0.03333333333333333,LAC,4.5,43.0,19.25,0.0,1.0,1,LAC,0.8,0.0,0.0,0.0,0.0,4.680000000000001,3.417042819638715,10.865714285714285,25.824194479339962,71.42857142857143,3.9435463038204035,0.5224536961795976,0.10492024174885736,0.1937611422662638,1.6626252687834273,21.907205250041983,0.3861971120574064,-0.03636625643320171,-1.4566354349824293,0.16684228570824725,57.2085908250113,0.4939001922201627,0.30071926352657735,0.0,0.22299381129702495,0.6523222017457561,0.02652617835161543,0.0,0.0033795474502679506,0.6977596536725728,0.0,0.0,0.0,0.0,2.4694597665935714,1.0726336058108943,6.941566167623832,12.29718625819143,9.143237336299512,0.7315459196365777,0.5815499636104933,1,0.0,0.18200904114590918,0.5855954818113207,1.520166879911355e-15,7.037809629219229e-15,0.0,0.0,0.0,0.0,0.0,0.0006459731147445286,0.4647510177911566,1.0978478468586546
00-0038547,Luke Schoonmaker,TE,DAL,2024,14,0,0.0,0,2,2,22.0,0,CIN,0.1298214,0.0,1.7501535,0.06451613,11.0,0.047210302,2.0,0,0.0,0.0,0.0,0.0,DAL,4.5,50.5,23.0,0.0,0.0,2,DAL,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8075502184480174,36.076659562227974,0.2765612106629899,0.0,1.9823289655342493,0.1338217598806529,29.476637858563166,1.3527933118071873,0.24251098308271246,0.0,0.004400073692505419,0.2738062354210143,0.008176710201726629,0.0,0.00024027151549695552,0.5502778443676284,0.0,0.0,0.0,0.0,2.1945184271963742,1.6163429257876425,3.0246652435377372,7.523680502398978,43.84402613072735,1.2260645698424133,0.07373924617681948,1,0.0,0.15964245166578686,1.188280940482338,4.25549435694865e-17,0.00031345755293884446,0.0,0.0,0.0,0.006449725439999999,0.0,0.000527712161790909,0.9352805951766472,1.5578129118362494
00-0038551,Kendre Miller,RB,NO,2024,14,10,32.0,1,0,1,0.0,0,NYG,0.052681576,0.40898907,-1.2621906,0.032258064,2.0,0.006134969,0.0,1,0.5,0.0,0.0,0.0,NO,-5.5,41.0,23.25,0.0,0.0,4,NO,0.26,1.6126284254130898,0.6,3.330142857142857,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16377941515701,27.266609497466177,0.8949283195461772,5.756417828928926,0.04856434414398427,-0.06342759791310938,-0.09551210211871287,0.033881172521069695,-0.4439636668697587,-0.1196932634064529,0.14546596174077114,0.04848865535866488,0.0,0.0,0.0,0.036366490435192786,0.0,0.21221768224751505,0.07977270452155852,0.07056584321379439,0.513551258882823,1.7473818911876016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.32124928441681766,1.4036316654061347,6.876348373089526e-09,0.00015208905734749578,0.0,0.0,0.0,8.980903082941814e-12,1.531977968501512e-17,0.006727238863558069,0.14440380203041606,0.6869438754552283
00-0038555,Tank Bigsby,RB,JAX,2024,14,18,55.0,1,1,2,7.0,0,TEN,0.08627451,-0.38507873,-1.097884,0.06666667,-3.0,-0.019607844,-2.3333333,1,0.6666667,0.0,0.0,0.0,JAX,3.0,40.5,18.75,0.0,0.0,2,JAX,0.53,0.2744011949082348,0.3333333333333333,2.6655999999999995,27.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9629475496675575,32.27425994839188,0.5915076952977089,4.014022643845983,0.028894103743022276,-0.7764581861652196,-0.28735620491241737,0.021312773957757457,-1.2502581880542087,-3.0603628187814937,0.07051699654244392,0.1427757011334333,0.0,0.0,0.0,0.16438269805073097,0.0,0.4283135394741885,0.12601882696879987,0.07678705142322939,0.44467509395808846,4.056210081510771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.6411983232335192,1.04047644298486,0.0,0.0,0.0,0.0,0.0,3.2835604606085255e-16,0.0,0.22338608040155553,0.7039148129083915,1.375255530357163
00-0038558,Darnell Washington,TE,PIT,2024,14,0,0.0,0,0,1,0.0,0,CLE,0.080729164,0.0,-0.54908496,0.041666668,5.0,0.026041666,0.0,0,0.0,0.0,0.0,0.0,PIT,-6.0,43.0,24.5,0.0,0.0,2,PIT,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7240068754263584,17.047127180924704,0.13429782067694893,0.0,0.4177971420403498,0.07699455419627217,5.386203262804496,0.7415951406831938,0.004031324052657662,0.0,0.017155546380100882,0.1480400993676462,0.004201809961382565,0.0,0.07445543268151014,0.5347373379839153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.4320493578919506,1.3072841796035366,0.4320000530577408,0.013442193595345405,0.0,0.0,0.0,0.0,0.0,0.0017084955948529423,0.19661012526639973,1.2752865302684186
