player_id,player_display_name,position,recent_team,opponent_team,season,week,scored_touchdown,avg_offense_snap_share,avg_wopr,avg_rushing_epa,avg_receiving_epa,avg_racr,avg_rush_yards_over_expected_per_att,avg_rush_pct_over_expected,avg_avg_time_to_los,avg_percent_attempts_gte_eight_defenders,avg_redzone_carry_share,avg_redzone_target_share,avg_endzone_targets,avg_endzone_target_share,avg_inside_5_carry_share,avg_inside_5_target_share,rush_matchup_value,pass_matchup_value,avg_rushing_tds_allowed_to_RB,avg_passing_tds_allowed_to_RB,implied_total,depth_chart_rank,avg_scored_touchdown,position_group,avg_target_share,avg_avg_separation,avg_percent_share_of_intended_air_yards,avg_catch_percentage,avg_avg_expected_yac,avg_avg_yac_above_expectation,avg_passing_tds_allowed_to_WR,avg_passing_tds_allowed_to_TE,avg_receptions,avg_receiving_yards,avg_receiving_air_yards,avg_avg_intended_air_yards,avg_carries,avg_rushing_yards,avg_rushing_tds_allowed_to_QB
00-0039919,Rome Odunze,WR,CHI,ARI,2024,9,0,0.7833333333333333,0.4882870813210805,,2.1361504395802817,1.0974766214688618,,,,,,0.11111111442248027,0.6666666666666666,0.02538314176245211,,0.0,,0.14814815256330702,,,21.5,2,0.0,WR_TE,0.19230769822994867,2.463603088761363,17.737744924568982,44.44444444444445,3.579966427212046,0.4847002394546216,1.3333333333333333,0.0,3.3333333333333335,40.333333333333336,60.0,7.717777777777776,,,
00-0039920,Malachi Corley,WR,NYJ,HOU,2024,9,0,0.02,0.04711887612938881,,-0.4757801592350006,0.0,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,22.75,3,0.0,WR_TE,0.03448275849223137,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,1.0,4.0,-1.0,0.0,,,
00-0030061,Zach Ertz,TE,WAS,PIT,2024,10,0,0.6066666666666666,0.39744310329357785,,1.0677138417959213,1.107897440592448,,,,,,0.1944444477558136,0.6666666666666666,0.02210526315789474,,0.0,,0.06481481591860452,,,23.5,1,0.3333333333333333,WR_TE,0.1920536682009697,2.0045578432837314,14.574486697277758,47.878787878787875,1.9706306754255547,-0.16408305637793622,0.3333333333333333,0.3333333333333333,4.0,40.666666666666664,52.333333333333336,6.19030303030303,,,
00-0030279,Keenan Allen,WR,CHI,NE,2024,10,0,0.9,0.6454108953475952,,2.019813815752665,0.6289804875850677,,,,,,0.1944444477558136,1.3333333333333333,0.045007475936828335,,0.11111111442248027,,0.1944444477558136,,,21.75,1,0.3333333333333333,WR_TE,0.267806276679039,2.461304383806764,37.18265673280697,56.19047619047618,2.992650493207132,0.5511828401262,1.0,0.6666666666666666,3.6666666666666665,38.666666666666664,87.0,12.386142857142858,,,
00-0030431,Robert Woods,WR,HOU,DET,2024,10,0,0.5166666666666667,0.1817729795972506,,1.7344663937886555,0.8751837015151978,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,22.5,1,0.0,WR_TE,0.07864230498671532,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.6666666666666667,24.0,32.0,0.0,,,
00-0030506,Travis Kelce,TE,KC,DEN,2024,10,1,0.7999999999999999,0.6469866832097372,,1.6863772869110107,0.9353446265061697,,,,,,0.23611111442248026,0.3333333333333333,0.008771929824561403,,0.16666666666666666,,0.0,,,24.75,1,0.3333333333333333,WR_TE,0.30793651441733044,3.135983088780458,27.215262214222815,83.61111111111113,4.4896912240144,-1.3309055097286857,1.6666666666666667,0.0,9.333333333333334,69.0,66.33333333333333,6.5476527777777775,,,
00-0030564,DeAndre Hopkins,WR,KC,DEN,2024,10,0,0.5066666666666667,0.26857105270028114,,4.396644393603007,0.46906564633051556,,,,,,0.11111111442248027,0.6666666666666666,0.015151515151515152,,0.3333333333333333,,0.18518519070413378,,,24.75,3,0.3333333333333333,WR_TE,0.10877193138003349,0.8425881699156458,8.935485866270797,29.62962962962963,0.8945355082883744,0.28421449171162533,1.6666666666666667,0.0,3.6666666666666665,37.666666666666664,39.333333333333336,2.6751851851851853,,,
00-0031235,Odell Beckham,WR,MIA,LA,2024,10,0,0.16666666666666666,0.19215723872184753,,-2.4145349313815436,0.625,,,,,,0.11111111442248027,0.3333333333333333,0.01075268817204301,,0.0,,0.14814815256330702,,,23.75,2,0.0,WR_TE,0.0888454442222913,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,1.0,5.0,18.666666666666668,0.0,,,
00-0031381,Davante Adams,WR,NYJ,ARI,2024,10,0,0.8933333333333332,0.6414695580800375,,0.6324085791905721,0.8329840501149496,,,,,,0.13888889054457346,0.0,0.0,,0.0,,0.0,,,24.0,1,0.3333333333333333,WR_TE,0.271506408850352,3.0378077565186756,32.64785630495869,54.54545454545454,3.1954064679991867,1.692569722477004,0.0,0.0,4.666666666666667,58.333333333333336,69.0,7.672828282828282,,,
00-0031549,Nelson Agholor,WR,BAL,CIN,2024,10,1,0.41333333333333333,0.24557552735010782,,1.294373909632365,1.0040598511695862,,,,,,0.06666666766007741,0.3333333333333333,0.008771929824561403,,0.0,,0.022222222553359136,,,29.25,2,0.3333333333333333,WR_TE,0.09690894186496735,0.8340741633552552,5.544525140637789,20.0,0.632765622388067,-0.3560989557214009,0.3333333333333333,0.6666666666666666,1.6666666666666667,28.333333333333332,35.0,4.244666666666666,,,
00-0031585,MyCole Pruitt,TE,PIT,WAS,2024,10,0,0.41,0.1340111829340458,,0.5211133807897568,1.1233766376972198,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,21.5,4,0.0,WR_TE,0.0639730654656887,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,9.5,9.0,0.0,,,
00-0031763,DeAndre Carter,WR,CHI,NE,2024,10,0,0.4633333333333333,0.21978522837162018,,-0.6852528055508932,0.7494279046853384,,,,,,0.17171717683474222,0.3333333333333333,0.006410256410256411,,0.0,,0.17171717683474222,,,21.75,2,0.0,WR_TE,0.09675536925594012,1.110608452977609,4.342905451471271,16.666666666666668,1.868346171039472,0.37720938451608416,1.0,0.6666666666666666,2.3333333333333335,20.333333333333332,36.333333333333336,3.538888888888889,,,
00-0032385,Sterling Shepard,WR,TB,SF,2024,10,0,0.5566666666666666,0.2651911824941635,,1.637238601843516,0.817758689324061,,,,,,0.0925925945242246,0.0,0.0,,0.11111111442248027,,0.0925925945242246,,,21.75,1,0.0,WR_TE,0.0974027297149102,2.317291056282491,16.429691767821264,46.666666666666664,1.1184947192019494,-0.062105830313061126,1.0,0.0,2.6666666666666665,27.0,34.0,6.468666666666667,,,
00-0032392,Austin Hooper,TE,NE,CHI,2024,10,0,0.4166666666666667,0.19129867479205132,,0.8482827544212341,0.6893772880236307,,,,,,0.10833333432674408,0.3333333333333333,0.011111111111111112,,0.0,,0.0,,,15.75,2,0.0,WR_TE,0.10082031848529975,1.498366706978527,3.6522325442013783,26.666666666666668,1.260746270489373,0.07258706284396037,1.0,0.0,2.6666666666666665,18.333333333333332,16.0,1.95,,,
00-0032775,Demarcus Robinson,WR,LAR,MIA,2024,10,0,0.82,0.43284184734026593,,2.6390604376792908,0.49646266798178357,,,,,,0.13095238308111826,1.3333333333333333,0.034759358288770054,,0.16666666666666666,,0.13095238308111826,,,25.75,1,0.6666666666666666,WR_TE,0.14629488438367844,0.8209512661052075,10.280541573998207,22.222222222222218,0.8352727732171211,-0.5641616621060098,1.0,0.3333333333333333,3.0,46.0,82.33333333333333,4.87925925925926,,,
00-0033040,Tyreek Hill,WR,MIA,LA,2024,10,1,0.9166666666666666,0.5665842096010844,,1.654929558436076,0.6412229388952255,,,,,,0.11111111442248027,0.3333333333333333,0.008771929824561403,,0.0,,0.14814815256330702,,,23.75,1,0.0,WR_TE,0.17097879449526468,1.9062475917705808,38.424270103087885,48.888888888888886,2.777118706376834,-0.19156315082127895,1.3333333333333333,0.3333333333333333,3.6666666666666665,53.333333333333336,73.33333333333333,8.852814814814815,,,
00-0033090,Hunter Henry,TE,NE,CHI,2024,10,0,0.8633333333333333,0.49129002292950946,,3.4733962217966714,1.0460679531097412,,,,,,0.14814814925193787,0.0,0.0,,0.0,,0.0,,,15.75,1,0.0,WR_TE,0.2206749220689138,3.0194007063832955,22.737790582138306,86.57407407407408,4.209014073865515,-0.28381169291313396,1.0,0.0,6.666666666666667,64.33333333333333,64.33333333333333,7.628564814814815,,,
00-0033282,Curtis Samuel,WR,BUF,IND,2024,10,0,0.21999999999999997,0.1928507201373577,,-0.11079397797584534,0.2993197242418925,,,,,,0.055555557211240135,0.3333333333333333,0.013333333333333334,,0.0,,0.055555557211240135,,,25.75,2,0.0,WR_TE,0.0776469415674607,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,14.666666666666666,20.0,0.0,,,
00-0033288,George Kittle,TE,SF,TB,2024,10,1,0.9133333333333334,0.5897975365320841,,5.015025049448013,1.2968122164408367,,,,,,0.3253968308369319,1.0,0.03663003663003663,,0.3333333333333333,,0.43386244111590916,,,28.25,1,0.6666666666666666,WR_TE,0.24267622331778207,3.5414516544304337,30.501458812168206,84.92063492063492,3.9118393437534302,2.9538273229132366,1.3333333333333333,1.3333333333333333,5.666666666666667,92.66666666666667,70.0,9.879285714285714,,,
00-0033357,Taysom Hill,TE,NO,ATL,2024,10,0,0.3466666666666667,0.16281379262606302,,0.6942722797393799,2.452380975087484,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,22.0,4,0.6666666666666666,WR_TE,0.09461153050263722,1.396546945672581,1.482197518930241,26.666666666666668,2.1711761346383205,0.8546571986950126,0.6666666666666666,0.6666666666666666,2.0,20.666666666666668,7.0,0.5520000000000004,,,
00-0033536,Mike Williams,WR,PIT,WAS,2024,10,1,0.5166666666666667,0.2211607793966929,,-0.2581126888593038,0.25264549752076465,,,,,,0.055555557211240135,0.3333333333333333,0.008547008547008546,,0.0,,0.0,,,21.5,2,0.0,WR_TE,0.06733911608656247,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,7.0,38.666666666666664,0.0,,,
00-0033555,Mack Hollins,WR,BUF,IND,2024,10,0,0.7000000000000001,0.20203238228956857,,1.5711328585942586,0.6125604112943014,,,,,,0.14444444825251898,1.0,0.035213675213675216,,0.08333333333333333,,0.14444444825251898,,,25.75,1,0.6666666666666666,WR_TE,0.08569847295681636,1.2045015916201265,7.98242310106717,33.333333333333336,0.48906141986141544,-0.03572808652808187,1.0,0.6666666666666666,2.0,12.666666666666666,18.666666666666668,2.119333333333333,,,
00-0033589,David Moore,WR,CAR,NYG,2024,10,0,0.5933333333333333,0.2885114873449008,,0.6652846733729044,1.0676239728927612,,,,,,0.03703703731298447,0.0,0.0,,0.0,,0.04938271641731262,,,17.0,2,0.0,WR_TE,0.12119262541333835,0.8105891069379041,4.775801045402338,26.666666666666668,0.07015760853497621,0.38984239146502464,1.3333333333333333,0.0,2.6666666666666665,25.333333333333332,36.0,2.7166666666666655,,,
00-0033591,Noah Brown,WR,WAS,PIT,2024,10,0,0.64,0.4603045533100764,,3.2835914293924966,0.9026693304379781,,,,,,0.055555557211240135,0.3333333333333333,0.008771929824561403,,0.0,,0.018518519070413377,,,23.5,2,0.3333333333333333,WR_TE,0.17742001761992773,1.784077567046425,24.423166854641114,44.44444444444445,0.9415862012014645,-0.13425286786813093,0.3333333333333333,0.3333333333333333,3.0,49.666666666666664,65.33333333333333,9.569444444444445,,,
00-0033858,Jonnu Smith,TE,MIA,LA,2024,10,0,0.6133333333333334,0.5223444600900015,,4.647961179415385,1.3016713162263234,,,,,,0.1944444477558136,0.0,0.0,,0.0,,0.06481481591860452,,,23.75,4,0.3333333333333333,WR_TE,0.232766255736351,2.890590743507838,23.091475440660798,83.33333333333333,4.84439706407325,0.4149124597362732,1.3333333333333333,0.3333333333333333,5.333333333333333,54.0,41.0,5.765396825396825,,,
00-0033881,Evan Engram,TE,JAX,MIN,2024,10,0,0.7266666666666667,0.48551687598228455,,-0.12936476866404215,1.6240514715512593,,,,,,0.2444444497426351,0.3333333333333333,0.010416666666666666,,0.11111111442248027,,0.0,,,17.75,1,0.3333333333333333,WR_TE,0.2500000049670537,3.812894714771081,16.025822729380632,76.66666666666667,4.398593877532805,-0.7482605441994706,1.6666666666666667,0.0,4.666666666666667,38.666666666666664,38.0,5.288999999999998,,,
00-0033908,Cooper Kupp,WR,LAR,MIA,2024,10,0,0.6733333333333333,0.5342188278834025,,0.4738163948059082,1.1854636669158936,,,,,,0.2142857164144516,0.6666666666666666,0.0196078431372549,,0.16666666666666666,,0.2142857164144516,,,25.75,1,0.3333333333333333,WR_TE,0.26361656188964844,3.6613196664207917,19.449424163694648,69.24603174603175,4.8545291896139835,0.6278950528102604,1.0,0.3333333333333333,6.666666666666667,64.0,52.666666666666664,6.0435317460317455,,,
00-0034159,Will Dissly,TE,LAC,TEN,2024,10,0,0.6966666666666667,0.413913294672966,,0.13800019025802612,1.095014214515686,,,,,,0.2222222238779068,0.0,0.0,,0.0,,0.14814814925193787,,,24.0,2,0.0,WR_TE,0.21533841639757156,1.8734206782326506,11.544264491314207,48.05194805194805,2.9980151401552884,0.39606819317804504,1.0,0.6666666666666666,5.0,43.666666666666664,37.0,3.5260173160173154,,,
00-0034270,Tyler Conklin,TE,NYJ,ARI,2024,10,0,0.8166666666666668,0.19641765703757605,,0.15496347347895303,0.3333333333333333,,,,,,0.2638888905445735,0.6666666666666666,0.020451770451770452,,0.2777777810891469,,0.0,,,24.0,1,0.6666666666666666,WR_TE,0.10835470010836919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,15.333333333333334,13.333333333333334,0.0,,,
00-0034272,Marquez Valdes-Scantling,WR,NO,ATL,2024,10,1,0.43,0.12327733387549718,,-1.6456793248653412,0.4166666666666667,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,22.0,4,0.0,WR_TE,0.05873320127526919,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,15.333333333333334,0.0,,,
00-0034348,Courtland Sutton,WR,DEN,KC,2024,10,1,0.8466666666666667,0.6599863866964976,,3.3345046838124595,0.7348484794298807,,,,,,0.2518518567085266,0.6666666666666666,0.01990493166963755,,0.0,,0.2518518567085266,,,17.75,1,0.3333333333333333,WR_TE,0.2600013315677643,2.7596240142305213,36.68646311269354,69.79797979797979,3.8609962014938635,-0.08111524911291064,1.0,0.3333333333333333,6.333333333333333,91.66666666666667,123.33333333333333,13.993545454545455,,,
00-0034351,Dallas Goedert,TE,PHI,DAL,2024,10,1,0.5133333333333333,0.4478256081541379,,4.3462473551432295,1.117981533209483,,,,,,0.11111111442248027,0.0,0.0,,0.0,,0.07407407628165351,,,25.75,1,0.0,WR_TE,0.2076947626968225,2.091899654094212,17.130044802144862,59.46969696969697,2.767773509869284,1.6975122044164308,1.6666666666666667,0.6666666666666666,5.666666666666667,77.33333333333333,49.666666666666664,4.802386363636363,,,
00-0034365,Ian Thomas,TE,CAR,NYG,2024,10,0,0.41000000000000003,0.175183467566967,,-2.398193821310997,0.0,,,,,,0.0555555559694767,0.0,0.0,,0.0,,0.0,,,17.0,1,0.0,WR_TE,0.09936406835913658,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.0,2.0,11.0,0.0,,,
00-0034383,Dalton Schultz,TE,HOU,DET,2024,10,0,0.7166666666666667,0.375706007083257,,-0.12491238117218018,0.768394668896993,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,22.5,1,0.0,WR_TE,0.15960879623889923,1.8153707759887958,12.56910354617726,38.888888888888886,1.9153209804732745,1.0102345750822808,0.6666666666666666,0.0,2.6666666666666665,33.666666666666664,56.666666666666664,7.790000000000002,,,
00-0034386,Justin Watson,WR,KC,DEN,2024,10,0,0.7266666666666666,0.20214043060938516,,2.9845545887947083,1.2647679249445598,,,,,,0.041666666666666664,0.3333333333333333,0.007575757575757576,,0.0,,0.06944444444444445,,,24.75,1,0.0,WR_TE,0.07365079472462337,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,2.3333333333333335,28.0,34.666666666666664,0.0,,,
00-0034407,Ray-Ray McCloud,WR,ATL,NO,2024,10,0,0.8933333333333332,0.2211508403221766,,0.12455570697784424,0.7861305723587672,,,,,,0.08333333333333333,0.3333333333333333,0.013888888888888888,,0.0,,0.08333333333333333,,,25.5,1,0.3333333333333333,WR_TE,0.1144179900487264,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6666666666666665,15.333333333333334,15.666666666666666,0.0,,,
00-0034487,Trent Sherfield,WR,MIN,JAX,2024,10,0,0.17333333333333334,0.07108111555377643,,0.8132882410039505,1.5198412736256917,,,,,,0.06666666766007741,0.0,0.0,,0.0,,0.04444444510671827,,,24.75,3,0.3333333333333333,WR_TE,0.036939443399508796,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,8.333333333333334,5.666666666666667,0.0,,,
00-0034613,Tanner Hudson,TE,CIN,BAL,2024,10,1,0.18000000000000002,0.16544393201669058,,-1.3464415868123372,1.2393162250518799,,,,,,0.2407407412926356,0.0,0.0,,0.06666666766007741,,0.08024691376421186,,,23.25,3,0.0,WR_TE,0.07539867485562961,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.3333333333333333,10.666666666666666,16.333333333333332,0.0,,,
00-0034753,Mark Andrews,TE,BAL,CIN,2024,10,1,0.59,0.3098677893479665,,4.260818799336751,1.2970167795817058,,,,,,0.21666666865348816,0.6666666666666666,0.023923444976076555,,0.16666666666666666,,0.1444444457689921,,,29.25,1,0.6666666666666666,WR_TE,0.14619883398214975,1.3508734011914918,2.52277200132365,33.333333333333336,0.9049797884570276,-0.37431312179036097,0.3333333333333333,0.6666666666666666,3.6666666666666665,34.333333333333336,26.666666666666668,1.9313333333333338,,,
00-0034798,Durham Smythe,TE,MIA,LA,2024,10,0,0.36000000000000004,0.09892827769120534,,-0.8689226185282072,0.5333333412806193,,,,,,0.047619049747784935,0.3333333333333333,0.010416666666666666,,0.11111111442248027,,0.015873016582594976,,,23.75,1,0.0,WR_TE,0.04460374265909195,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.3333333333333335,11.0,0.0,,,
00-0034827,D.J. Moore,WR,CHI,NE,2024,10,0,0.93,0.5072168111801147,,-2.2247788508733115,0.5082945426305135,,,,,,0.22222222884496054,0.3333333333333333,0.013888888888888888,,0.16666666666666666,,0.22222222884496054,,,21.75,1,0.0,WR_TE,0.21092796325683594,2.148110890066689,20.776860606008476,41.48148148148148,3.2394382280336345,-0.28110489470030203,1.0,0.6666666666666666,3.3333333333333335,26.666666666666668,63.0,6.456074074074074,,,
00-0034829,Mike Gesicki,TE,CIN,BAL,2024,10,0,0.4000000000000001,0.34680437793334323,,4.897219727436702,1.1952075958251953,,,,,,0.07407407462596893,0.3333333333333333,0.008547008547008546,,0.0,,0.02469135820865631,,,23.25,2,0.3333333333333333,WR_TE,0.1420170155664285,1.842309840382849,18.68383600841594,56.94444444444445,4.898583865633282,-0.998202913252329,1.0,0.3333333333333333,4.333333333333333,58.333333333333336,45.333333333333336,7.189583333333334,,,
00-0034830,Hayden Hurst,TE,LAC,TEN,2024,10,0,0.45999999999999996,0.1549748182296753,,-1.8003583277265232,1.2222222089767456,,,,,,0.08333333333333333,0.3333333333333333,0.012345679012345678,,0.3333333333333333,,0.05555555555555555,,,24.0,1,0.0,WR_TE,0.0849452701707681,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.3333333333333333,9.0,7.0,0.0,,,
00-0034837,Calvin Ridley,WR,TEN,LAC,2024,10,1,0.84,0.8087447881698608,,0.06321756045023601,0.5901313324769338,,,,,,0.09523809949556987,0.3333333333333333,0.008771929824561403,,0.06666666766007741,,0.0634920663303799,,,16.0,1,0.0,WR_TE,0.3092917551596959,3.3667495108011782,49.595618856668864,54.166666666666664,3.8844544743369696,1.46343441455192,0.6666666666666666,0.0,6.0,86.0,140.33333333333334,13.084175925925926,,,
00-0034860,Dante Pettis,WR,NO,ATL,2024,10,0,,,,,,,,,,,,,,,,,0.0,,,22.0,4,,WR_TE,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,
00-0034981,Foster Moreau,TE,NO,ATL,2024,10,0,0.7266666666666667,0.13425492371122041,,1.0995487769444783,0.8055555621782938,,,,,,0.1944444477558136,1.0,0.028769841269841268,,0.0,,0.12962963183720905,,,22.0,1,0.3333333333333333,WR_TE,0.04967547208070755,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,18.333333333333332,18.666666666666668,0.0,,,
00-0035021,Ashton Dulin,WR,IND,BUF,2024,10,0,0.19666666666666668,0.11090383927027385,,-1.5655819376309712,0.0,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,21.25,2,0.0,WR_TE,0.03395061753690243,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,22.666666666666668,0.0,,,
00-0035140,Mecole Hardman,WR,KC,DEN,2024,10,0,0.25666666666666665,0.09593041737874348,,0.793773333231608,6.047619064648946,,,,,,0.13888889054457346,0.0,0.0,,0.3333333333333333,,0.23148148424095577,,,24.75,2,0.3333333333333333,WR_TE,0.06000000052154064,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,1.6666666666666667,14.0,2.0,0.0,,,
00-0035208,Olamide Zaccheaus,WR,WAS,PIT,2024,10,0,0.39999999999999997,0.38715295990308124,,0.4676944613456726,1.0591183106104534,,,,,,0.08888889104127884,0.0,0.0,,0.0,,0.029629630347092945,,,23.5,1,0.0,WR_TE,0.17569378018379211,2.4825717151630493,9.990913323844945,44.444444444444436,1.8671615303306588,-0.3963281969973256,0.3333333333333333,0.3333333333333333,3.3333333333333335,33.333333333333336,34.333333333333336,4.230555555555556,,,
00-0035216,Diontae Johnson,WR,BAL,CIN,2024,10,0,0.7966666666666667,0.5958185692628225,,-3.343775987625122,0.5686724483966827,,,,,,0.10370370497306187,0.6666666666666666,0.018295739348370924,,0.0,,0.03456790165768729,,,29.25,4,0.3333333333333333,WR_TE,0.20951967934767404,2.0939463277198427,20.557839334198793,36.666666666666664,1.6437767906943463,-0.53822123513879,0.3333333333333333,0.6666666666666666,3.3333333333333335,39.333333333333336,61.666666666666664,6.540000000000002,,,
00-0035229,T.J. Hockenson,TE,MIN,JAX,2024,10,0,0.45,0.30084651708602905,,-4.985495090484619,0.6428571343421936,,,,,,0.1111111119389534,1.0,0.02857142857142857,,0.0,,0.03703703731298447,,,24.75,1,0.0,WR_TE,0.12121212482452393,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,3.0,27.0,42.0,0.0,,,
00-0035249,Josh Oliver,TE,MIN,JAX,2024,10,0,0.6133333333333333,0.1790746549765269,,3.0100216418504715,2.25,,,,,,0.10370370497306187,0.6666666666666666,0.022857142857142857,,0.16666666666666666,,0.03456790165768729,,,24.75,2,0.6666666666666666,WR_TE,0.0923110730946064,1.6488552510239227,3.928710992016969,33.333333333333336,1.380625443032712,0.6107078903006217,0.6666666666666666,0.3333333333333333,2.6666666666666665,31.0,14.0,1.876666666666666,,,
00-0035406,Lil'Jordan Humphrey,WR,DEN,KC,2024,10,0,0.5333333333333333,0.29629841446876526,,-4.135342558224996,0.5283950666586558,,,,,,0.3629629711310069,1.0,0.02815485168426345,,0.11111111442248027,,0.3629629711310069,,,17.75,2,0.0,WR_TE,0.143136627972126,2.16370926838794,8.31387065140037,35.55555555555555,1.5161709854756904,-0.34867098547569064,1.0,0.3333333333333333,2.6666666666666665,15.0,32.0,5.2202222222222225,,,
00-0035500,Greg Dortch,WR,ARI,NYJ,2024,10,0,0.35333333333333333,0.13393943260113397,,0.12304685513178508,0.36165579160054523,,,,,,0.16666666666666666,0.3333333333333333,0.012820512820512822,,0.3333333333333333,,0.1111111111111111,,,22.0,1,0.3333333333333333,WR_TE,0.06441254665454228,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,4.666666666666667,10.0,0.0,,,
00-0035659,Terry McLaurin,WR,WAS,PIT,2024,10,0,0.7233333333333333,0.5563348929087321,,6.966702222824097,0.8532503445943197,,,,,,0.1666666716337204,1.0,0.03907496012759171,,0.16666666666666666,,0.05555555721124013,,,23.5,1,0.3333333333333333,WR_TE,0.21106294790903726,2.303157240361371,25.24405664111643,54.166666666666664,2.338481928251334,0.26862918285977694,0.3333333333333333,0.3333333333333333,4.333333333333333,80.66666666666667,95.33333333333333,11.981666666666667,,,
00-0035676,A.J. Brown,WR,PHI,DAL,2024,10,0,0.6866666666666666,0.7662036418914795,,4.874255398909251,0.9346013267834982,,,,,,0.0,0.3333333333333333,0.016666666666666666,,0.0,,0.0,,,25.75,1,0.3333333333333333,WR_TE,0.2822817911704381,1.6292094631529495,38.504527943163055,61.111111111111114,1.3886045731857564,1.3000620934809097,1.6666666666666667,0.6666666666666666,4.0,69.66666666666667,73.0,9.454111111111112,,,
00-0035689,Dawson Knox,TE,BUF,IND,2024,10,0,0.5833333333333334,0.18525360773007074,,0.5717336038748423,0.8769341806570689,,,,,,0.047619049747784935,0.3333333333333333,0.010101010101010102,,0.0,,0.03174603316518995,,,25.75,2,0.0,WR_TE,0.07060185198982556,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.3333333333333333,20.0,25.333333333333332,0.0,,,
00-0035719,Deebo Samuel,WR,SF,TB,2024,10,0,0.75,0.4095266709725062,,2.6180543303489685,1.4679237604141235,,,,,,0.30000000447034836,0.3333333333333333,0.011904761904761904,,0.0,,0.4000000059604645,,,28.25,1,0.3333333333333333,WR_TE,0.18631172676881155,2.1494970784627268,15.993768863679387,39.047619047619044,6.3724283593838775,6.174793862838345,1.3333333333333333,1.3333333333333333,2.6666666666666665,61.333333333333336,37.666666666666664,5.051619047619049,,,
00-0036040,Juwan Johnson,TE,NO,ATL,2024,10,0,0.6066666666666667,0.26715926826000214,,2.0621755520502725,1.0327034791310628,,,,,,0.055555557211240135,0.0,0.0,,0.3333333333333333,,0.037037038140826754,,,22.0,2,0.0,WR_TE,0.11017929762601852,0.9355672329845656,3.9070321509587003,16.666666666666668,1.4700399592669935,0.3488489296218953,0.6666666666666666,0.6666666666666666,2.6666666666666665,35.666666666666664,35.333333333333336,1.7127777777777784,,,
00-0036165,Isaiah Hodgins,WR,NYG,CAR,2024,10,0,0.19,0.056069958955049515,,0.15166066586971283,1.0,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,23.5,4,0.0,WR_TE,0.02777777798473835,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.0,5.0,5.0,0.0,,,
00-0036182,Nick Westbrook-Ikhine,WR,TEN,LAC,2024,10,0,0.7866666666666666,0.3171159327030182,,2.440214991569519,0.7336575388908386,,,,,,0.2896825472513835,1.3333333333333333,0.03597820308346624,,0.46666666865348816,,0.19312169816758898,,,16.0,2,1.0,WR_TE,0.14424951374530792,0.989788158605884,7.056970692960831,27.777777777777782,0.7798868660867053,0.416113133913295,0.6666666666666666,0.0,3.0,33.0,41.666666666666664,2.8627777777777776,,,
00-0036196,Gabe Davis,WR,JAX,MIN,2024,10,0,0.0,0.36804504692554474,,2.13715594013532,0.7909504572550455,,,,,,0.2500000049670537,1.6666666666666667,0.0537037037037037,,0.13333333532015482,,0.4166666749450895,,,17.75,1,0.3333333333333333,WR_TE,0.14873949686686197,0.7815454051573205,11.14982578397212,20.833333333333332,0.3179447876816956,-0.04327812101502859,1.6666666666666667,0.0,3.0,32.0,49.333333333333336,4.279999999999999,,,
