player_id,player_display_name,position,team,opponent_team,avg_avg_expected_yac,avg_avg_intended_air_yards,avg_avg_separation,avg_avg_time_to_los,avg_avg_yac_above_expectation,avg_carries,avg_catch_percentage,avg_endzone_target_share,avg_endzone_targets,avg_inside_5_carry_share,avg_inside_5_target_share,avg_offense_snap_share,avg_percent_attempts_gte_eight_defenders,avg_percent_share_of_intended_air_yards,avg_racr,avg_receiving_air_yards,avg_receiving_epa,avg_receiving_yards,avg_receptions,avg_redzone_carry_share,avg_redzone_target_share,avg_rush_pct_over_expected,avg_rush_yards_over_expected_per_att,avg_rushing_epa,avg_rushing_yards,avg_scored_touchdown,avg_wopr,target_share,recent_team,team_continuity,passing_tds_allowed_to_WR,rushing_tds_allowed_to_QB,passing_tds_allowed_to_RB,passing_tds_allowed_to_TE,rushing_tds_allowed_to_RB,implied_total,opponent_encoded,rush_matchup_value,pass_matchup_value,season,week,depth_chart_rank
00-0036963,Amon-Ra St. Brown,WR,DET,CHI,2.836179408046282,7.842072041341757,3.5354070083571902,0.0,0.621420366810019,0.0630804435920099,81.42785939904408,0.0217077714368106,0.7605904854254097,8.911663291484097e-11,0.1692198040646026,0.8300105521161965,0.0,35.56235196910707,1.241672155113369,64.35781794865025,7.076909754524443,80.34503027938827,7.140877126837602,0.0047128321747183,0.3635784861805208,0.0,0.0,0.0172273871544221,0.4740677452282291,0.4980794693589263,0.6120794336164473,0.157894736842105,DET,1,0.5390233333527922,0.0112380762402491,6.590141958980347e-05,0.2063439094130095,1.3127036501917682,26.0,5,0.0,0.1959772875563864,2025.0,1.0,1
00-0036970,Kyle Pitts,TE,ATL,MIN,0.9271286173126868,3.4231512942091022,0.6219502340009694,0.0,0.7613206416221501,5.3057740732977546e-08,21.4987120797288,0.0144610794156198,0.4690748493607385,0.0,6.27059089263911e-05,0.4710356328898991,0.0,4.591025430433973,2.4867268727224165,24.376525530256224,0.5911742184626327,22.30291769248385,2.417006574048523,0.0,0.2177885269995666,0.0,0.0,-8.760914054780395e-08,-2.1223096293191019e-07,0.2441773209706297,0.2301994376032537,0.19047619047619,ATL,1,0.7077444341762298,0.0067594050828406,0.4027325162368434,0.1447796181357812,1.805657762383851,20.0,20,0.0,0.03153133977335153,2025.0,1.0,1
00-0036971,Trevor Lawrence,QB,JAX,CIN,0.0,0.0,0.0,0.0,0.0,2.7353883918773425,0.0,0.0,0.0,0.168905825220203,0.0,0.7026151498016682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200746074293487,0.0,0.0,0.0,0.7890300005195089,8.465683456176489,0.3846147157154219,0.0,0.0,JAX,1,0.9448155320243868,0.0124137970415315,0.0864410348977008,0.5591274190809362,0.8092007259319067,23.25,6,0.0024920210231635515,0.0,2025.0,1.0,1
00-0036972,Mac Jones,QB,SF,NO,0.0,0.0,0.0,0.0,0.0,3.561812874978376,0.0,0.0,0.0,0.0126157477380771,0.0,0.9676507585009976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124968260728153,0.0,0.0,0.0,1.6005405351393132,13.9854687621487,0.0186624191008192,0.0,0.0,JAX,0,1.31434074104827,0.0001147972981905,0.0015220553245995,0.401529347577663,0.9640803833315068,23.5,22,1.434601869115793e-06,0.0,2025.0,1.0,2
00-0036973,Travis Etienne,RB,JAX,CIN,0.0,0.0,0.0,2.060810271910922,0.0,12.3537890089697,0.0,3.634280095449453e-05,0.0013931407040396,0.2447260623729473,1.7961806433777349e-12,0.4936058684552463,15.31382313517872,0.0,1.0956854863642331,-5.229325479401678,0.920169338751246,24.987300832785937,2.478293301951454,0.2981940847899288,0.1413026479048378,0.1957726999078678,-0.7511425736518984,-3.059226166936005,36.80624258475923,0.0009919253303521,0.1716461707563426,0.103448275862069,JAX,1,0.9448155320243868,0.0124137970415315,0.0864410348977008,0.5591274190809362,0.8092007259319067,23.25,6,0.24129886988061094,0.012214347118679613,2025.0,1.0,1
00-0036980,Elijah Moore,WR,BUF,NYJ,2.95268827724418,8.249109588586224,3.21530095534348,0.0,-0.1436878820301229,0.0311100465946796,41.93854799137653,0.008524641128221,0.3728833790864875,0.0,0.0051841371225495,0.8194953641969497,0.0,20.01148207001277,0.458419171289734,55.05649913265928,-4.495048384394662,24.59510655117916,2.5025188132810765,1.473836858262531e-07,0.039991283337592,0.0,0.0,-0.0135790732047895,0.0311038231098995,0.0112670429077101,0.3747976709206465,0.0222222222222222,BUF,1,0.9815591476700194,0.3076212547243069,8.543170173420479e-05,0.6284263349473834,0.8964838091919507,26.75,24,0.0,0.03925380998707705,2025.0,1.0,4
00-0036988,Josh Palmer,WR,BUF,NYJ,2.248153355186453,12.14769522317866,1.955831264909363,0.0,0.024695509586802,0.0001880745375111,45.80841650902122,0.0111758852288643,0.4399213184817092,0.0,0.2926816479091457,0.5686995094912257,0.0,26.5255164852683,0.5000570824950339,80.70007707898519,0.2230728719471543,37.99821051459442,3.3607672548202983,0.0,0.2665169257437143,0.0,0.0,4.242397670772039e-05,0.0011284461556673,0.006791468711579,0.4531149645395035,0.2,BUF,1,0.9815591476700194,0.3076212547243069,8.543170173420479e-05,0.6284263349473834,0.8964838091919507,26.75,24,0.0,0.26160212647263403,2025.0,1.0,3
00-0036997,Javonte Williams,RB,DAL,NYG,0.0,0.0,0.0,0.0399811265298179,0.0,3.947697542719026,0.0,2.2181558706454468e-10,6.876283199000883e-09,0.0343799952904537,7.529282114200306e-05,0.3977608310654797,0.344942801086728,0.0,2.991875088601214,-1.8445509180462591,0.3796851715968887,26.25504230661199,3.121531060577922,0.1078645593149359,0.0860553389977102,0.0040797011035525,-0.0087491737804318,0.4921142056197191,17.868679700172073,0.0730237239230272,0.1845218760392726,0.0909090909090909,DAL,1,1.244456755755399,0.0249803443562517,0.0869231100940302,0.5494688396458853,0.9289863983019812,25.0,23,0.10020470846241271,0.007480197705877054,2025.0,1.0,1
00-0037004,Hunter Long,TE,JAX,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3113652002518705,0.0,0.0,1.506648554439482,4.2282491787011205,0.4373487962071917,8.638821763719772,1.019552105706482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0924738026791418,0.0344827586206897,JAX,1,0.9448155320243868,0.0124137970415315,0.0864410348977008,0.5591274190809362,0.8092007259319067,23.25,6,0.0,0.0,2025.0,1.0,3
00-0037005,Tommy Tremble,TE,CAR,ARI,0.3419448102852809,0.3090844730272475,0.1541509748035596,0.0,0.066282554082251,2.493663248564583e-09,3.298048201018073,0.0123183600978933,0.4311402292276599,7.484085902487808e-12,0.0865280039633972,0.6724585683466764,0.0,0.6160522351615427,1.7783542136736454,17.779153275094625,2.512434049729821,26.96296879303191,2.277294938248489,5.029357197358812e-10,0.0764440691248262,0.0,0.0,6.11755609167661e-10,9.92447968236805e-09,0.4865480091974761,0.1901746734793521,0.0294117647058824,CAR,1,0.8522768952156902,0.6311745258277552,0.43517506632583,0.0321229529413104,0.6418640614382042,19.0,0,0.0,0.002455609235139071,2025.0,1.0,2
00-0037012,Trey Lance,QB,LAC,LV,0.0,0.0,0.0,0.0,0.0,2.5566901039481675,0.0,0.0,0.0,0.2602036078689997,0.0,0.1812061837688031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1642982855066133,0.0,0.0,0.0,-0.0837399815266555,8.400809044373169,0.0040457562846938,0.0,0.0,DAL,0,0.8264459895238881,0.0037732664633669,0.0597462140472132,0.6871045523690429,0.6181168564801681,25.0,18,0.000619941210690784,0.0,2025.0,1.0,2
00-0037013,Zach Wilson,QB,MIA,NE,0.0,0.0,0.0,0.0,0.0,2.018392518409263,0.0,3.952603832233762e-07,1.4624634179264916e-05,0.0038947782676166,7.312317089632458e-06,0.7039341678860046,0.0,0.0,1.4624634179264916e-05,4.441208907559172e-05,1.591799811942384e-05,2.9249268358529836e-05,1.4624634179264916e-05,0.0026384614370459,4.287942760189111e-06,0.0,0.0,-1.5756392592080788,11.63092905015703,4.514502114202221e-05,9.587766611254985e-07,0.0,MIA,1,0.8758718550663006,0.0519304322200189,0.6595288538348331,0.0610629135588246,0.9706744155760836,23.0,21,0.00013701644282164576,0.0,2025.0,1.0,2
00-0037077,Sam Howell,QB,PHI,KC,0.0,0.0,0.0,0.0,0.0,2.511604005496942,0.0,0.0,0.0,0.4579412214250046,0.0,0.9107109318061032,0.0,0.0,1.6001625124354255,0.4000406281088564,-0.1223700109389679,1.6001625124354255,0.4000406281088564,0.1856979314194653,0.0800081268139852,0.0,0.0,-0.6011451870304627,3.913242427998872,0.1017972895623941,0.0232491143948403,0.0,SEA,0,1.8812086485717292,0.2541530230395059,5.0230869402534535e-05,0.1801390391434403,0.5837759046656483,24.0,15,0.04719569064243995,0.0,2025.0,1.0,3
00-0037085,Tyler Badie,RB,DEN,IND,0.0,0.0,0.0,0.0,0.0,3.205882352941176,0.0,0.0,0.0,0.0,0.0,0.1113235294117646,0.0,0.0,0.0548844504005768,-4.040441176470588,-2.338131676263669,0.8749999999999991,1.1838235294117647,0.0,0.0330882357871707,0.0,0.0,0.2289404549142893,21.9485294117647,0.0992647058823529,0.0585450489375301,0.162162162162162,DEN,1,1.7550945824487327,0.2522671801905216,0.0187395665285818,0.2542472331098295,0.870462545511808,22.5,13,0.0,0.0006200591958470864,2025.0,1.0,3
00-0037086,Grant Calcaterra,TE,PHI,KC,0.1311963189937156,0.0479652908117138,0.1697458885022057,0.0,0.0074737630027956,0.0,3.110589546803752,0.0068636280020271,0.1441968607699893,0.0,0.0720043876574942,0.818221389342768,0.0,0.1115679447611506,1.073154699913343,22.451771015052696,1.7095816639693966,23.90863696791005,1.3353630327455308,0.0,0.0290847196169099,0.0,0.0,0.0,0.0,0.1440087753149885,0.2292375599129668,0.0975609719753265,PHI,1,1.8812086485717292,0.2541530230395059,5.0230869402534535e-05,0.1801390391434403,0.5837759046656483,24.0,15,0.0,0.005239293445546518,2025.0,1.0,2
00-0037112,Jake Tonges,TE,SF,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,13.0,-0.5688239336013794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573863625526428,0.0882352941176471,SF,1,1.31434074104827,0.0001147972981905,0.0015220553245995,0.401529347577663,0.9640803833315068,23.5,22,0.0,0.0,2025.0,1.0,3
00-0037197,Isiah Pacheco,RB,KC,PHI,0.0,0.0,0.0,0.7806166051062103,0.0,9.316864950698625,0.0,0.0003861186221233,0.0111974400415782,0.0369024674793673,0.0215755963847716,0.3808115285272553,3.5410918446331534,0.0,1.6047059668303103,-1.809475498502523,-0.2757738049236293,4.515365886042953,0.9368289589658046,0.1403375933531274,0.0133965202723141,0.1434964279086872,-0.0870841462603839,-2.432453663086998,31.175950915705812,0.0435777951218734,0.0504973518091163,0.0789473684210526,KC,1,1.401903048218054,0.0085909222248323,8.125104673608448e-05,0.2116492378286718,0.0848703327308319,22.5,25,0.011910498242524105,1.0884812947466961e-06,2025.0,1.0,1
00-0037228,Jaylen Warren,RB,PIT,SEA,0.0,0.0,0.0,1.1010223522187572,0.0,8.1602027159944,0.0,0.0001439670857175,0.0040310784000905,0.1458258923783905,0.0,0.4812093152464632,3.3186170639353003,0.0,5.973513648059628,-1.2116029096365732,-0.3327027725280993,20.418774889425567,2.3706142167572493,0.3629270447977864,0.0589483054614058,0.1828249531346654,0.2396569927924678,-1.001209928439238,38.19875797216081,0.0187843573889618,0.1617133819895998,0.0689655172413793,PIT,1,1.1232803188643126,0.0113397835164875,0.0829462791698268,0.4070399906596928,0.1003261625820319,21.75,27,0.0364110777017991,0.004889542601389992,2025.0,1.0,1
00-0037238,Drake London,WR,ATL,MIN,2.65472037044839,11.249021363346362,2.1221071109733893,0.0,1.0929762465558106,0.0311040000002514,50.66247650099204,0.0545284185806077,1.9661326503159464,0.0,0.1993268832119227,0.9374442677345542,0.0,43.998110813938034,0.8078149728890459,171.42251490654556,6.368694589765762,122.63053922654576,7.41416730445446,0.0,0.3229903641962611,0.0,0.0,-0.0737083339239356,-0.0933120000007542,0.4983607447428116,0.9066029991131624,0.357142857142857,ATL,1,0.7077444341762298,0.0067594050828406,0.4027325162368434,0.1447796181357812,1.805657762383851,20.0,20,0.0,0.22859463255245718,2025.0,1.0,1
00-0037239,Chris Olave,WR,NO,SF,1.4550887697116814,4.2417279333477005,1.2774034150719025,0.0,-0.0137758335672392,0.0186624000415782,22.846101036586948,0.0143698811086531,0.5703661161235247,0.0,0.2412363350619116,0.4142991858366594,0.0,18.98702456310492,1.766458734984922,52.946193607307,-1.191939917898123,42.319594765316936,3.407563081602782,0.0,0.2059419014324454,0.0,0.0,0.0165135986757069,0.1306368002910477,0.0398016184243931,0.3723697155000756,0.317073170731707,NO,1,2.0189095342429413,0.0456637716374282,0.0070319524910485,0.6600789686486768,1.3312269730449626,19.0,28,0.0,0.4157780683020841,2025.0,1.0,1
00-0037240,Jameson Williams,WR,DET,CHI,5.075840570552318,8.17821360863798,3.753976543833944,0.0,-0.0787226761367213,0.7204464367979451,68.46849787786503,0.008591265376159,0.3286416947202459,0.1200000057302362,0.0821224316821476,0.8042499408122905,0.0,31.854842560526016,1.491515384743359,59.92419022876013,1.295275231559705,64.21931501700345,5.172719839445666,0.0342887642544611,0.0763383123237643,0.0,0.0,0.3380214138755038,1.219101896859908,0.4858150945581286,0.5596625332285411,0.131578947368421,DET,1,0.5390233333527922,0.0112380762402491,6.590141958980347e-05,0.2063439094130095,1.3127036501917682,26.0,5,0.0,0.041148131571281964,2025.0,1.0,2
00-0037247,George Pickens,WR,DAL,NYG,4.438343919391669,13.919051977828172,2.549939346894516,0.0,0.5368415454013037,0.0319493434997347,37.64154083591513,0.0092244574629591,0.2864507416766477,2.9705544305613847e-10,0.0102568877667706,0.9014858373177758,0.0,43.33168447459011,0.3984283831844976,96.9452180074301,-2.0422922487423265,37.81234395781064,2.6621759121159503,1.1139578782619875e-10,0.1089017380315353,0.0,0.0,-0.0024409426015517,0.1201342555051134,0.1864170843183356,0.6340730366590464,0.121212121212121,DAL,1,1.244456755755399,0.0249803443562517,0.0869231100940302,0.5494688396458853,0.9289863983019812,25.0,23,0.0,0.13552350360684876,2025.0,1.0,2
00-0037248,James Cook,RB,BUF,NYJ,0.0,0.0,0.0,2.263934231856926,0.0,11.739608092184213,0.0,4.594892497185978e-06,0.0001372325384669,0.5461139030598139,0.1440296415517888,0.3452817752731772,18.531415411749546,0.0,-0.9913813303199228,0.3316634292253984,0.6541955883480579,7.550863001861588,0.8107345998005985,0.5755629584575556,0.0518920456699577,0.3105691547604346,0.6805279317133183,0.6024405854370402,54.07423987885704,0.9401457501007816,0.0437732306281813,0.111111111111111,BUF,1,0.9815591476700194,0.3076212547243069,8.543170173420479e-05,0.6284263349473834,0.8964838091919507,26.75,24,0.5159828734278179,4.433225768053559e-06,2025.0,1.0,1
00-0037256,Rachaad White,RB,TB,HOU,0.0,0.0,0.0,0.876420348577333,0.0,8.055209261458899,0.0,1.0892830663052879e-07,3.1589208922853357e-06,0.14315076178445,0.087206221436221,0.4738196955481076,7.571374396618536,0.0,-2.276359764334454,-4.260580564361261,-0.4803807066142836,19.64333132313561,2.8458665930344744,0.3516980057805424,0.1145676765645708,0.1600750890213965,0.2182694705839559,-0.1878012960811199,37.93948495700627,0.3022711335992549,0.1227786659470358,0.0333333333333333,TB,1,0.7409899347580217,0.3841380058248714,0.002741029836145,0.6129109245203378,0.4316232921382998,20.0,12,0.1518010510934725,0.00031403341972129886,2025.0,1.0,2
00-0037258,Dameon Pierce,RB,HOU,TB,0.0,0.0,0.0,1.1154937032923145,0.0,9.234783198958086,0.0,0.0,0.0,0.0007247185961383,2.456376928012783e-07,0.3402084852087519,14.753834335865267,0.0,-0.0809678746887518,-0.8824722168517616,-0.5463035463065786,0.1445759803227785,0.1054803956677114,0.0923102045746026,0.0571447685911697,0.2950277295473569,2.4678204573386093,2.231013999294528,75.45954838633405,0.4117499330563086,0.0444735081352128,0.037037037037037,HOU,1,1.2645540265091717,0.0840182483225334,0.0155887525926095,0.0242045477881144,0.171472067345783,22.5,29,0.01582862161551926,0.0008908156595296667,2025.0,1.0,2
00-0037261,Khalil Shakir,WR,BUF,NYJ,6.790589545935268,8.171147366560387,3.951848705266682,0.0,-0.2355738123492461,0.0073537361628363,54.26573670129807,0.0132887580738416,0.4151040575164448,0.0,0.0480002380017283,0.6535220944217073,0.0,18.926772913465356,0.9326782140395083,53.8033540980287,0.4307141755051927,36.67978463729607,3.721366376223661,7.522960151602706e-06,0.0800801985822301,0.0,0.0,-0.0037457140743168,0.0156102274967825,0.2315930344716343,0.4848386659620671,0.2,BUF,1,0.9815591476700194,0.3076212547243069,8.543170173420479e-05,0.6284263349473834,0.8964838091919507,26.75,24,0.0,0.07860345146561967,2025.0,1.0,2
00-0037263,Tyler Allgeier,RB,ATL,MIN,0.0,0.0,0.0,0.6900464490662265,0.0,7.921130250807741,0.0,0.0,0.0,0.0095600674583989,1.4738261314834672e-07,0.2080128632317,3.623193144154723,0.0,1.32753018925429,0.4745953988519738,0.4040031216955007,8.318408329538492,1.0017697242361132,0.0469585876441438,0.000181504234087,0.1363583007012323,0.0967264062347397,1.0520349585130464,37.23035731459969,0.0600758164455986,0.0411667078506989,0.0,ATL,1,0.7077444341762298,0.0067594050828406,0.4027325162368434,0.1447796181357812,1.805657762383851,20.0,20,0.08479113829023065,7.309765690149855e-05,2025.0,1.0,2
00-0037267,Jerome Ford,RB,CLE,BAL,0.0,0.0,0.0,0.9736073241000074,0.0,7.726041746683022,0.0,0.0021073283019314,0.0864003971460905,0.0813941291973297,1.4738262018496546e-07,0.4672403921085005,0.0266044809094161,0.0,-0.8979945199921021,-0.9638245553025776,0.5367219771317832,15.938886244258134,1.955142339743638,0.4075321331923845,0.080048927724778,0.1542154249041584,1.0701388053962262,0.1200914317913063,48.933235308835286,0.3848580439301766,0.0875398349280514,0.0238095238095238,CLE,1,0.2819570259897885,0.0832581390322449,0.149751850387805,0.6110832421286152,0.1838780778662122,17.0,2,0.07493622532013283,0.01198747504834517,2025.0,1.0,2
00-0037276,Ty Chandler,RB,MIN,ATL,0.0,0.0,0.0,0.132425116833454,0.0,3.7158429335532808,0.0,0.0,0.0,0.0014608542549034,0.0,0.1097110383062484,0.769092101373133,0.0,-0.1499666231291707,-0.2651212051514299,-0.0175587007106115,0.6339307042127538,0.105380161158578,0.152056743019242,0.0016782751401087,0.0089946281629538,-0.044168369640276,-0.7536387453972416,7.935319134304665,0.0014608542549034,0.0052495437029898,0.0,MIN,1,0.993364873609097,0.8012873098771768,0.6435785938159202,0.9067335767988424,0.7136845119437584,24.5,1,0.10852054242944521,0.0010801019547073735,2025.0,1.0,3
00-0037277,Teagan Quitoriano,TE,ATL,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029199356192177,0.0905752538736615,0.0,0.014642021844979,0.4126171356575476,0.0,0.0,2.978039954568032,13.70745230526698,0.6659852792648625,15.550114252198934,0.7757005382111283,0.0,0.0211000124859474,0.0,0.0,0.0,0.0,0.059154606137655,0.1007974642993564,0.03125,HOU,0,0.7077444341762298,0.0067594050828406,0.4027325162368434,0.1447796181357812,1.805657762383851,20.0,20,0.0,0.00305485175037568,2025.0,1.0,3
00-0037291,Jalen Nailor,WR,MIN,ATL,0.7270476318369564,3.577906341266797,1.0731809358280535,0.0,-0.1128189676430236,0.0135195191046139,24.20674986734173,0.0084079340033319,0.3306516812058299,0.0004837357894291,0.0163648808114393,0.5084760264503231,0.0,5.59839275546544,0.8050242834647976,42.969487576851925,2.8530100395813207,43.41889688903777,2.7558820796120886,0.0016070137644851,0.0088475295329133,0.0,0.0,-0.0201101080329896,-0.0757709385068028,0.2795733651263581,0.2420445903352353,0.15,MIN,1,0.993364873609097,0.8012873098771768,0.6435785938159202,0.9067335767988424,0.7136845119437584,24.5,1,0.0,0.008788825056215173,2025.0,1.0,3
00-0037292,Andrew Ogletree,TE,IND,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.641655904564321e-05,0.0016392981790336,0.0,0.0007391516546927,0.4670114828703041,0.0,0.0,0.8385208740102309,18.02869000311697,-0.7011991181173475,12.452777983056954,0.6633194355428513,0.0,0.0309073155904347,0.0,0.0,0.0,0.0,0.0042598698250518,0.1422938223708793,0.0,IND,1,0.9402278462655425,0.3265158783863727,0.2352657599716191,0.1160109021101278,0.3039019733762529,20.0,9,0.0,0.0035855855634487465,2025.0,1.0,3
00-0037304,Connor Heyward,TE,PIT,SEA,0.003879011744252,0.0056451489402283,0.0037784089406238,0.0,-0.0008024781315826,0.000494010031269,0.1209329250263151,8.85030701294952e-06,0.0003252943210976,0.0,0.0487634414021793,0.2412777021350816,0.0,0.0082216893563536,1.10133675046292,9.300575685023498,0.134493625623134,7.309807391546549,1.149944907602902,0.0,0.0777769526454826,0.0,0.0,-0.0004974465716747,0.0020989157166103,0.0864247839031836,0.0986564131558125,0.0,PIT,1,1.1232803188643126,0.0113397835164875,0.0829462791698268,0.4070399906596928,0.1003261625820319,21.75,27,0.0,0.031658330078356604,2025.0,1.0,4
00-0037306,John FitzPatrick,TE,GB,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17875,0.0,0.0,2.875,2.0,-0.0584485977888107,5.749999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0648662094026804,0.0454545454545455,GB,1,0.3039168309887184,0.0253809179141555,0.0864138878240639,0.3844624638974009,1.2311346730599184,26.0,31,0.0,0.0,2025.0,1.0,3
00-0037311,Ko Kieft,TE,TB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2194585893011236,0.2058567521499773,0.0,0.0,0.238418876095346,10.695526572970437,0.0822413826375128,2.090548971081321,0.527887188619312,0.0,0.1330150551890343,0.0,0.0,0.0,0.0,0.4201868254323685,0.0926437121312595,0.0,TB,1,0.7409899347580217,0.3841380058248714,0.002741029836145,0.6129109245203378,0.4316232921382998,20.0,12,0.0,0.08152638045103477,2025.0,1.0,3
00-0037340,Zaire Mitchell-Paden,TE,BAL,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0694062805936724,0.2735961580696781,0.0001328526174557,0.7935284033407155,0.9534944178059712,28.5,7,0.0,0.0,2025.0,1.0,4
00-0037348,Tanner Conner,WR,MIA,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0761029411764705,0.0,0.0,0.6969975490766741,17.30147058823529,-0.6281557702733314,7.169117647058823,1.1948529411764706,0.0,0.039390758063425,0.0,0.0,0.0,0.0,0.0,0.1672252792426768,0.129032258064516,MIA,1,0.8758718550663006,0.0519304322200189,0.6595288538348331,0.0610629135588246,0.9706744155760836,23.0,21,0.0,0.03450125633747989,2025.0,1.0,3
00-0037475,Stone Smartt,TE,NYJ,BUF,0.8858874449478077,2.1160464196058597,1.0463750585192904,0.0,-0.2825142087789082,0.0,20.000438748637613,3.724798152313212e-05,0.001393171256969,0.0,0.0002612196106817,0.4916194717606595,0.0,4.837046067370906,1.7755773661698802,28.77361209455777,1.2061301603054604,37.53536653124581,3.081173461711782,0.0,0.0482405050217932,0.0,0.0,0.0,0.0,0.0008707320356056,0.2499736716849577,0.050000000745058,LAC,0,1.1898591706018815,0.4005979558703667,0.1055538880067685,0.4216409404757352,0.3775586595210206,19.75,3,0.0,0.020340171906413313,2025.0,1.0,3
00-0037525,Jordan Mason,RB,MIN,ATL,0.0,0.0,0.0,1.2828965799829817,0.0,7.702269210975403,0.0,0.0,0.0,0.0316867228296724,0.0,0.3190222402970196,1.7592778851412876,0.0,0.306639065216747,1.0407562557316523,-0.2673665846019055,2.132632771703064,0.3585200534808866,0.2285055071371924,0.0052379156560123,0.2128224304141953,0.5290455426679206,0.4996920628318949,42.161861086102725,0.010889972758912,0.0384760819896719,0.05,MIN,1,0.993364873609097,0.8012873098771768,0.6435785938159202,0.9067335767988424,0.7136845119437584,24.5,1,0.16308084133766815,0.0033710103924227894,2025.0,1.0,2
00-0037539,Lucas Krull,TE,DEN,IND,0.0047228560885194,0.0046573611088252,0.0031278681649258,0.0,-8.552476755940426e-05,0.0,0.0696688273571458,3.077160576304707e-05,0.0010589661758286,0.0,0.000217715085491,0.3884254362624227,0.0,0.0071377181744447,1.3046468851531174,5.09018571582871,0.4767529865857036,11.51033633139592,1.8668022262579695,0.0,0.0001720156578348,0.0,0.0,0.0,0.0,0.0008708603419643,0.1056362131532693,0.0540540540540541,DEN,1,1.7550945824487327,0.2522671801905216,0.0187395665285818,0.2542472331098295,0.870462545511808,22.5,13,0.0,4.373450505606506e-05,2025.0,1.0,4
00-0037545,Rashid Shaheed,WR,NO,SF,5.469431303661744,16.66529361560441,2.377082029371559,0.0,-0.3885503114940601,0.8510086569995584,29.29737903392008,0.0089837525828924,0.3179427476217207,0.0,0.1441044970240304,0.7929880071905331,0.0,43.9513215814569,0.3938745854517208,142.641505244266,-4.635090100868069,46.41430665165356,2.9553252661377947,0.15160825893126,0.0890313614803506,0.0,0.0,0.0081268962630926,3.521662017726853,0.3490520550079447,0.690920146747457,0.219512195121951,NO,1,2.0189095342429413,0.0456637716374282,0.0070319524910485,0.6600789686486768,1.3312269730449626,19.0,28,0.0,0.17974626453930956,2025.0,1.0,2
00-0037594,Julius Chestnut,RB,TEN,LA,0.0,0.0,0.0,0.0,0.0,2.651834179220356,0.0,0.0,0.0,0.0312932181234659,0.0,0.2200838462502122,0.0,0.0,-0.2662426997944485,0.876466634578455,-1.158698557229313,0.9972290949970412,0.2009534567081121,0.1156719425322879,0.0,0.0,0.0,0.1377311090312059,13.095957627076736,0.0,0.0251368426756103,0.0,TEN,1,1.1320759884669973,0.1555915426050026,0.0518452674130167,1.0443887245307475,0.0583862999955867,18.0,16,0.006753656737762425,0.0,2025.0,1.0,2
00-0037614,John Metchie III,WR,PHI,KC,0.668796790673393,2.557401831258266,0.6722427181151649,0.0,-0.4981204194247229,0.0014511951003157,16.5615476080558,0.0085076642626652,0.2730537479255835,0.0,0.1923491966027935,0.5936372554620484,0.0,6.8352592071053495,0.7189729902687054,40.92164736340659,-0.5089935060361215,27.923327560643862,2.728695079766687,0.0014511951003157,0.1937601032786531,0.0,0.0,-0.0004263722734516,0.0058047804012631,0.0186624884299869,0.3656980731008322,0.0,PHI,1,1.8812086485717292,0.2541530230395059,5.0230869402534535e-05,0.1801390391434403,0.5837759046656483,24.0,15,0.0,0.36450318203595367,2025.0,1.0,4
00-0037617,Hassan Haskins,RB,LAC,LV,0.0,0.0,0.0,1.0391401340823498,0.0,7.012899317721852,0.0,0.0,0.0,0.2586649094599633,0.0,0.2994205747616653,20.016544761658647,0.0,2.473494558580343,1.3978711195246096,0.8030993880263833,8.05901902717711,0.534738504198071,0.2563261120099969,0.0,0.0669900930628517,-0.3058887401704012,0.2037325424192717,20.768715558158192,0.5627195497730915,0.0273164294012398,0.0,LAC,1,0.8264459895238881,0.0037732664633669,0.0597462140472132,0.6871045523690429,0.6181168564801681,25.0,18,0.15843949058940274,0.0,2025.0,1.0,3
