Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Rashee Rice,N/A,Kansas City Chiefs,Las Vegas Raiders,2025,7,2025-10-19T17:00:00Z,5.5,-104,5.5,-123,DraftKings
Xavier Worthy,N/A,Kansas City Chiefs,Las Vegas Raiders,2025,7,2025-10-19T17:00:00Z,3.5,-147,3.5,115,DraftKings
Travis Kelce,N/A,Kansas City Chiefs,Las Vegas Raiders,2025,7,2025-10-19T17:00:00Z,3.5,-138,3.5,108,DraftKings
Marquise Brown,N/A,Kansas City Chiefs,Las Vegas Raiders,2025,7,2025-10-19T17:00:00Z,2.5,111,2.5,-141,DraftKings
Justin Jefferson,N/A,Minnesota Vikings,Philadelphia Eagles,2025,7,2025-10-19T17:00:00Z,6.5,116,6.5,-148,DraftKings
Saquon Barkley,N/A,Minnesota Vikings,Philadelphia Eagles,2025,7,2025-10-19T17:00:00Z,2.5,-130,2.5,102,DraftKings
Stefon Diggs,N/A,Tennessee Titans,New England Patriots,2025,7,2025-10-19T17:00:00Z,4.5,-147,4.5,115,DraftKings
Hunter Henry,N/A,Tennessee Titans,New England Patriots,2025,7,2025-10-19T17:00:00Z,3.5,-103,3.5,-124,DraftKings
Wan'Dale Robinson,N/A,Denver Broncos,New York Giants,2025,7,2025-10-19T20:05:00Z,5.5,118,5.5,-150,DraftKings
Courtland Sutton,N/A,Denver Broncos,New York Giants,2025,7,2025-10-19T20:05:00Z,4.5,-107,4.5,-119,DraftKings
Evan Engram,N/A,Denver Broncos,New York Giants,2025,7,2025-10-19T20:05:00Z,3.5,-111,3.5,-115,DraftKings
Troy Franklin,N/A,Denver Broncos,New York Giants,2025,7,2025-10-19T20:05:00Z,3.5,100,3.5,-127,DraftKings
Theo Johnson,N/A,Denver Broncos,New York Giants,2025,7,2025-10-19T20:05:00Z,3.5,115,3.5,-147,DraftKings
Cam Skattebo,N/A,Denver Broncos,New York Giants,2025,7,2025-10-19T20:05:00Z,2.5,-127,2.5,100,DraftKings
Ladd McConkey,N/A,Los Angeles Chargers,Indianapolis Colts,2025,7,2025-10-19T20:05:00Z,5.5,120,5.5,-153,DraftKings
Quentin Johnston,N/A,Los Angeles Chargers,Indianapolis Colts,2025,7,2025-10-19T20:05:00Z,4.5,-150,4.5,117,DraftKings
Keenan Allen,N/A,Los Angeles Chargers,Indianapolis Colts,2025,7,2025-10-19T20:05:00Z,4.5,-135,4.5,106,DraftKings
Jonathan Taylor,N/A,Los Angeles Chargers,Indianapolis Colts,2025,7,2025-10-19T20:05:00Z,2.5,-168,2.5,131,DraftKings
Oronde Gadsden II,N/A,Los Angeles Chargers,Indianapolis Colts,2025,7,2025-10-19T20:05:00Z,2.5,-150,2.5,118,DraftKings
Jake Ferguson,N/A,Dallas Cowboys,Washington Commanders,2025,7,2025-10-19T20:25:00Z,4.5,-129,4.5,101,DraftKings
Amon-Ra St. Brown,N/A,Detroit Lions,Tampa Bay Buccaneers,2025,7,2025-10-20T23:00:00Z,6.5,-146,6.5,114,DraftKings
Sam LaPorta,N/A,Detroit Lions,Tampa Bay Buccaneers,2025,7,2025-10-20T23:00:00Z,4.5,110,4.5,-140,DraftKings
Jameson Williams,N/A,Detroit Lions,Tampa Bay Buccaneers,2025,7,2025-10-20T23:00:00Z,3.5,123,3.5,-157,DraftKings
Jahmyr Gibbs,N/A,Detroit Lions,Tampa Bay Buccaneers,2025,7,2025-10-20T23:00:00Z,3.5,128,3.5,-164,DraftKings
Jaxon Smith-Njigba,N/A,Seattle Seahawks,Houston Texans,2025,7,2025-10-21T02:00:00Z,6.5,-107,6.5,-119,DraftKings
Nico Collins,N/A,Seattle Seahawks,Houston Texans,2025,7,2025-10-21T02:00:00Z,5.5,113,5.5,-145,DraftKings
Dalton Schultz,N/A,Seattle Seahawks,Houston Texans,2025,7,2025-10-21T02:00:00Z,3.5,-155,3.5,121,DraftKings
Cooper Kupp,N/A,Seattle Seahawks,Houston Texans,2025,7,2025-10-21T02:00:00Z,3.5,-144,3.5,113,DraftKings
Christian Kirk,N/A,Seattle Seahawks,Houston Texans,2025,7,2025-10-21T02:00:00Z,3.5,117,3.5,-150,DraftKings
AJ Barner,N/A,Seattle Seahawks,Houston Texans,2025,7,2025-10-21T02:00:00Z,2.5,-143,2.5,112,DraftKings
Woody Marks,N/A,Seattle Seahawks,Houston Texans,2025,7,2025-10-21T02:00:00Z,2.5,130,2.5,-167,DraftKings
Jayden Higgins,N/A,Seattle Seahawks,Houston Texans,2025,7,2025-10-21T02:00:00Z,1.5,-190,1.5,148,DraftKings
Tory Horton,N/A,Seattle Seahawks,Houston Texans,2025,7,2025-10-21T02:00:00Z,1.5,-156,1.5,122,DraftKings
Elijah Arroyo,N/A,Seattle Seahawks,Houston Texans,2025,7,2025-10-21T02:00:00Z,1.5,104,1.5,-133,DraftKings
