Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Dontayvion Wicks,N/A,Green Bay Packers,Minnesota Vikings,2025,12,2025-11-23T18:00:00Z,2.5,122,2.5,-156,DraftKings
Matthew Golden,N/A,Green Bay Packers,Minnesota Vikings,2025,12,2025-11-23T18:00:00Z,2.5,130,2.5,-166,DraftKings
Jalen Nailor,N/A,Green Bay Packers,Minnesota Vikings,2025,12,2025-11-23T18:00:00Z,1.5,-144,1.5,113,DraftKings
Rashee Rice,N/A,Kansas City Chiefs,Indianapolis Colts,2025,12,2025-11-23T18:00:00Z,6.5,-134,6.5,105,DraftKings
Michael Pittman Jr.,N/A,Kansas City Chiefs,Indianapolis Colts,2025,12,2025-11-23T18:00:00Z,4.5,-138,4.5,108,DraftKings
Tyler Warren,N/A,Kansas City Chiefs,Indianapolis Colts,2025,12,2025-11-23T18:00:00Z,4.5,-134,4.5,105,DraftKings
Travis Kelce,N/A,Kansas City Chiefs,Indianapolis Colts,2025,12,2025-11-23T18:00:00Z,4.5,-117,4.5,-109,DraftKings
Xavier Worthy,N/A,Kansas City Chiefs,Indianapolis Colts,2025,12,2025-11-23T18:00:00Z,3.5,-128,3.5,100,DraftKings
Josh Downs,N/A,Kansas City Chiefs,Indianapolis Colts,2025,12,2025-11-23T18:00:00Z,3.5,-117,3.5,-109,DraftKings
Alec Pierce,N/A,Kansas City Chiefs,Indianapolis Colts,2025,12,2025-11-23T18:00:00Z,3.5,117,3.5,-150,DraftKings
Jonathan Taylor,N/A,Kansas City Chiefs,Indianapolis Colts,2025,12,2025-11-23T18:00:00Z,2.5,-174,2.5,136,DraftKings
Marquise Brown,N/A,Kansas City Chiefs,Indianapolis Colts,2025,12,2025-11-23T18:00:00Z,2.5,157,2.5,-207,DraftKings
Noah Gray,N/A,Kansas City Chiefs,Indianapolis Colts,2025,12,2025-11-23T18:00:00Z,1.5,119,1.5,-153,DraftKings
JuJu Smith-Schuster,N/A,Kansas City Chiefs,Indianapolis Colts,2025,12,2025-11-23T18:00:00Z,1.5,149,1.5,-192,DraftKings
Jaxon Smith-Njigba,N/A,Tennessee Titans,Seattle Seahawks,2025,12,2025-11-23T18:00:00Z,7.5,118,7.5,-151,DraftKings
Chimere Dike,N/A,Tennessee Titans,Seattle Seahawks,2025,12,2025-11-23T18:00:00Z,3.5,-129,3.5,101,DraftKings
Cooper Kupp,N/A,Tennessee Titans,Seattle Seahawks,2025,12,2025-11-23T18:00:00Z,3.5,124,3.5,-159,DraftKings
AJ Barner,N/A,Tennessee Titans,Seattle Seahawks,2025,12,2025-11-23T18:00:00Z,3.5,128,3.5,-164,DraftKings
Chigoziem Okonkwo,N/A,Tennessee Titans,Seattle Seahawks,2025,12,2025-11-23T18:00:00Z,2.5,-128,2.5,100,DraftKings
Rashid Shaheed,N/A,Tennessee Titans,Seattle Seahawks,2025,12,2025-11-23T18:00:00Z,2.5,116,2.5,-148,DraftKings
Trey McBride,N/A,Arizona Cardinals,Jacksonville Jaguars,2025,12,2025-11-23T21:05:00Z,7.5,-113,7.5,-113,DraftKings
Michael Wilson,N/A,Arizona Cardinals,Jacksonville Jaguars,2025,12,2025-11-23T21:05:00Z,5.5,112,5.5,-143,DraftKings
Brian Thomas Jr,N/A,Arizona Cardinals,Jacksonville Jaguars,2025,12,2025-11-23T21:05:00Z,4.5,-131,4.5,102,DraftKings
Greg Dortch,N/A,Arizona Cardinals,Jacksonville Jaguars,2025,12,2025-11-23T21:05:00Z,2.5,-166,2.5,130,DraftKings
Brock Bowers,N/A,Las Vegas Raiders,Cleveland Browns,2025,12,2025-11-23T21:05:00Z,5.5,-140,5.5,110,DraftKings
Harold Fannin Jr.,N/A,Las Vegas Raiders,Cleveland Browns,2025,12,2025-11-23T21:05:00Z,3.5,-129,3.5,101,DraftKings
Jerry Jeudy,N/A,Las Vegas Raiders,Cleveland Browns,2025,12,2025-11-23T21:05:00Z,3.5,123,3.5,-157,DraftKings
Ashton Jeanty,N/A,Las Vegas Raiders,Cleveland Browns,2025,12,2025-11-23T21:05:00Z,3.5,131,3.5,-167,DraftKings
Tre Tucker,N/A,Las Vegas Raiders,Cleveland Browns,2025,12,2025-11-23T21:05:00Z,2.5,-172,2.5,134,DraftKings
Cedric Tillman,N/A,Las Vegas Raiders,Cleveland Browns,2025,12,2025-11-23T21:05:00Z,2.5,-156,2.5,122,DraftKings
Michael Mayer,N/A,Las Vegas Raiders,Cleveland Browns,2025,12,2025-11-23T21:05:00Z,2.5,123,2.5,-158,DraftKings
Tyler Lockett,N/A,Las Vegas Raiders,Cleveland Browns,2025,12,2025-11-23T21:05:00Z,2.5,134,2.5,-172,DraftKings
Quinshon Judkins,N/A,Las Vegas Raiders,Cleveland Browns,2025,12,2025-11-23T21:05:00Z,1.5,109,1.5,-139,DraftKings
Chris Olave,N/A,New Orleans Saints,Atlanta Falcons,2025,12,2025-11-23T21:25:00Z,5.5,-143,5.5,112,DraftKings
Kyle Pitts,N/A,New Orleans Saints,Atlanta Falcons,2025,12,2025-11-23T21:25:00Z,5.5,115,5.5,-146,DraftKings
Bijan Robinson,N/A,New Orleans Saints,Atlanta Falcons,2025,12,2025-11-23T21:25:00Z,4.5,-146,4.5,114,DraftKings
Juwan Johnson,N/A,New Orleans Saints,Atlanta Falcons,2025,12,2025-11-23T21:25:00Z,4.5,121,4.5,-155,DraftKings
Darnell Mooney,N/A,New Orleans Saints,Atlanta Falcons,2025,12,2025-11-23T21:25:00Z,3.5,-163,3.5,127,DraftKings
Alvin Kamara,N/A,New Orleans Saints,Atlanta Falcons,2025,12,2025-11-23T21:25:00Z,2.5,-142,2.5,111,DraftKings
Devaughn Vele,N/A,New Orleans Saints,Atlanta Falcons,2025,12,2025-11-23T21:25:00Z,2.5,116,2.5,-148,DraftKings
CeeDee Lamb,N/A,Dallas Cowboys,Philadelphia Eagles,2025,12,2025-11-23T21:25:00Z,6.5,-102,6.5,-125,DraftKings
AJ Brown,N/A,Dallas Cowboys,Philadelphia Eagles,2025,12,2025-11-23T21:25:00Z,4.5,-152,4.5,119,DraftKings
George Pickens,N/A,Dallas Cowboys,Philadelphia Eagles,2025,12,2025-11-23T21:25:00Z,4.5,-138,4.5,108,DraftKings
Jake Ferguson,N/A,Dallas Cowboys,Philadelphia Eagles,2025,12,2025-11-23T21:25:00Z,4.5,-116,4.5,-110,DraftKings
DeVonta Smith,N/A,Dallas Cowboys,Philadelphia Eagles,2025,12,2025-11-23T21:25:00Z,4.5,-115,4.5,-111,DraftKings
Dallas Goedert,N/A,Dallas Cowboys,Philadelphia Eagles,2025,12,2025-11-23T21:25:00Z,3.5,-122,3.5,-104,DraftKings
Saquon Barkley,N/A,Dallas Cowboys,Philadelphia Eagles,2025,12,2025-11-23T21:25:00Z,2.5,-105,2.5,-121,DraftKings
Javonte Williams,N/A,Dallas Cowboys,Philadelphia Eagles,2025,12,2025-11-23T21:25:00Z,1.5,-134,1.5,105,DraftKings
KaVontae Turpin,N/A,Dallas Cowboys,Philadelphia Eagles,2025,12,2025-11-23T21:25:00Z,1.5,120,1.5,-153,DraftKings
Puka Nacua,N/A,Los Angeles Rams,Tampa Bay Buccaneers,2025,12,2025-11-24T01:20:00Z,7.5,106,7.5,-136,DraftKings
Emeka Egbuka,N/A,Los Angeles Rams,Tampa Bay Buccaneers,2025,12,2025-11-24T01:20:00Z,5.5,-101,5.5,-126,DraftKings
Davante Adams,N/A,Los Angeles Rams,Tampa Bay Buccaneers,2025,12,2025-11-24T01:20:00Z,4.5,-129,4.5,101,DraftKings
Cade Otton,N/A,Los Angeles Rams,Tampa Bay Buccaneers,2025,12,2025-11-24T01:20:00Z,4.5,116,4.5,-149,DraftKings
Christian McCaffrey,N/A,San Francisco 49ers,Carolina Panthers,2025,12,2025-11-25T01:15:00Z,5.5,104,5.5,-133,DraftKings
Tetairoa McMillan,N/A,San Francisco 49ers,Carolina Panthers,2025,12,2025-11-25T01:15:00Z,4.5,-150,4.5,118,DraftKings
George Kittle,N/A,San Francisco 49ers,Carolina Panthers,2025,12,2025-11-25T01:15:00Z,4.5,-138,4.5,109,DraftKings
Jauan Jennings,N/A,San Francisco 49ers,Carolina Panthers,2025,12,2025-11-25T01:15:00Z,3.5,-163,3.5,127,DraftKings
Ricky Pearsall,N/A,San Francisco 49ers,Carolina Panthers,2025,12,2025-11-25T01:15:00Z,3.5,115,3.5,-147,DraftKings
Rico Dowdle,N/A,San Francisco 49ers,Carolina Panthers,2025,12,2025-11-25T01:15:00Z,2.5,-164,2.5,128,DraftKings
Jalen Coker,N/A,San Francisco 49ers,Carolina Panthers,2025,12,2025-11-25T01:15:00Z,2.5,-148,2.5,116,DraftKings
Xavier Legette,N/A,San Francisco 49ers,Carolina Panthers,2025,12,2025-11-25T01:15:00Z,2.5,-114,2.5,-111,DraftKings
Ja'Tavion Sanders,N/A,San Francisco 49ers,Carolina Panthers,2025,12,2025-11-25T01:15:00Z,2.5,118,2.5,-151,DraftKings
