Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Brenton Strange,N/A,Jacksonville Jaguars,Houston Texans,2025,3,2025-09-21T17:00:00Z,2.5,-145,2.5,114,DraftKings
Travis Etienne Jr.,N/A,Jacksonville Jaguars,Houston Texans,2025,3,2025-09-21T17:00:00Z,2.5,115,2.5,-147,DraftKings
DK Metcalf,N/A,New England Patriots,Pittsburgh Steelers,2025,3,2025-09-21T17:00:00Z,4.5,-109,4.5,-116,DraftKings
Stefon Diggs,N/A,New England Patriots,Pittsburgh Steelers,2025,3,2025-09-21T17:00:00Z,4.5,128,4.5,-163,DraftKings
Hunter Henry,N/A,New England Patriots,Pittsburgh Steelers,2025,3,2025-09-21T17:00:00Z,3.5,-130,3.5,102,DraftKings
Jonnu Smith,N/A,New England Patriots,Pittsburgh Steelers,2025,3,2025-09-21T17:00:00Z,3.5,109,3.5,-139,DraftKings
Calvin Austin III,N/A,New England Patriots,Pittsburgh Steelers,2025,3,2025-09-21T17:00:00Z,3.5,131,3.5,-168,DraftKings
Pat Freiermuth,N/A,New England Patriots,Pittsburgh Steelers,2025,3,2025-09-21T17:00:00Z,2.5,-167,2.5,130,DraftKings
TreVeyon Henderson,N/A,New England Patriots,Pittsburgh Steelers,2025,3,2025-09-21T17:00:00Z,2.5,-159,2.5,124,DraftKings
Kayshon Boutte,N/A,New England Patriots,Pittsburgh Steelers,2025,3,2025-09-21T17:00:00Z,2.5,-157,2.5,122,DraftKings
Jaylen Warren,N/A,New England Patriots,Pittsburgh Steelers,2025,3,2025-09-21T17:00:00Z,2.5,-154,2.5,121,DraftKings
Kenneth Gainwell,N/A,New England Patriots,Pittsburgh Steelers,2025,3,2025-09-21T17:00:00Z,2.5,141,2.5,-181,DraftKings
Rhamondre Stevenson,N/A,New England Patriots,Pittsburgh Steelers,2025,3,2025-09-21T17:00:00Z,1.5,-166,1.5,130,DraftKings
Garrett Wilson,N/A,Tampa Bay Buccaneers,New York Jets,2025,3,2025-09-21T17:00:00Z,5.5,-140,5.5,110,DraftKings
Breece Hall,N/A,Tampa Bay Buccaneers,New York Jets,2025,3,2025-09-21T17:00:00Z,3.5,116,3.5,-148,DraftKings
Tyler Warren,N/A,Tennessee Titans,Indianapolis Colts,2025,3,2025-09-21T17:01:00Z,4.5,-140,4.5,110,DraftKings
Calvin Ridley,N/A,Tennessee Titans,Indianapolis Colts,2025,3,2025-09-21T17:01:00Z,4.5,111,4.5,-142,DraftKings
Michael Pittman Jr.,N/A,Tennessee Titans,Indianapolis Colts,2025,3,2025-09-21T17:01:00Z,4.5,126,4.5,-161,DraftKings
Chigoziem Okonkwo,N/A,Tennessee Titans,Indianapolis Colts,2025,3,2025-09-21T17:01:00Z,3.5,-105,3.5,-121,DraftKings
Elic Ayomanor,N/A,Tennessee Titans,Indianapolis Colts,2025,3,2025-09-21T17:01:00Z,3.5,123,3.5,-157,DraftKings
Tony Pollard,N/A,Tennessee Titans,Indianapolis Colts,2025,3,2025-09-21T17:01:00Z,2.5,133,2.5,-171,DraftKings
Jonathan Taylor,N/A,Tennessee Titans,Indianapolis Colts,2025,3,2025-09-21T17:01:00Z,2.5,146,2.5,-187,DraftKings
Tyler Lockett,N/A,Tennessee Titans,Indianapolis Colts,2025,3,2025-09-21T17:01:00Z,1.5,-135,1.5,106,DraftKings
Puka Nacua,N/A,Philadelphia Eagles,Los Angeles Rams,2025,3,2025-09-21T17:01:00Z,6.5,-124,6.5,-102,DraftKings
Davante Adams,N/A,Philadelphia Eagles,Los Angeles Rams,2025,3,2025-09-21T17:01:00Z,5.5,105,5.5,-134,DraftKings
AJ Brown,N/A,Philadelphia Eagles,Los Angeles Rams,2025,3,2025-09-21T17:01:00Z,4.5,-124,4.5,-103,DraftKings
DeVonta Smith,N/A,Philadelphia Eagles,Los Angeles Rams,2025,3,2025-09-21T17:01:00Z,4.5,115,4.5,-146,DraftKings
Saquon Barkley,N/A,Philadelphia Eagles,Los Angeles Rams,2025,3,2025-09-21T17:01:00Z,2.5,-120,2.5,-106,DraftKings
Ladd McConkey,N/A,Los Angeles Chargers,Denver Broncos,2025,3,2025-09-21T20:05:00Z,5.5,113,5.5,-144,DraftKings
Keenan Allen,N/A,Los Angeles Chargers,Denver Broncos,2025,3,2025-09-21T20:05:00Z,4.5,-152,4.5,119,DraftKings
Courtland Sutton,N/A,Los Angeles Chargers,Denver Broncos,2025,3,2025-09-21T20:05:00Z,4.5,-114,4.5,-111,DraftKings
Quentin Johnston,N/A,Los Angeles Chargers,Denver Broncos,2025,3,2025-09-21T20:05:00Z,3.5,-158,3.5,124,DraftKings
Troy Franklin,N/A,Los Angeles Chargers,Denver Broncos,2025,3,2025-09-21T20:05:00Z,3.5,-145,3.5,113,DraftKings
Marvin Mims Jr.,N/A,Los Angeles Chargers,Denver Broncos,2025,3,2025-09-21T20:05:00Z,2.5,-150,2.5,117,DraftKings
Jaxon Smith-Njigba,N/A,Seattle Seahawks,New Orleans Saints,2025,3,2025-09-21T20:05:00Z,6.5,-107,6.5,-119,DraftKings
Chris Olave,N/A,Seattle Seahawks,New Orleans Saints,2025,3,2025-09-21T20:05:00Z,5.5,103,5.5,-131,DraftKings
Juwan Johnson,N/A,Seattle Seahawks,New Orleans Saints,2025,3,2025-09-21T20:05:00Z,4.5,-111,4.5,-115,DraftKings
Cooper Kupp,N/A,Seattle Seahawks,New Orleans Saints,2025,3,2025-09-21T20:05:00Z,4.5,120,4.5,-153,DraftKings
Alvin Kamara,N/A,Seattle Seahawks,New Orleans Saints,2025,3,2025-09-21T20:05:00Z,3.5,-143,3.5,112,DraftKings
Rashid Shaheed,N/A,Seattle Seahawks,New Orleans Saints,2025,3,2025-09-21T20:05:00Z,3.5,-140,3.5,110,DraftKings
AJ Barner,N/A,Seattle Seahawks,New Orleans Saints,2025,3,2025-09-21T20:05:00Z,2.5,116,2.5,-148,DraftKings
CeeDee Lamb,N/A,Chicago Bears,Dallas Cowboys,2025,3,2025-09-21T20:25:00Z,6.5,-101,6.5,-126,DraftKings
Rome Odunze,N/A,Chicago Bears,Dallas Cowboys,2025,3,2025-09-21T20:25:00Z,4.5,-128,4.5,100,DraftKings
DJ Moore,N/A,Chicago Bears,Dallas Cowboys,2025,3,2025-09-21T20:25:00Z,4.5,-106,4.5,-121,DraftKings
Jake Ferguson,N/A,Chicago Bears,Dallas Cowboys,2025,3,2025-09-21T20:25:00Z,4.5,103,4.5,-131,DraftKings
George Pickens,N/A,Chicago Bears,Dallas Cowboys,2025,3,2025-09-21T20:25:00Z,3.5,-135,3.5,106,DraftKings
Javonte Williams,N/A,Chicago Bears,Dallas Cowboys,2025,3,2025-09-21T20:25:00Z,2.5,-125,2.5,-102,DraftKings
D'Andre Swift,N/A,Chicago Bears,Dallas Cowboys,2025,3,2025-09-21T20:25:00Z,2.5,-117,2.5,-109,DraftKings
Olamide Zaccheaus,N/A,Chicago Bears,Dallas Cowboys,2025,3,2025-09-21T20:25:00Z,2.5,-109,2.5,-117,DraftKings
Cole Kmet,N/A,Chicago Bears,Dallas Cowboys,2025,3,2025-09-21T20:25:00Z,2.5,119,2.5,-152,DraftKings
Malik Nabers,N/A,New York Giants,Kansas City Chiefs,2025,3,2025-09-22T00:21:00Z,6.5,-105,6.5,-121,DraftKings
Wan'Dale Robinson,N/A,New York Giants,Kansas City Chiefs,2025,3,2025-09-22T00:21:00Z,4.5,-138,4.5,109,DraftKings
Theo Johnson,N/A,New York Giants,Kansas City Chiefs,2025,3,2025-09-22T00:21:00Z,2.5,-102,2.5,-125,DraftKings
Darius Slayton,N/A,New York Giants,Kansas City Chiefs,2025,3,2025-09-22T00:21:00Z,1.5,-140,1.5,109,DraftKings
Amon-Ra St. Brown,N/A,Baltimore Ravens,Detroit Lions,2025,3,2025-09-23T00:15:00Z,6.5,-120,6.5,-106,DraftKings
Sam LaPorta,N/A,Baltimore Ravens,Detroit Lions,2025,3,2025-09-23T00:15:00Z,4.5,-123,4.5,-104,DraftKings
Jameson Williams,N/A,Baltimore Ravens,Detroit Lions,2025,3,2025-09-23T00:15:00Z,3.5,-120,3.5,-106,DraftKings
Jahmyr Gibbs,N/A,Baltimore Ravens,Detroit Lions,2025,3,2025-09-23T00:15:00Z,3.5,-116,3.5,-110,DraftKings
David Montgomery,N/A,Baltimore Ravens,Detroit Lions,2025,3,2025-09-23T00:15:00Z,1.5,-165,1.5,129,DraftKings
